time,time_week,time_year,time_month,time_day,time_hour,station_id,PM25_Concentration,NO2_Concentration,NOx_Concentration,SO2_Concentration,CO_Concentration
2021-04-25 13:00:00,6,2021,4,25,13,Vesterbro,,12.49,24.06,0.21,0.23
2021-04-25 14:00:00,6,2021,4,25,14,Vesterbro,,8.95,14.88,0.16,0.21
2021-04-25 15:00:00,6,2021,4,25,15,Vesterbro,,8.87,14.57,0.24,0.22
2021-04-25 16:00:00,6,2021,4,25,16,Vesterbro,,6.64,10.77,0.08,0.22
2021-04-25 17:00:00,6,2021,4,25,17,Vesterbro,,6.92,9.58,0.0,0.19
2021-04-25 18:00:00,6,2021,4,25,18,Vesterbro,,6.37,8.7,0.0,0.19
2021-04-25 19:00:00,6,2021,4,25,19,Vesterbro,,8.78,10.73,0.29,0.19
2021-04-25 20:00:00,6,2021,4,25,20,Vesterbro,,18.47,26.66,0.21,0.21
2021-04-25 21:00:00,6,2021,4,25,21,Vesterbro,,14.46,18.21,0.0,0.24
2021-04-25 22:00:00,6,2021,4,25,22,Vesterbro,,22.93,31.69,0.51,0.27
2021-04-25 23:00:00,6,2021,4,25,23,Vesterbro,,6.31,5.49,0.05,0.2
2021-04-26 00:00:00,0,2021,4,26,0,Vesterbro,5.18,3.39,1.95,0.08,0.19
2021-04-26 01:00:00,0,2021,4,26,1,Vesterbro,,3.08,2.1,0.03,0.17
2021-04-26 02:00:00,0,2021,4,26,2,Vesterbro,,4.63,3.9,0.21,0.19
2021-04-26 03:00:00,0,2021,4,26,3,Vesterbro,,8.61,7.76,0.67,0.19
2021-04-26 04:00:00,0,2021,4,26,4,Vesterbro,,25.59,37.08,0.29,0.22
2021-04-26 05:00:00,0,2021,4,26,5,Vesterbro,,22.49,49.48,0.75,0.23
2021-04-26 06:00:00,0,2021,4,26,6,Vesterbro,,52.44,100.9,0.85,0.33
2021-04-26 07:00:00,0,2021,4,26,7,Vesterbro,,33.85,60.47,0.45,0.23
2021-04-26 08:00:00,0,2021,4,26,8,Vesterbro,,57.68,121.29,0.69,0.33
2021-04-26 09:00:00,0,2021,4,26,9,Vesterbro,,46.59,127.6,1.01,0.27
2021-04-26 10:00:00,0,2021,4,26,10,Vesterbro,,22.38,80.08,0.85,0.2
2021-04-26 11:00:00,0,2021,4,26,11,Vesterbro,,32.53,89.37,0.93,0.29
2021-04-26 12:00:00,0,2021,4,26,12,Vesterbro,,50.49,85.18,1.06,0.23
2021-04-26 13:00:00,0,2021,4,26,13,Vesterbro,,39.17,106.26,0.0,0.24
2021-04-26 14:00:00,0,2021,4,26,14,Vesterbro,,30.93,89.37,0.69,0.27
2021-04-26 15:00:00,0,2021,4,26,15,Vesterbro,,43.22,91.57,1.04,0.31
2021-04-26 16:00:00,0,2021,4,26,16,Vesterbro,,87.76,169.83,1.44,0.33
2021-04-26 17:00:00,0,2021,4,26,17,Vesterbro,,15.91,24.88,0.4,0.19
2021-04-26 18:00:00,0,2021,4,26,18,Vesterbro,,12.09,17.38,0.16,0.17
2021-04-26 19:00:00,0,2021,4,26,19,Vesterbro,,34.73,68.81,0.21,0.41
2021-04-26 20:00:00,0,2021,4,26,20,Vesterbro,,30.24,56.13,0.29,0.3
2021-04-26 21:00:00,0,2021,4,26,21,Vesterbro,,22.24,31.27,0.29,0.28
2021-04-26 22:00:00,0,2021,4,26,22,Vesterbro,,27.18,48.58,0.48,0.23
2021-04-26 23:00:00,0,2021,4,26,23,Vesterbro,,17.29,25.28,0.24,0.23
2021-04-27 00:00:00,1,2021,4,27,0,Vesterbro,,15.3,22.26,0.59,0.17
2021-04-27 01:00:00,1,2021,4,27,1,Vesterbro,,25.84,31.5,0.82,0.2
2021-04-27 02:00:00,1,2021,4,27,2,Vesterbro,,31.33,38.92,0.98,0.2
2021-04-27 03:00:00,1,2021,4,27,3,Vesterbro,,25.0,33.32,0.85,0.17
2021-04-27 04:00:00,1,2021,4,27,4,Vesterbro,,27.29,44.83,0.8,0.23
2021-04-27 05:00:00,1,2021,4,27,5,Vesterbro,,79.23,210.8,1.14,0.5
2021-04-27 06:00:00,1,2021,4,27,6,Vesterbro,,75.54,224.49,1.3,0.59
2021-04-27 07:00:00,1,2021,4,27,7,Vesterbro,,70.21,197.27,1.06,0.42
2021-04-27 08:00:00,1,2021,4,27,8,Vesterbro,,40.93,83.75,0.4,0.28
2021-04-27 09:00:00,1,2021,4,27,9,Vesterbro,,32.05,125.65,1.44,0.3
2021-04-27 10:00:00,1,2021,4,27,10,Vesterbro,,45.08,97.29,1.38,0.28
2021-04-27 11:00:00,1,2021,4,27,11,Vesterbro,,49.88,146.15,1.33,0.3
2021-04-27 12:00:00,1,2021,4,27,12,Vesterbro,,60.38,130.16,1.25,0.29
2021-04-27 13:00:00,1,2021,4,27,13,Vesterbro,,59.98,134.18,1.14,0.35
2021-04-27 14:00:00,1,2021,4,27,14,Vesterbro,,43.93,112.65,1.09,0.34
2021-04-27 15:00:00,1,2021,4,27,15,Vesterbro,,65.62,137.05,0.03,0.41
2021-04-27 16:00:00,1,2021,4,27,16,Vesterbro,,39.34,78.05,0.0,0.3
2021-04-27 17:00:00,1,2021,4,27,17,Vesterbro,,36.01,69.92,0.9,0.4
2021-04-27 18:00:00,1,2021,4,27,18,Vesterbro,,30.24,93.37,1.25,0.31
2021-04-27 19:00:00,1,2021,4,27,19,Vesterbro,,32.57,56.19,0.75,0.31
2021-04-27 20:00:00,1,2021,4,27,20,Vesterbro,,33.11,63.97,1.14,0.3
2021-04-27 21:00:00,1,2021,4,27,21,Vesterbro,,27.69,47.43,0.24,0.3
2021-04-27 22:00:00,1,2021,4,27,22,Vesterbro,,40.37,72.12,0.93,0.33
2021-04-27 23:00:00,1,2021,4,27,23,Vesterbro,,13.43,17.77,1.06,0.23
2021-04-28 00:00:00,2,2021,4,28,0,Vesterbro,11.82,17.71,22.03,0.64,0.22
2021-04-28 01:00:00,2,2021,4,28,1,Vesterbro,,10.44,11.46,0.69,0.22
2021-04-28 02:00:00,2,2021,4,28,2,Vesterbro,,12.58,13.73,0.43,0.22
2021-04-28 03:00:00,2,2021,4,28,3,Vesterbro,,13.85,15.19,0.9,0.23
2021-04-28 04:00:00,2,2021,4,28,4,Vesterbro,,39.34,75.75,0.9,0.27
2021-04-28 05:00:00,2,2021,4,28,5,Vesterbro,,69.35,217.15,1.12,0.43
2021-04-28 06:00:00,2,2021,4,28,6,Vesterbro,,130.45,393.31,2.05,0.68
2021-04-28 07:00:00,2,2021,4,28,7,Vesterbro,,87.76,219.04,1.04,0.4
2021-04-28 08:00:00,2,2021,4,28,8,Vesterbro,,40.39,100.12,0.77,0.28
2021-04-28 09:00:00,2,2021,4,28,9,Vesterbro,,43.05,161.89,1.78,0.29
2021-04-28 10:00:00,2,2021,4,28,10,Vesterbro,,52.27,117.94,0.98,0.26
2021-04-28 11:00:00,2,2021,4,28,11,Vesterbro,,84.69,167.75,1.7,0.29
2021-04-28 12:00:00,2,2021,4,28,12,Vesterbro,,50.13,114.58,0.9,0.31
2021-04-28 13:00:00,2,2021,4,28,13,Vesterbro,,50.03,108.84,1.38,0.3
2021-04-28 14:00:00,2,2021,4,28,14,Vesterbro,,51.96,124.73,1.12,0.31
2021-04-28 15:00:00,2,2021,4,28,15,Vesterbro,,56.65,139.71,1.54,0.31
2021-04-28 16:00:00,2,2021,4,28,16,Vesterbro,,35.53,110.24,1.25,0.3
2021-04-28 17:00:00,2,2021,4,28,17,Vesterbro,,78.72,142.65,0.96,0.34
2021-04-28 18:00:00,2,2021,4,28,18,Vesterbro,,34.21,64.13,1.12,0.3
2021-04-28 19:00:00,2,2021,4,28,19,Vesterbro,,42.27,77.61,1.04,0.28
2021-04-28 20:00:00,2,2021,4,28,20,Vesterbro,,56.38,104.44,0.35,0.36
2021-04-28 21:00:00,2,2021,4,28,21,Vesterbro,,55.27,86.48,3.11,0.26
2021-04-28 22:00:00,2,2021,4,28,22,Vesterbro,,36.47,59.02,1.25,0.41
2021-04-28 23:00:00,2,2021,4,28,23,Vesterbro,,19.6,26.91,1.09,0.24
2021-04-29 00:00:00,3,2021,4,29,0,Vesterbro,12.04,21.99,25.88,1.6,0.19
2021-04-29 01:00:00,3,2021,4,29,1,Vesterbro,,15.8,19.74,1.41,0.2
2021-04-29 02:00:00,3,2021,4,29,2,Vesterbro,,11.07,13.41,0.9,0.19
2021-04-29 03:00:00,3,2021,4,29,3,Vesterbro,,15.11,20.22,0.85,0.19
2021-04-29 04:00:00,3,2021,4,29,4,Vesterbro,,38.06,68.93,1.33,0.29
2021-04-29 05:00:00,3,2021,4,29,5,Vesterbro,,56.55,130.51,1.44,0.36
2021-04-29 06:00:00,3,2021,4,29,6,Vesterbro,,83.37,198.77,2.58,0.56
2021-04-29 07:00:00,3,2021,4,29,7,Vesterbro,,77.17,204.98,3.49,0.42
2021-04-29 08:00:00,3,2021,4,29,8,Vesterbro,,53.19,134.09,2.16,0.35
2021-04-29 09:00:00,3,2021,4,29,9,Vesterbro,,37.73,84.26,3.43,0.28
2021-04-29 10:00:00,3,2021,4,29,10,Vesterbro,,52.9,102.07,2.9,0.33
2021-04-29 11:00:00,3,2021,4,29,11,Vesterbro,,31.12,72.87,2.13,0.26
2021-04-29 12:00:00,3,2021,4,29,12,Vesterbro,,50.11,150.88,7.42,0.31
2021-04-29 13:00:00,3,2021,4,29,13,Vesterbro,,38.77,90.02,9.31,0.31
2021-04-29 14:00:00,3,2021,4,29,14,Vesterbro,,48.86,119.57,2.71,0.33
2021-04-29 15:00:00,3,2021,4,29,15,Vesterbro,,60.13,145.64,2.05,0.4
2021-04-29 16:00:00,3,2021,4,29,16,Vesterbro,,65.5,137.24,1.7,0.34
2021-04-29 17:00:00,3,2021,4,29,17,Vesterbro,,33.12,68.83,1.36,0.28
2021-04-29 18:00:00,3,2021,4,29,18,Vesterbro,,63.78,150.44,1.3,0.34
2021-04-29 19:00:00,3,2021,4,29,19,Vesterbro,,40.37,92.83,2.31,0.36
2021-04-29 20:00:00,3,2021,4,29,20,Vesterbro,,35.11,64.15,1.44,0.28
2021-04-29 21:00:00,3,2021,4,29,21,Vesterbro,,35.76,66.44,1.52,0.34
2021-04-29 22:00:00,3,2021,4,29,22,Vesterbro,,14.67,90.4,1.25,0.35
2021-04-29 23:00:00,3,2021,4,29,23,Vesterbro,,13.62,22.72,1.36,0.29
2021-04-30 00:00:00,4,2021,4,30,0,Vesterbro,8.9,25.34,29.22,1.78,0.22
2021-04-30 01:00:00,4,2021,4,30,1,Vesterbro,,12.72,16.79,1.84,0.2
2021-04-30 02:00:00,4,2021,4,30,2,Vesterbro,,10.48,15.7,2.26,0.21
2021-04-30 03:00:00,4,2021,4,30,3,Vesterbro,,9.29,13.73,1.49,0.21
2021-04-30 04:00:00,4,2021,4,30,4,Vesterbro,,7.15,12.2,1.3,0.19
2021-04-30 05:00:00,4,2021,4,30,5,Vesterbro,,14.65,21.34,0.4,0.2
2021-04-30 06:00:00,4,2021,4,30,6,Vesterbro,,21.04,34.58,0.08,0.24
2021-04-30 07:00:00,4,2021,4,30,7,Vesterbro,,26.7,44.18,0.45,0.21
2021-04-30 08:00:00,4,2021,4,30,8,Vesterbro,,17.81,33.55,0.53,0.2
2021-04-30 09:00:00,4,2021,4,30,9,Vesterbro,,24.52,51.87,1.89,0.27
2021-04-30 10:00:00,4,2021,4,30,10,Vesterbro,,29.57,60.82,0.98,0.28
2021-04-30 11:00:00,4,2021,4,30,11,Vesterbro,,31.59,69.31,1.12,0.33
2021-04-30 12:00:00,4,2021,4,30,12,Vesterbro,,24.81,48.08,1.2,0.3
2021-04-30 13:00:00,4,2021,4,30,13,Vesterbro,,42.21,81.42,0.51,0.43
2021-04-30 14:00:00,4,2021,4,30,14,Vesterbro,,37.56,80.36,1.06,0.33
2021-04-30 15:00:00,4,2021,4,30,15,Vesterbro,,44.01,102.59,0.67,0.7
2021-04-30 16:00:00,4,2021,4,30,16,Vesterbro,,37.71,76.48,0.29,0.35
2021-04-30 17:00:00,4,2021,4,30,17,Vesterbro,,41.16,83.29,0.51,0.44
2021-04-30 18:00:00,4,2021,4,30,18,Vesterbro,,33.35,66.71,0.37,0.3
2021-04-30 19:00:00,4,2021,4,30,19,Vesterbro,,28.3,62.92,0.21,0.26
2021-04-30 20:00:00,4,2021,4,30,20,Vesterbro,,29.85,55.08,0.82,0.33
2021-04-30 21:00:00,4,2021,4,30,21,Vesterbro,,54.53,93.27,0.29,0.35
2021-04-30 22:00:00,4,2021,4,30,22,Vesterbro,,73.15,135.6,0.77,0.59
2021-04-30 23:00:00,4,2021,4,30,23,Vesterbro,,38.12,58.98,0.51,0.33
2021-05-01 00:00:00,5,2021,5,1,0,Vesterbro,13.47,49.63,73.21,0.48,0.26
2021-05-01 01:00:00,5,2021,5,1,1,Vesterbro,,38.63,71.3,0.27,0.24
2021-05-01 02:00:00,5,2021,5,1,2,Vesterbro,,16.75,36.24,0.13,0.22
2021-05-01 03:00:00,5,2021,5,1,3,Vesterbro,,21.71,31.65,0.27,0.2
2021-05-01 04:00:00,5,2021,5,1,4,Vesterbro,,42.46,59.06,0.08,0.21
2021-05-01 05:00:00,5,2021,5,1,5,Vesterbro,,31.67,48.94,0.21,0.19
2021-05-01 06:00:00,5,2021,5,1,6,Vesterbro,,26.12,42.34,0.21,0.24
2021-05-01 07:00:00,5,2021,5,1,7,Vesterbro,,18.34,28.61,0.51,0.3
2021-05-01 08:00:00,5,2021,5,1,8,Vesterbro,,31.79,53.66,0.37,0.21
2021-05-01 09:00:00,5,2021,5,1,9,Vesterbro,,22.59,44.41,0.45,0.24
2021-05-01 10:00:00,5,2021,5,1,10,Vesterbro,,30.7,62.18,0.0,0.27
2021-05-01 11:00:00,5,2021,5,1,11,Vesterbro,,22.91,45.0,0.24,0.28
2021-05-01 12:00:00,5,2021,5,1,12,Vesterbro,,30.91,65.01,0.64,0.28
2021-05-01 13:00:00,5,2021,5,1,13,Vesterbro,,24.15,50.36,0.59,0.29
2021-05-01 14:00:00,5,2021,5,1,14,Vesterbro,,29.41,66.75,0.64,0.36
2021-05-01 15:00:00,5,2021,5,1,15,Vesterbro,,28.99,53.72,0.51,0.28
2021-05-01 16:00:00,5,2021,5,1,16,Vesterbro,,27.23,68.08,0.35,0.35
2021-05-01 17:00:00,5,2021,5,1,17,Vesterbro,,21.76,43.57,0.08,0.26
2021-05-01 18:00:00,5,2021,5,1,18,Vesterbro,,32.32,65.5,0.59,0.37
2021-05-01 19:00:00,5,2021,5,1,19,Vesterbro,,34.31,65.18,0.64,0.35
2021-05-01 20:00:00,5,2021,5,1,20,Vesterbro,,46.34,78.81,1.28,0.37
2021-05-01 21:00:00,5,2021,5,1,21,Vesterbro,,43.7,79.69,0.37,0.37
2021-05-01 22:00:00,5,2021,5,1,22,Vesterbro,,9.39,126.09,0.72,0.38
2021-05-01 23:00:00,5,2021,5,1,23,Vesterbro,,33.05,51.37,0.67,0.3
2021-05-02 00:00:00,6,2021,5,2,0,Vesterbro,9.83,18.25,30.03,0.35,0.3
2021-05-02 01:00:00,6,2021,5,2,1,Vesterbro,,24.63,39.44,0.05,0.23
2021-05-02 02:00:00,6,2021,5,2,2,Vesterbro,,14.82,24.59,0.29,0.22
2021-05-02 03:00:00,6,2021,5,2,3,Vesterbro,,11.93,17.25,0.27,0.21
2021-05-02 04:00:00,6,2021,5,2,4,Vesterbro,,32.11,37.01,0.0,0.21
2021-05-02 05:00:00,6,2021,5,2,5,Vesterbro,,19.62,26.01,0.0,0.19
2021-05-02 06:00:00,6,2021,5,2,6,Vesterbro,,26.62,38.5,0.0,0.28
2021-05-02 07:00:00,6,2021,5,2,7,Vesterbro,,21.84,38.84,0.0,0.22
2021-05-02 08:00:00,6,2021,5,2,8,Vesterbro,,50.93,97.84,0.0,0.26
2021-05-02 09:00:00,6,2021,5,2,9,Vesterbro,,18.69,32.9,0.05,0.22
2021-05-02 10:00:00,6,2021,5,2,10,Vesterbro,,19.55,39.93,0.0,0.21
2021-05-02 11:00:00,6,2021,5,2,11,Vesterbro,,16.12,42.97,0.0,0.27
2021-05-02 12:00:00,6,2021,5,2,12,Vesterbro,,22.4,51.14,0.0,0.24
2021-05-02 13:00:00,6,2021,5,2,13,Vesterbro,,22.62,49.29,0.0,0.28
2021-05-02 14:00:00,6,2021,5,2,14,Vesterbro,,17.9,32.7,0.0,0.24
2021-05-02 15:00:00,6,2021,5,2,15,Vesterbro,,28.13,51.24,0.0,0.27
2021-05-02 16:00:00,6,2021,5,2,16,Vesterbro,,31.04,63.27,0.0,0.33
2021-05-02 17:00:00,6,2021,5,2,17,Vesterbro,,22.03,45.35,0.0,0.26
2021-05-02 18:00:00,6,2021,5,2,18,Vesterbro,,29.78,58.73,0.0,0.28
2021-05-02 19:00:00,6,2021,5,2,19,Vesterbro,,42.32,80.04,0.0,0.28
2021-05-02 20:00:00,6,2021,5,2,20,Vesterbro,,46.57,82.07,0.0,0.26
2021-05-02 21:00:00,6,2021,5,2,21,Vesterbro,,18.13,32.91,0.0,0.26
2021-05-02 22:00:00,6,2021,5,2,22,Vesterbro,,22.7,40.14,0.0,0.27
2021-05-02 23:00:00,6,2021,5,2,23,Vesterbro,,9.24,11.88,0.0,0.19
2021-05-03 00:00:00,0,2021,5,3,0,Vesterbro,5.26,4.28,4.88,0.0,0.16
2021-05-03 01:00:00,0,2021,5,3,1,Vesterbro,,4.34,7.04,0.0,0.16
2021-05-03 02:00:00,0,2021,5,3,2,Vesterbro,,2.95,4.17,0.0,0.16
2021-05-03 03:00:00,0,2021,5,3,3,Vesterbro,,5.01,5.6,0.0,0.19
2021-05-03 04:00:00,0,2021,5,3,4,Vesterbro,,8.03,10.56,0.0,0.17
2021-05-03 05:00:00,0,2021,5,3,5,Vesterbro,,20.5,34.0,1.14,0.22
2021-05-03 06:00:00,0,2021,5,3,6,Vesterbro,,23.29,34.71,0.69,0.23
2021-05-03 07:00:00,0,2021,5,3,7,Vesterbro,,20.33,34.42,0.9,0.2
2021-05-03 08:00:00,0,2021,5,3,8,Vesterbro,,10.4,17.86,1.12,0.17
2021-05-03 09:00:00,0,2021,5,3,9,Vesterbro,,12.74,22.87,0.77,0.17
2021-05-03 10:00:00,0,2021,5,3,10,Vesterbro,,13.43,23.24,1.33,0.17
2021-05-03 11:00:00,0,2021,5,3,11,Vesterbro,,11.53,20.43,0.98,0.17
2021-05-03 12:00:00,0,2021,5,3,12,Vesterbro,,11.93,18.51,1.62,0.16
2021-05-03 13:00:00,0,2021,5,3,13,Vesterbro,,9.37,17.17,1.52,0.15
2021-05-03 14:00:00,0,2021,5,3,14,Vesterbro,,13.06,22.41,1.52,0.17
2021-05-03 15:00:00,0,2021,5,3,15,Vesterbro,,8.49,14.48,1.52,0.16
2021-05-03 16:00:00,0,2021,5,3,16,Vesterbro,,7.67,11.72,1.3,0.16
2021-05-03 17:00:00,0,2021,5,3,17,Vesterbro,,6.88,10.27,1.81,0.16
2021-05-03 18:00:00,0,2021,5,3,18,Vesterbro,,6.08,8.51,0.98,0.16
2021-05-03 19:00:00,0,2021,5,3,19,Vesterbro,,7.96,11.44,1.62,0.15
2021-05-03 20:00:00,0,2021,5,3,20,Vesterbro,,12.58,16.12,1.49,0.2
2021-05-03 21:00:00,0,2021,5,3,21,Vesterbro,,32.61,45.65,1.78,0.26
2021-05-03 22:00:00,0,2021,5,3,22,Vesterbro,,51.87,89.29,1.94,0.36
2021-05-03 23:00:00,0,2021,5,3,23,Vesterbro,,20.56,26.05,1.38,0.2
2021-05-04 00:00:00,1,2021,5,4,0,Vesterbro,7.37,9.18,12.16,1.49,0.16
2021-05-04 01:00:00,1,2021,5,4,1,Vesterbro,,4.67,5.36,1.6,0.17
2021-05-04 02:00:00,1,2021,5,4,2,Vesterbro,,3.77,4.13,1.22,0.16
2021-05-04 03:00:00,1,2021,5,4,3,Vesterbro,,6.04,7.46,1.57,0.17
2021-05-04 04:00:00,1,2021,5,4,4,Vesterbro,,3.39,5.26,1.68,0.17
2021-05-04 05:00:00,1,2021,5,4,5,Vesterbro,,19.66,37.37,1.94,0.22
2021-05-04 06:00:00,1,2021,5,4,6,Vesterbro,,34.08,75.22,0.21,0.27
2021-05-04 07:00:00,1,2021,5,4,7,Vesterbro,,26.91,52.12,0.13,0.22
2021-05-04 08:00:00,1,2021,5,4,8,Vesterbro,,21.25,45.19,0.03,0.22
2021-05-04 09:00:00,1,2021,5,4,9,Vesterbro,,21.76,50.85,0.53,0.26
2021-05-04 10:00:00,1,2021,5,4,10,Vesterbro,,18.8,36.7,0.29,0.24
2021-05-04 11:00:00,1,2021,5,4,11,Vesterbro,,25.07,58.27,0.4,0.26
2021-05-04 12:00:00,1,2021,5,4,12,Vesterbro,,25.46,56.5,0.43,0.29
2021-05-04 13:00:00,1,2021,5,4,13,Vesterbro,,38.92,78.72,0.24,0.33
2021-05-04 14:00:00,1,2021,5,4,14,Vesterbro,,31.23,100.65,1.17,0.36
2021-05-04 15:00:00,1,2021,5,4,15,Vesterbro,,34.31,89.72,0.59,0.37
2021-05-04 16:00:00,1,2021,5,4,16,Vesterbro,,26.83,82.05,0.93,0.36
2021-05-04 17:00:00,1,2021,5,4,17,Vesterbro,,23.49,50.7,0.45,0.34
2021-05-04 18:00:00,1,2021,5,4,18,Vesterbro,,16.89,35.5,1.09,0.28
2021-05-04 19:00:00,1,2021,5,4,19,Vesterbro,,23.56,46.66,0.53,0.28
2021-05-04 20:00:00,1,2021,5,4,20,Vesterbro,,21.88,44.43,0.51,0.35
2021-05-04 21:00:00,1,2021,5,4,21,Vesterbro,,18.11,33.89,0.72,0.31
2021-05-04 22:00:00,1,2021,5,4,22,Vesterbro,,18.91,38.4,0.59,0.33
2021-05-04 23:00:00,1,2021,5,4,23,Vesterbro,,16.35,20.75,0.59,0.22
2021-05-05 00:00:00,2,2021,5,5,0,Vesterbro,4.33,8.07,12.55,0.37,0.2
2021-05-05 01:00:00,2,2021,5,5,1,Vesterbro,,5.64,7.23,0.4,0.2
2021-05-05 02:00:00,2,2021,5,5,2,Vesterbro,,4.74,5.64,0.51,0.21
2021-05-05 03:00:00,2,2021,5,5,3,Vesterbro,,4.76,5.89,0.64,0.2
2021-05-05 04:00:00,2,2021,5,5,4,Vesterbro,,12.49,17.37,1.01,0.2
2021-05-05 05:00:00,2,2021,5,5,5,Vesterbro,,28.21,53.34,0.88,0.21
2021-05-05 06:00:00,2,2021,5,5,6,Vesterbro,,49.36,83.52,1.04,0.31
2021-05-05 07:00:00,2,2021,5,5,7,Vesterbro,,36.18,60.74,0.59,0.23
2021-05-05 08:00:00,2,2021,5,5,8,Vesterbro,,47.51,109.62,0.88,0.36
2021-05-05 09:00:00,2,2021,5,5,9,Vesterbro,,47.93,94.11,0.67,0.24
2021-05-05 10:00:00,2,2021,5,5,10,Vesterbro,,41.06,99.39,0.72,0.24
2021-05-05 11:00:00,2,2021,5,5,11,Vesterbro,,29.95,57.26,0.85,0.2
2021-05-05 12:00:00,2,2021,5,5,12,Vesterbro,,40.83,124.03,0.53,0.28
2021-05-05 13:00:00,2,2021,5,5,13,Vesterbro,,64.64,157.44,0.69,0.31
2021-05-05 14:00:00,2,2021,5,5,14,Vesterbro,,54.18,123.82,0.9,0.33
2021-05-05 15:00:00,2,2021,5,5,15,Vesterbro,,33.87,86.25,0.77,0.26
2021-05-05 16:00:00,2,2021,5,5,16,Vesterbro,,19.95,36.03,0.4,0.2
2021-05-05 17:00:00,2,2021,5,5,17,Vesterbro,,11.42,20.18,0.13,0.16
2021-05-05 18:00:00,2,2021,5,5,18,Vesterbro,,9.6,14.36,0.32,0.17
2021-05-05 19:00:00,2,2021,5,5,19,Vesterbro,,12.64,19.6,0.45,0.17
2021-05-05 20:00:00,2,2021,5,5,20,Vesterbro,,7.75,11.99,0.19,0.16
2021-05-05 21:00:00,2,2021,5,5,21,Vesterbro,,6.35,8.76,0.59,0.16
2021-05-05 22:00:00,2,2021,5,5,22,Vesterbro,,6.52,9.89,0.64,0.17
2021-05-05 23:00:00,2,2021,5,5,23,Vesterbro,,5.7,8.47,0.59,0.16
2021-05-06 00:00:00,3,2021,5,6,0,Vesterbro,4.85,3.16,3.54,0.77,0.17
2021-05-06 01:00:00,3,2021,5,6,1,Vesterbro,,2.72,3.27,0.67,0.16
2021-05-06 02:00:00,3,2021,5,6,2,Vesterbro,,3.5,4.59,0.85,0.16
2021-05-06 03:00:00,3,2021,5,6,3,Vesterbro,,1.66,2.3,0.05,0.16
2021-05-06 04:00:00,3,2021,5,6,4,Vesterbro,,5.85,8.3,0.88,0.2
2021-05-06 05:00:00,3,2021,5,6,5,Vesterbro,,20.83,44.37,0.72,0.21
2021-05-06 06:00:00,3,2021,5,6,6,Vesterbro,,20.73,37.96,0.72,0.23
2021-05-06 07:00:00,3,2021,5,6,7,Vesterbro,,24.65,46.26,0.72,0.21
2021-05-06 08:00:00,3,2021,5,6,8,Vesterbro,,22.01,44.6,0.59,0.21
2021-05-06 09:00:00,3,2021,5,6,9,Vesterbro,,34.71,73.78,0.67,0.21
2021-05-06 10:00:00,3,2021,5,6,10,Vesterbro,,17.17,32.23,0.88,0.17
2021-05-06 11:00:00,3,2021,5,6,11,Vesterbro,,19.16,63.02,0.61,0.22
2021-05-06 12:00:00,3,2021,5,6,12,Vesterbro,,24.88,44.77,0.8,0.19
2021-05-06 13:00:00,3,2021,5,6,13,Vesterbro,,19.87,48.54,0.53,0.21
2021-05-06 14:00:00,3,2021,5,6,14,Vesterbro,,22.95,41.42,0.43,0.2
2021-05-06 15:00:00,3,2021,5,6,15,Vesterbro,,16.6,29.61,0.72,0.19
2021-05-06 16:00:00,3,2021,5,6,16,Vesterbro,,16.72,30.24,0.43,0.21
2021-05-06 17:00:00,3,2021,5,6,17,Vesterbro,,17.56,29.07,0.4,0.19
2021-05-06 18:00:00,3,2021,5,6,18,Vesterbro,,18.46,29.11,0.37,0.19
2021-05-06 19:00:00,3,2021,5,6,19,Vesterbro,,11.53,17.81,0.4,0.27
2021-05-06 20:00:00,3,2021,5,6,20,Vesterbro,,12.39,18.0,0.45,0.17
2021-05-06 21:00:00,3,2021,5,6,21,Vesterbro,,19.66,28.92,0.35,0.22
2021-05-06 22:00:00,3,2021,5,6,22,Vesterbro,,9.45,12.14,0.51,0.19
2021-05-06 23:00:00,3,2021,5,6,23,Vesterbro,,7.71,10.31,0.45,0.19
2021-05-07 00:00:00,4,2021,5,7,0,Vesterbro,6.18,7.63,10.63,0.4,0.17
2021-05-07 01:00:00,4,2021,5,7,1,Vesterbro,,5.34,6.35,0.29,0.16
2021-05-07 02:00:00,4,2021,5,7,2,Vesterbro,,3.16,3.84,0.4,0.16
2021-05-07 03:00:00,4,2021,5,7,3,Vesterbro,,5.05,6.45,0.51,0.16
2021-05-07 04:00:00,4,2021,5,7,4,Vesterbro,,9.68,12.47,0.56,0.16
2021-05-07 05:00:00,4,2021,5,7,5,Vesterbro,,24.73,51.68,0.24,0.21
2021-05-07 06:00:00,4,2021,5,7,6,Vesterbro,,68.98,231.93,1.49,0.47
2021-05-07 07:00:00,4,2021,5,7,7,Vesterbro,,32.02,64.39,0.82,0.21
2021-05-07 08:00:00,4,2021,5,7,8,Vesterbro,,35.55,78.36,1.06,0.23
2021-05-07 09:00:00,4,2021,5,7,9,Vesterbro,,32.02,105.9,1.46,0.19
2021-05-07 10:00:00,4,2021,5,7,10,Vesterbro,,28.27,64.39,0.77,0.21
2021-05-07 11:00:00,4,2021,5,7,11,Vesterbro,,37.22,102.01,0.85,0.27
2021-05-07 12:00:00,4,2021,5,7,12,Vesterbro,,60.24,118.04,1.2,0.38
2021-05-07 13:00:00,4,2021,5,7,13,Vesterbro,,22.41,34.79,0.43,0.21
