time,time_week,time_year,time_month,time_day,time_hour,station_id,PM25_Concentration,NO2_Concentration,NOx_Concentration,O3_Concentration
2021-04-12 18:00:00,0,2021,4,12,18,Oesterbro,,4.09,4.82,80.85
2021-04-12 19:00:00,0,2021,4,12,19,Oesterbro,,2.64,3.23,84.14
2021-04-12 20:00:00,0,2021,4,12,20,Oesterbro,,5.87,6.41,80.99
2021-04-12 21:00:00,0,2021,4,12,21,Oesterbro,,5.97,6.54,69.61
2021-04-12 22:00:00,0,2021,4,12,22,Oesterbro,,3.46,3.86,72.56
2021-04-12 23:00:00,0,2021,4,12,23,Oesterbro,,2.12,2.28,76.48
2021-04-13 00:00:00,1,2021,4,13,0,Oesterbro,4.31,1.95,2.18,74.22
2021-04-13 01:00:00,1,2021,4,13,1,Oesterbro,,1.66,1.89,72.26
2021-04-13 02:00:00,1,2021,4,13,2,Oesterbro,,2.22,2.1,
2021-04-13 03:00:00,1,2021,4,13,3,Oesterbro,,6.14,6.64,62.68
2021-04-13 04:00:00,1,2021,4,13,4,Oesterbro,,7.8,8.13,58.47
2021-04-13 05:00:00,1,2021,4,13,5,Oesterbro,,12.03,12.81,50.99
2021-04-13 06:00:00,1,2021,4,13,6,Oesterbro,,22.93,26.99,39.51
2021-04-13 07:00:00,1,2021,4,13,7,Oesterbro,,17.29,21.76,51.93
2021-04-13 08:00:00,1,2021,4,13,8,Oesterbro,,6.01,7.48,71.45
2021-04-13 09:00:00,1,2021,4,13,9,Oesterbro,,5.93,7.78,75.06
2021-04-13 10:00:00,1,2021,4,13,10,Oesterbro,,4.46,6.18,77.93
2021-04-13 11:00:00,1,2021,4,13,11,Oesterbro,,3.12,4.11,81.19
2021-04-13 12:00:00,1,2021,4,13,12,Oesterbro,,4.34,5.99,81.76
2021-04-13 13:00:00,1,2021,4,13,13,Oesterbro,,3.25,4.11,83.62
2021-04-13 14:00:00,1,2021,4,13,14,Oesterbro,,3.31,4.59,86.73
2021-04-13 15:00:00,1,2021,4,13,15,Oesterbro,,2.31,3.17,87.63
2021-04-13 16:00:00,1,2021,4,13,16,Oesterbro,,3.33,4.23,88.91
2021-04-13 17:00:00,1,2021,4,13,17,Oesterbro,,2.75,3.25,88.17
2021-04-13 18:00:00,1,2021,4,13,18,Oesterbro,,2.72,2.77,88.27
2021-04-13 19:00:00,1,2021,4,13,19,Oesterbro,,5.43,5.89,83.06
2021-04-13 20:00:00,1,2021,4,13,20,Oesterbro,,15.07,14.8,70.11
2021-04-13 21:00:00,1,2021,4,13,21,Oesterbro,,21.67,21.94,55.66
2021-04-13 22:00:00,1,2021,4,13,22,Oesterbro,,15.01,15.55,56.04
2021-04-13 23:00:00,1,2021,4,13,23,Oesterbro,,8.32,8.09,62.19
2021-04-14 00:00:00,2,2021,4,14,0,Oesterbro,7.08,6.29,6.08,63.06
2021-04-14 01:00:00,2,2021,4,14,1,Oesterbro,,6.85,6.87,58.27
2021-04-14 02:00:00,2,2021,4,14,2,Oesterbro,,6.88,7.04,55.42
2021-04-14 03:00:00,2,2021,4,14,3,Oesterbro,,6.5,6.37,
2021-04-14 04:00:00,2,2021,4,14,4,Oesterbro,,10.65,11.26,38.88
2021-04-14 05:00:00,2,2021,4,14,5,Oesterbro,,27.56,32.13,19.7
2021-04-14 06:00:00,2,2021,4,14,6,Oesterbro,,44.89,92.66,11.12
2021-04-14 07:00:00,2,2021,4,14,7,Oesterbro,,41.73,83.29,14.55
2021-04-14 08:00:00,2,2021,4,14,8,Oesterbro,,35.46,61.18,31.97
2021-04-14 09:00:00,2,2021,4,14,9,Oesterbro,,31.88,48.71,53.01
2021-04-14 10:00:00,2,2021,4,14,10,Oesterbro,,10.75,14.99,80.65
2021-04-14 11:00:00,2,2021,4,14,11,Oesterbro,,11.76,14.82,82.18
2021-04-14 12:00:00,2,2021,4,14,12,Oesterbro,,8.13,9.68,85.18
2021-04-14 13:00:00,2,2021,4,14,13,Oesterbro,,7.52,10.04,86.95
2021-04-14 14:00:00,2,2021,4,14,14,Oesterbro,,12.37,14.5,82.14
2021-04-14 15:00:00,2,2021,4,14,15,Oesterbro,,9.51,10.56,87.91
2021-04-14 16:00:00,2,2021,4,14,16,Oesterbro,,9.05,10.48,86.51
2021-04-14 17:00:00,2,2021,4,14,17,Oesterbro,,4.97,6.04,89.23
2021-04-14 18:00:00,2,2021,4,14,18,Oesterbro,,6.08,6.54,87.31
2021-04-14 19:00:00,2,2021,4,14,19,Oesterbro,,7.06,7.06,83.52
2021-04-14 20:00:00,2,2021,4,14,20,Oesterbro,,9.05,9.08,77.25
2021-04-14 21:00:00,2,2021,4,14,21,Oesterbro,,21.46,21.88,63.22
2021-04-14 22:00:00,2,2021,4,14,22,Oesterbro,,34.44,35.38,36.0
2021-04-14 23:00:00,2,2021,4,14,23,Oesterbro,,27.62,28.21,46.44
2021-04-15 00:00:00,3,2021,4,15,0,Oesterbro,7.29,25.51,25.82,45.86
2021-04-15 01:00:00,3,2021,4,15,1,Oesterbro,,14.67,14.63,
2021-04-15 02:00:00,3,2021,4,15,2,Oesterbro,,10.0,9.85,63.36
2021-04-15 03:00:00,3,2021,4,15,3,Oesterbro,,12.87,12.72,57.3
2021-04-15 04:00:00,3,2021,4,15,4,Oesterbro,,29.59,30.43,20.54
2021-04-15 05:00:00,3,2021,4,15,5,Oesterbro,,37.87,45.75,8.56
2021-04-15 06:00:00,3,2021,4,15,6,Oesterbro,,50.99,122.51,2.73
2021-04-15 07:00:00,3,2021,4,15,7,Oesterbro,,44.27,74.24,21.01
2021-04-15 08:00:00,3,2021,4,15,8,Oesterbro,,22.61,30.18,46.62
2021-04-15 09:00:00,3,2021,4,15,9,Oesterbro,,12.74,15.84,71.71
2021-04-15 10:00:00,3,2021,4,15,10,Oesterbro,,7.9,10.61,78.55
2021-04-15 11:00:00,3,2021,4,15,11,Oesterbro,,6.1,8.15,83.56
2021-04-15 12:00:00,3,2021,4,15,12,Oesterbro,,7.84,8.45,80.15
2021-04-15 13:00:00,3,2021,4,15,13,Oesterbro,,6.85,7.34,81.32
2021-04-15 14:00:00,3,2021,4,15,14,Oesterbro,,11.78,15.3,80.03
2021-04-15 15:00:00,3,2021,4,15,15,Oesterbro,,5.99,7.38,86.37
2021-04-15 16:00:00,3,2021,4,15,16,Oesterbro,,5.2,6.62,87.71
2021-04-15 17:00:00,3,2021,4,15,17,Oesterbro,,3.06,3.48,90.03
2021-04-15 18:00:00,3,2021,4,15,18,Oesterbro,,3.61,3.82,85.74
2021-04-15 19:00:00,3,2021,4,15,19,Oesterbro,,4.72,4.69,80.83
2021-04-15 20:00:00,3,2021,4,15,20,Oesterbro,,8.7,8.53,73.52
2021-04-15 21:00:00,3,2021,4,15,21,Oesterbro,,8.41,8.45,70.35
2021-04-15 22:00:00,3,2021,4,15,22,Oesterbro,,6.96,6.83,65.12
2021-04-15 23:00:00,3,2021,4,15,23,Oesterbro,,7.04,6.9,64.48
2021-04-16 00:00:00,4,2021,4,16,0,Oesterbro,6.18,5.91,5.78,65.92
2021-04-16 01:00:00,4,2021,4,16,1,Oesterbro,,5.05,4.93,68.83
2021-04-16 02:00:00,4,2021,4,16,2,Oesterbro,,5.91,5.76,64.28
2021-04-16 03:00:00,4,2021,4,16,3,Oesterbro,,7.1,7.13,60.31
2021-04-16 04:00:00,4,2021,4,16,4,Oesterbro,,9.28,9.14,59.17
2021-04-16 05:00:00,4,2021,4,16,5,Oesterbro,,33.39,36.97,38.1
2021-04-16 06:00:00,4,2021,4,16,6,Oesterbro,,26.79,30.27,46.44
2021-04-16 07:00:00,4,2021,4,16,7,Oesterbro,,37.03,47.51,38.38
2021-04-16 08:00:00,4,2021,4,16,8,Oesterbro,,25.02,34.31,57.98
2021-04-16 09:00:00,4,2021,4,16,9,Oesterbro,,11.4,16.6,63.64
2021-04-16 10:00:00,4,2021,4,16,10,Oesterbro,,8.84,11.8,72.66
2021-04-16 11:00:00,4,2021,4,16,11,Oesterbro,,6.5,9.08,79.39
2021-04-16 12:00:00,4,2021,4,16,12,Oesterbro,,3.42,4.82,86.17
2021-04-16 13:00:00,4,2021,4,16,13,Oesterbro,,3.31,4.63,85.14
2021-04-16 14:00:00,4,2021,4,16,14,Oesterbro,,5.49,7.76,84.12
2021-04-16 15:00:00,4,2021,4,16,15,Oesterbro,,6.25,8.19,84.32
2021-04-16 16:00:00,4,2021,4,16,16,Oesterbro,,3.29,4.15,90.84
2021-04-16 17:00:00,4,2021,4,16,17,Oesterbro,,4.44,5.64,88.39
2021-04-16 18:00:00,4,2021,4,16,18,Oesterbro,,3.79,4.82,87.65
2021-04-16 19:00:00,4,2021,4,16,19,Oesterbro,,7.11,7.44,80.35
2021-04-16 20:00:00,4,2021,4,16,20,Oesterbro,,9.45,9.54,66.46
2021-04-16 21:00:00,4,2021,4,16,21,Oesterbro,,8.4,8.63,64.4
2021-04-16 22:00:00,4,2021,4,16,22,Oesterbro,,12.24,12.51,57.66
2021-04-16 23:00:00,4,2021,4,16,23,Oesterbro,,11.28,11.63,56.88
2021-04-17 00:00:00,5,2021,4,17,0,Oesterbro,6.88,11.67,12.35,52.31
2021-04-17 01:00:00,5,2021,4,17,1,Oesterbro,,10.52,10.75,52.61
2021-04-17 02:00:00,5,2021,4,17,2,Oesterbro,,16.31,16.49,37.3
2021-04-17 03:00:00,5,2021,4,17,3,Oesterbro,,9.22,9.85,
2021-04-17 04:00:00,5,2021,4,17,4,Oesterbro,,5.09,5.3,73.4
2021-04-17 05:00:00,5,2021,4,17,5,Oesterbro,,4.95,5.03,73.28
2021-04-17 06:00:00,5,2021,4,17,6,Oesterbro,,10.71,11.3,59.97
2021-04-17 07:00:00,5,2021,4,17,7,Oesterbro,,10.08,10.75,60.25
2021-04-17 08:00:00,5,2021,4,17,8,Oesterbro,,6.58,6.94,65.12
2021-04-17 09:00:00,5,2021,4,17,9,Oesterbro,,6.25,7.4,72.68
2021-04-17 10:00:00,5,2021,4,17,10,Oesterbro,,6.64,8.59,79.69
2021-04-17 11:00:00,5,2021,4,17,11,Oesterbro,,5.99,7.46,79.59
2021-04-17 12:00:00,5,2021,4,17,12,Oesterbro,,8.59,12.43,79.39
2021-04-17 13:00:00,5,2021,4,17,13,Oesterbro,,4.04,4.74,84.84
2021-04-17 14:00:00,5,2021,4,17,14,Oesterbro,,3.67,4.48,84.28
2021-04-17 15:00:00,5,2021,4,17,15,Oesterbro,,3.84,4.76,84.36
2021-04-17 16:00:00,5,2021,4,17,16,Oesterbro,,21.76,28.32,64.62
2021-04-17 17:00:00,5,2021,4,17,17,Oesterbro,,8.15,9.24,79.43
2021-04-17 18:00:00,5,2021,4,17,18,Oesterbro,,6.83,7.67,76.12
2021-04-17 19:00:00,5,2021,4,17,19,Oesterbro,,8.93,9.56,69.33
2021-04-17 20:00:00,5,2021,4,17,20,Oesterbro,,7.75,7.44,67.16
2021-04-17 21:00:00,5,2021,4,17,21,Oesterbro,,9.33,9.18,63.42
2021-04-17 22:00:00,5,2021,4,17,22,Oesterbro,,11.99,12.14,57.0
2021-04-17 23:00:00,5,2021,4,17,23,Oesterbro,,14.86,14.84,53.84
2021-04-18 00:00:00,6,2021,4,18,0,Oesterbro,7.05,7.06,6.27,64.88
2021-04-18 01:00:00,6,2021,4,18,1,Oesterbro,,6.16,6.02,
2021-04-18 02:00:00,6,2021,4,18,2,Oesterbro,,5.58,5.62,64.24
2021-04-18 03:00:00,6,2021,4,18,3,Oesterbro,,4.49,3.92,68.53
2021-04-18 04:00:00,6,2021,4,18,4,Oesterbro,,22.64,24.29,45.14
2021-04-18 05:00:00,6,2021,4,18,5,Oesterbro,,7.71,7.98,58.31
2021-04-18 06:00:00,6,2021,4,18,6,Oesterbro,,8.38,9.52,58.61
2021-04-18 07:00:00,6,2021,4,18,7,Oesterbro,,14.61,18.42,56.46
2021-04-18 08:00:00,6,2021,4,18,8,Oesterbro,,28.08,40.95,45.48
2021-04-18 09:00:00,6,2021,4,18,9,Oesterbro,,4.21,5.89,72.96
2021-04-18 10:00:00,6,2021,4,18,10,Oesterbro,,4.17,6.12,73.86
2021-04-18 11:00:00,6,2021,4,18,11,Oesterbro,,6.9,10.14,72.84
2021-04-18 12:00:00,6,2021,4,18,12,Oesterbro,,8.59,11.69,73.54
2021-04-18 13:00:00,6,2021,4,18,13,Oesterbro,,5.22,7.5,80.29
2021-04-18 14:00:00,6,2021,4,18,14,Oesterbro,,5.22,6.81,84.58
2021-04-18 15:00:00,6,2021,4,18,15,Oesterbro,,5.97,7.88,85.54
2021-04-18 16:00:00,6,2021,4,18,16,Oesterbro,,6.83,8.59,87.87
2021-04-18 17:00:00,6,2021,4,18,17,Oesterbro,,5.01,6.2,90.47
2021-04-18 18:00:00,6,2021,4,18,18,Oesterbro,,5.72,6.75,89.73
2021-04-18 19:00:00,6,2021,4,18,19,Oesterbro,,9.52,10.29,72.52
2021-04-18 20:00:00,6,2021,4,18,20,Oesterbro,,8.19,8.72,65.2
2021-04-18 21:00:00,6,2021,4,18,21,Oesterbro,,10.82,11.36,62.05
2021-04-18 22:00:00,6,2021,4,18,22,Oesterbro,,13.87,14.65,57.24
2021-04-18 23:00:00,6,2021,4,18,23,Oesterbro,,7.86,8.61,68.13
2021-04-19 00:00:00,0,2021,4,19,0,Oesterbro,8.9,4.84,5.3,75.6
2021-04-19 01:00:00,0,2021,4,19,1,Oesterbro,,,,
2021-04-19 02:00:00,0,2021,4,19,2,Oesterbro,,,,
2021-04-19 03:00:00,0,2021,4,19,3,Oesterbro,,,,
2021-04-19 04:00:00,0,2021,4,19,4,Oesterbro,,,,
2021-04-19 05:00:00,0,2021,4,19,5,Oesterbro,,,,
2021-04-19 06:00:00,0,2021,4,19,6,Oesterbro,,,,
2021-04-19 07:00:00,0,2021,4,19,7,Oesterbro,,,,
2021-04-19 08:00:00,0,2021,4,19,8,Oesterbro,,,,
2021-04-19 09:00:00,0,2021,4,19,9,Oesterbro,,,,
2021-04-19 10:00:00,0,2021,4,19,10,Oesterbro,,,,
2021-04-19 11:00:00,0,2021,4,19,11,Oesterbro,,,,
2021-04-19 12:00:00,0,2021,4,19,12,Oesterbro,,,,
2021-04-19 13:00:00,0,2021,4,19,13,Oesterbro,,,,
2021-04-19 14:00:00,0,2021,4,19,14,Oesterbro,,,,
2021-04-19 15:00:00,0,2021,4,19,15,Oesterbro,,,,
2021-04-19 16:00:00,0,2021,4,19,16,Oesterbro,,,,
2021-04-19 17:00:00,0,2021,4,19,17,Oesterbro,,,,
2021-04-19 18:00:00,0,2021,4,19,18,Oesterbro,,,,
2021-04-19 19:00:00,0,2021,4,19,19,Oesterbro,,,,
2021-04-19 20:00:00,0,2021,4,19,20,Oesterbro,,,,
2021-04-19 21:00:00,0,2021,4,19,21,Oesterbro,,,,
2021-04-19 22:00:00,0,2021,4,19,22,Oesterbro,,,,
2021-04-19 23:00:00,0,2021,4,19,23,Oesterbro,,,,
2021-04-20 00:00:00,1,2021,4,20,0,Oesterbro,13.96,22.32,22.72,42.73
2021-04-20 01:00:00,1,2021,4,20,1,Oesterbro,,17.92,18.4,39.36
2021-04-20 02:00:00,1,2021,4,20,2,Oesterbro,,22.09,22.55,25.54
2021-04-20 03:00:00,1,2021,4,20,3,Oesterbro,,20.77,21.0,
2021-04-20 04:00:00,1,2021,4,20,4,Oesterbro,,17.81,18.07,29.54
2021-04-20 05:00:00,1,2021,4,20,5,Oesterbro,,18.23,19.24,50.97
2021-04-20 06:00:00,1,2021,4,20,6,Oesterbro,,45.79,73.42,18.58
2021-04-20 07:00:00,1,2021,4,20,7,Oesterbro,,42.9,71.8,22.85
2021-04-20 08:00:00,1,2021,4,20,8,Oesterbro,,18.84,25.9,47.32
2021-04-20 09:00:00,1,2021,4,20,9,Oesterbro,,12.41,16.2,63.3
2021-04-20 10:00:00,1,2021,4,20,10,Oesterbro,,10.71,14.11,71.51
2021-04-20 11:00:00,1,2021,4,20,11,Oesterbro,,9.45,11.97,80.71
2021-04-20 12:00:00,1,2021,4,20,12,Oesterbro,,6.87,8.36,93.08
2021-04-20 13:00:00,1,2021,4,20,13,Oesterbro,,9.66,12.01,92.14
2021-04-20 14:00:00,1,2021,4,20,14,Oesterbro,,7.86,9.28,99.82
2021-04-20 15:00:00,1,2021,4,20,15,Oesterbro,,5.62,6.2,105.81
2021-04-20 16:00:00,1,2021,4,20,16,Oesterbro,,5.7,6.43,108.27
2021-04-20 17:00:00,1,2021,4,20,17,Oesterbro,,5.81,6.04,110.4
2021-04-20 18:00:00,1,2021,4,20,18,Oesterbro,,9.91,10.58,96.11
2021-04-20 19:00:00,1,2021,4,20,19,Oesterbro,,12.22,12.72,86.07
2021-04-20 20:00:00,1,2021,4,20,20,Oesterbro,,14.08,14.27,74.66
2021-04-20 21:00:00,1,2021,4,20,21,Oesterbro,,13.83,14.02,77.89
2021-04-20 22:00:00,1,2021,4,20,22,Oesterbro,,9.39,9.64,88.05
2021-04-20 23:00:00,1,2021,4,20,23,Oesterbro,,5.78,5.87,93.86
2021-04-21 00:00:00,2,2021,4,21,0,Oesterbro,9.81,6.62,6.77,84.38
2021-04-21 01:00:00,2,2021,4,21,1,Oesterbro,,6.04,6.06,
2021-04-21 02:00:00,2,2021,4,21,2,Oesterbro,,4.46,4.69,98.85
2021-04-21 03:00:00,2,2021,4,21,3,Oesterbro,,3.14,3.25,95.04
2021-04-21 04:00:00,2,2021,4,21,4,Oesterbro,,2.43,2.03,92.84
2021-04-21 05:00:00,2,2021,4,21,5,Oesterbro,,3.42,3.23,91.08
2021-04-21 06:00:00,2,2021,4,21,6,Oesterbro,,5.97,6.39,89.97
2021-04-21 07:00:00,2,2021,4,21,7,Oesterbro,,6.85,8.26,86.23
2021-04-21 08:00:00,2,2021,4,21,8,Oesterbro,,3.27,4.0,88.35
2021-04-21 09:00:00,2,2021,4,21,9,Oesterbro,,3.6,4.4,92.36
2021-04-21 10:00:00,2,2021,4,21,10,Oesterbro,,3.61,4.32,91.56
2021-04-21 11:00:00,2,2021,4,21,11,Oesterbro,,3.21,4.15,90.01
2021-04-21 12:00:00,2,2021,4,21,12,Oesterbro,,3.4,4.38,90.49
2021-04-21 13:00:00,2,2021,4,21,13,Oesterbro,,3.17,4.32,89.17
2021-04-21 14:00:00,2,2021,4,21,14,Oesterbro,,3.94,5.03,86.13
2021-04-21 15:00:00,2,2021,4,21,15,Oesterbro,,2.7,3.73,85.52
2021-04-21 16:00:00,2,2021,4,21,16,Oesterbro,,3.31,4.17,85.16
2021-04-21 17:00:00,2,2021,4,21,17,Oesterbro,,3.48,4.26,84.54
2021-04-21 18:00:00,2,2021,4,21,18,Oesterbro,,2.81,2.98,85.74
2021-04-21 19:00:00,2,2021,4,21,19,Oesterbro,,4.28,4.17,83.16
2021-04-21 20:00:00,2,2021,4,21,20,Oesterbro,,4.63,4.57,79.55
2021-04-21 21:00:00,2,2021,4,21,21,Oesterbro,,2.7,2.98,83.14
2021-04-21 22:00:00,2,2021,4,21,22,Oesterbro,,2.03,1.59,83.06
2021-04-21 23:00:00,2,2021,4,21,23,Oesterbro,,2.22,2.12,81.6
2021-04-22 00:00:00,3,2021,4,22,0,Oesterbro,5.46,0.71,0.4,84.56
2021-04-22 01:00:00,3,2021,4,22,1,Oesterbro,,1.19,0.54,84.92
2021-04-22 02:00:00,3,2021,4,22,2,Oesterbro,,1.28,1.03,
2021-04-22 03:00:00,3,2021,4,22,3,Oesterbro,,1.28,0.92,84.18
2021-04-22 04:00:00,3,2021,4,22,4,Oesterbro,,2.01,1.72,81.72
2021-04-22 05:00:00,3,2021,4,22,5,Oesterbro,,7.1,7.8,75.2
2021-04-22 06:00:00,3,2021,4,22,6,Oesterbro,,6.37,6.71,74.72
2021-04-22 07:00:00,3,2021,4,22,7,Oesterbro,,5.09,6.25,79.67
2021-04-22 08:00:00,3,2021,4,22,8,Oesterbro,,4.69,6.06,78.87
2021-04-22 09:00:00,3,2021,4,22,9,Oesterbro,,3.69,4.8,81.78
2021-04-22 10:00:00,3,2021,4,22,10,Oesterbro,,8.68,12.7,78.31
2021-04-22 11:00:00,3,2021,4,22,11,Oesterbro,,8.49,12.58,79.13
2021-04-22 12:00:00,3,2021,4,22,12,Oesterbro,,12.91,19.22,76.04
2021-04-22 13:00:00,3,2021,4,22,13,Oesterbro,,7.44,10.4,81.26
2021-04-22 14:00:00,3,2021,4,22,14,Oesterbro,,10.42,14.92,78.25
2021-04-22 15:00:00,3,2021,4,22,15,Oesterbro,,12.22,17.27,76.93
2021-04-22 16:00:00,3,2021,4,22,16,Oesterbro,,5.14,6.67,85.7
2021-04-22 17:00:00,3,2021,4,22,17,Oesterbro,,7.15,8.68,83.18
2021-04-22 18:00:00,3,2021,4,22,18,Oesterbro,,4.74,5.13,85.44
2021-04-22 19:00:00,3,2021,4,22,19,Oesterbro,,5.09,5.05,82.86
2021-04-22 20:00:00,3,2021,4,22,20,Oesterbro,,4.99,5.05,79.45
2021-04-22 21:00:00,3,2021,4,22,21,Oesterbro,,5.53,5.47,77.55
2021-04-22 22:00:00,3,2021,4,22,22,Oesterbro,,15.61,17.42,64.06
2021-04-22 23:00:00,3,2021,4,22,23,Oesterbro,,14.46,15.68,58.89
2021-04-23 00:00:00,4,2021,4,23,0,Oesterbro,6.22,5.74,5.68,71.93
2021-04-23 01:00:00,4,2021,4,23,1,Oesterbro,,3.67,3.65,76.4
2021-04-23 02:00:00,4,2021,4,23,2,Oesterbro,,21.86,24.94,57.2
2021-04-23 03:00:00,4,2021,4,23,3,Oesterbro,,18.53,21.31,63.14
2021-04-23 04:00:00,4,2021,4,23,4,Oesterbro,,16.18,19.83,65.24
2021-04-23 05:00:00,4,2021,4,23,5,Oesterbro,,6.9,7.23,73.34
2021-04-23 06:00:00,4,2021,4,23,6,Oesterbro,,16.35,20.22,63.32
2021-04-23 07:00:00,4,2021,4,23,7,Oesterbro,,13.43,16.81,66.52
2021-04-23 08:00:00,4,2021,4,23,8,Oesterbro,,2.7,3.29,83.56
2021-04-23 09:00:00,4,2021,4,23,9,Oesterbro,,3.27,3.86,83.04
2021-04-23 10:00:00,4,2021,4,23,10,Oesterbro,,3.58,4.42,82.7
2021-04-23 11:00:00,4,2021,4,23,11,Oesterbro,,4.07,4.97,84.32
2021-04-23 12:00:00,4,2021,4,23,12,Oesterbro,,5.62,7.15,83.42
2021-04-23 13:00:00,4,2021,4,23,13,Oesterbro,,4.02,4.82,85.42
2021-04-23 14:00:00,4,2021,4,23,14,Oesterbro,,5.28,6.27,87.17
2021-04-23 15:00:00,4,2021,4,23,15,Oesterbro,,9.52,12.79,86.43
2021-04-23 16:00:00,4,2021,4,23,16,Oesterbro,,5.95,6.88,91.92
2021-04-23 17:00:00,4,2021,4,23,17,Oesterbro,,4.19,4.74,92.18
2021-04-23 18:00:00,4,2021,4,23,18,Oesterbro,,4.93,5.14,88.19
2021-04-23 19:00:00,4,2021,4,23,19,Oesterbro,,4.42,4.65,85.7
2021-04-23 20:00:00,4,2021,4,23,20,Oesterbro,,6.56,6.52,79.25
2021-04-23 21:00:00,4,2021,4,23,21,Oesterbro,,11.49,11.74,69.95
2021-04-23 22:00:00,4,2021,4,23,22,Oesterbro,,12.03,11.86,64.38
2021-04-23 23:00:00,4,2021,4,23,23,Oesterbro,,6.39,6.62,74.56
2021-04-24 00:00:00,5,2021,4,24,0,Oesterbro,3.74,4.32,4.32,73.04
2021-04-24 01:00:00,5,2021,4,24,1,Oesterbro,,5.72,5.85,
2021-04-24 02:00:00,5,2021,4,24,2,Oesterbro,,3.16,2.89,73.46
2021-04-24 03:00:00,5,2021,4,24,3,Oesterbro,,3.33,2.72,66.14
2021-04-24 04:00:00,5,2021,4,24,4,Oesterbro,,2.79,3.39,65.22
2021-04-24 05:00:00,5,2021,4,24,5,Oesterbro,,2.87,3.31,65.96
2021-04-24 06:00:00,5,2021,4,24,6,Oesterbro,,3.71,4.42,67.16
2021-04-24 07:00:00,5,2021,4,24,7,Oesterbro,,3.39,4.63,69.19
2021-04-24 08:00:00,5,2021,4,24,8,Oesterbro,,2.68,3.4,70.81
2021-04-24 09:00:00,5,2021,4,24,9,Oesterbro,,2.62,3.5,73.1
2021-04-24 10:00:00,5,2021,4,24,10,Oesterbro,,3.17,4.49,73.34
2021-04-24 11:00:00,5,2021,4,24,11,Oesterbro,,4.11,6.02,74.32
2021-04-24 12:00:00,5,2021,4,24,12,Oesterbro,,3.42,5.16,77.05
2021-04-24 13:00:00,5,2021,4,24,13,Oesterbro,,3.1,4.53,79.71
2021-04-24 14:00:00,5,2021,4,24,14,Oesterbro,,2.66,3.81,81.96
2021-04-24 15:00:00,5,2021,4,24,15,Oesterbro,,2.18,3.12,82.34
2021-04-24 16:00:00,5,2021,4,24,16,Oesterbro,,2.52,3.65,78.69
2021-04-24 17:00:00,5,2021,4,24,17,Oesterbro,,2.12,3.1,78.05
2021-04-24 18:00:00,5,2021,4,24,18,Oesterbro,,3.06,3.71,77.63
2021-04-24 19:00:00,5,2021,4,24,19,Oesterbro,,3.84,4.32,77.89
2021-04-24 20:00:00,5,2021,4,24,20,Oesterbro,,4.95,5.53,75.74
2021-04-24 21:00:00,5,2021,4,24,21,Oesterbro,,5.34,5.79,73.98
2021-04-24 22:00:00,5,2021,4,24,22,Oesterbro,,8.17,8.7,72.72
2021-04-24 23:00:00,5,2021,4,24,23,Oesterbro,,7.36,7.4,71.69
2021-04-25 00:00:00,6,2021,4,25,0,Oesterbro,3.67,9.07,9.58,65.74
2021-04-25 01:00:00,6,2021,4,25,1,Oesterbro,,5.66,6.14,69.95
2021-04-25 02:00:00,6,2021,4,25,2,Oesterbro,,2.98,3.33,
2021-04-25 03:00:00,6,2021,4,25,3,Oesterbro,,4.07,4.49,71.43
2021-04-25 04:00:00,6,2021,4,25,4,Oesterbro,,4.53,5.16,70.45
2021-04-25 05:00:00,6,2021,4,25,5,Oesterbro,,3.77,3.88,67.71
2021-04-25 06:00:00,6,2021,4,25,6,Oesterbro,,4.28,4.44,66.28
2021-04-25 07:00:00,6,2021,4,25,7,Oesterbro,,2.98,3.21,67.85
2021-04-25 08:00:00,6,2021,4,25,8,Oesterbro,,2.75,3.19,72.18
2021-04-25 09:00:00,6,2021,4,25,9,Oesterbro,,2.7,3.4,73.74
2021-04-25 10:00:00,6,2021,4,25,10,Oesterbro,,2.14,2.62,77.89
2021-04-25 11:00:00,6,2021,4,25,11,Oesterbro,,2.3,2.52,78.69
2021-04-25 12:00:00,6,2021,4,25,12,Oesterbro,,2.26,2.64,79.87
2021-04-25 13:00:00,6,2021,4,25,13,Oesterbro,,1.95,2.05,81.76
2021-04-25 14:00:00,6,2021,4,25,14,Oesterbro,,2.1,2.49,81.15
2021-04-25 15:00:00,6,2021,4,25,15,Oesterbro,,2.41,2.72,80.21
2021-04-25 16:00:00,6,2021,4,25,16,Oesterbro,,2.07,2.47,80.49
2021-04-25 17:00:00,6,2021,4,25,17,Oesterbro,,3.08,3.58,80.07
2021-04-25 18:00:00,6,2021,4,25,18,Oesterbro,,2.85,3.19,79.05
2021-04-25 19:00:00,6,2021,4,25,19,Oesterbro,,4.19,4.38,79.77
2021-04-25 20:00:00,6,2021,4,25,20,Oesterbro,,4.92,4.92,76.65
2021-04-25 21:00:00,6,2021,4,25,21,Oesterbro,,5.01,4.7,73.32
2021-04-25 22:00:00,6,2021,4,25,22,Oesterbro,,5.91,5.34,71.07
2021-04-25 23:00:00,6,2021,4,25,23,Oesterbro,,17.5,17.46,46.82
2021-04-26 00:00:00,0,2021,4,26,0,Oesterbro,3.76,13.41,13.16,50.05
2021-04-26 01:00:00,0,2021,4,26,1,Oesterbro,,8.63,8.49,58.29
2021-04-26 02:00:00,0,2021,4,26,2,Oesterbro,,4.78,4.3,68.69
