Recorded,NO2,NOx,heat_index,rh,pressure,wdir,wdir_cardinal,wspd,station_id
2021-01-06 09:00:00,29.26,77.83,0.0,80.0,1020.64,20.0,NNE,22.0,Gade
2021-01-06 09:30:00,29.8,78.21,0.0,75.0,1020.64,20.0,NNE,22.0,Gade
2021-01-06 10:00:00,27.2,106.38,0.0,80.0,1020.64,20.0,NNE,20.0,Gade
2021-01-06 10:30:00,34.29,87.32,0.0,80.0,1020.64,20.0,NNE,20.0,Gade
2021-01-06 11:00:00,19.22,78.68,0.0,80.0,1020.64,20.0,NNE,22.0,Gade
2021-01-06 11:30:00,29.07,81.64,0.0,80.0,1020.64,20.0,NNE,22.0,Gade
2021-01-06 12:00:00,23.77,87.48,0.0,80.0,1020.64,20.0,NNE,22.0,Gade
2021-01-06 12:30:00,,,0.0,80.0,1019.64,20.0,NNE,22.0,Gade
2021-01-06 13:00:00,35.13,89.25,0.0,80.0,1019.64,30.0,NNE,20.0,Gade
2021-01-06 13:30:00,34.78,112.48,0.0,80.0,1019.64,20.0,NNE,20.0,Gade
2021-01-06 14:00:00,32.0,107.13,1.0,81.0,1018.64,30.0,NNE,20.0,Gade
2021-01-06 14:30:00,37.8,98.72,1.0,81.0,1018.64,40.0,NE,22.0,Gade
2021-01-06 15:00:00,28.69,108.51,0.0,87.0,1017.64,30.0,NNE,22.0,Gade
2021-01-06 15:30:00,38.44,104.21,0.0,87.0,1017.64,30.0,NNE,22.0,Gade
2021-01-06 16:00:00,38.89,112.36,0.0,93.0,1017.64,40.0,NE,20.0,Gade
2021-01-06 16:30:00,29.99,106.87,0.0,93.0,1017.64,40.0,NE,20.0,Gade
2021-01-06 17:00:00,38.16,96.37,0.0,93.0,1017.64,30.0,NNE,19.0,Gade
2021-01-06 17:30:00,30.63,83.41,0.0,93.0,1016.64,30.0,NNE,22.0,Gade
2021-01-06 18:00:00,27.69,66.74,0.0,93.0,1016.64,40.0,NE,22.0,Gade
2021-01-06 18:30:00,21.48,52.17,0.0,93.0,1016.64,40.0,NE,19.0,Gade
2021-01-06 19:00:00,18.28,39.95,0.0,93.0,1016.64,40.0,NE,17.0,Gade
2021-01-06 19:30:00,15.36,33.89,0.0,93.0,1016.64,40.0,NE,19.0,Gade
2021-01-06 20:00:00,19.41,44.75,0.0,93.0,1015.64,40.0,NE,17.0,Gade
2021-01-06 20:30:00,20.96,50.0,0.0,93.0,1015.64,40.0,NE,15.0,Gade
2021-01-06 21:00:00,13.98,49.67,0.0,93.0,1015.64,30.0,NNE,17.0,Gade
2021-01-06 21:30:00,9.08,18.8,0.0,93.0,1015.64,30.0,NNE,15.0,Gade
2021-01-06 22:00:00,10.82,42.76,0.0,93.0,1015.64,30.0,NNE,17.0,Gade
2021-01-06 22:30:00,12.99,33.77,0.0,93.0,1015.64,40.0,NE,17.0,Gade
2021-01-06 23:00:00,12.03,26.07,0.0,93.0,1015.64,30.0,NNE,17.0,Gade
2021-01-06 23:30:00,6.37,13.35,0.0,100.0,1014.64,40.0,NE,15.0,Gade
2021-01-07 00:00:00,5.43,9.49,0.0,100.0,1014.64,40.0,NE,17.0,Gade
2021-01-07 00:30:00,6.94,12.57,0.0,100.0,1014.64,50.0,NE,19.0,Gade
2021-01-07 01:00:00,4.53,6.66,0.0,100.0,1014.64,50.0,NE,19.0,Gade
2021-01-07 01:30:00,4.49,6.64,0.0,100.0,1013.64,40.0,NE,15.0,Gade
2021-01-07 02:00:00,5.72,8.68,0.0,100.0,1013.64,40.0,NE,17.0,Gade
2021-01-07 02:30:00,4.59,9.1,0.0,100.0,1013.64,40.0,NE,13.0,Gade
2021-01-07 03:00:00,7.52,11.0,0.0,100.0,1013.64,40.0,NE,15.0,Gade
2021-01-07 03:30:00,5.47,7.5,0.0,100.0,1013.64,40.0,NE,15.0,Gade
2021-01-07 04:00:00,,,0.0,100.0,1013.64,40.0,NE,15.0,Gade
2021-01-07 04:30:00,7.71,12.22,0.0,100.0,1013.64,40.0,NE,15.0,Gade
2021-01-07 05:00:00,11.93,20.5,0.0,100.0,1012.64,50.0,NE,15.0,Gade
2021-01-07 05:30:00,16.03,35.88,0.0,100.0,1012.64,50.0,NE,17.0,Gade
2021-01-07 06:00:00,40.55,122.67,0.0,100.0,1012.64,50.0,NE,17.0,Gade
2021-01-07 06:30:00,32.03,96.16,0.0,100.0,1012.64,50.0,NE,15.0,Gade
2021-01-07 07:00:00,34.36,93.61,0.0,100.0,1012.64,40.0,NE,13.0,Gade
2021-01-07 07:30:00,40.66,103.56,0.0,100.0,1012.64,40.0,NE,13.0,Gade
2021-01-07 08:00:00,33.14,94.08,0.0,100.0,1012.64,50.0,NE,15.0,Gade
2021-01-07 08:30:00,49.6,138.48,0.0,100.0,1012.64,50.0,NE,13.0,Gade
2021-01-07 09:00:00,41.5,101.68,0.0,100.0,1012.64,50.0,NE,11.0,Gade
2021-01-07 09:30:00,41.25,102.14,0.0,100.0,1012.64,50.0,NE,11.0,Gade
2021-01-07 10:00:00,30.49,106.38,0.0,100.0,1012.64,50.0,NE,11.0,Gade
2021-01-07 10:30:00,34.29,87.32,0.0,100.0,1012.64,50.0,NE,11.0,Gade
2021-01-07 11:00:00,34.18,84.91,1.0,93.0,1012.64,40.0,NE,17.0,Gade
2021-01-07 11:30:00,36.02,96.24,1.0,93.0,1012.64,40.0,NE,17.0,Gade
2021-01-07 12:00:00,31.04,87.48,1.0,93.0,1012.64,40.0,NE,13.0,Gade
2021-01-07 12:30:00,33.87,114.13,1.0,93.0,1012.64,40.0,NE,13.0,Gade
2021-01-07 13:00:00,35.13,89.25,1.0,93.0,1012.64,50.0,NE,13.0,Gade
2021-01-07 13:30:00,34.78,112.48,1.0,93.0,1012.64,40.0,NE,13.0,Gade
2021-01-07 14:00:00,32.99,107.13,1.0,93.0,1012.64,40.0,NE,13.0,Gade
2021-01-07 14:30:00,37.8,98.72,1.0,93.0,1011.64,40.0,NE,13.0,Gade
2021-01-07 15:00:00,38.35,108.51,1.0,93.0,1011.64,40.0,NE,13.0,Gade
2021-01-07 15:30:00,38.44,104.21,1.0,93.0,1011.64,40.0,NE,11.0,Gade
2021-01-07 16:00:00,31.1,112.36,1.0,93.0,1011.64,30.0,NNE,6.0,Gade
2021-01-07 16:30:00,37.58,106.87,1.0,93.0,1011.64,20.0,NNE,11.0,Gade
2021-01-07 17:00:00,38.16,96.37,1.0,93.0,1011.64,20.0,NNE,9.0,Gade
2021-01-07 17:30:00,34.14,83.41,1.0,93.0,1011.64,20.0,NNE,9.0,Gade
2021-01-07 18:00:00,35.86,76.48,1.0,93.0,1011.64,20.0,NNE,11.0,Gade
2021-01-07 18:30:00,27.55,67.14,1.0,93.0,1011.64,10.0,N,6.0,Gade
2021-01-07 19:00:00,24.29,55.72,1.0,93.0,1011.64,20.0,NNE,11.0,Gade
2021-01-07 19:30:00,23.79,56.55,1.0,93.0,1011.64,20.0,NNE,11.0,Gade
2021-01-07 20:00:00,24.38,52.42,1.0,87.0,1011.64,30.0,NNE,6.0,Gade
2021-01-07 20:30:00,24.09,50.0,1.0,87.0,1011.64,30.0,NNE,7.0,Gade
2021-01-07 21:00:00,24.42,70.64,1.0,87.0,1011.64,20.0,NNE,6.0,Gade
2021-01-07 21:30:00,21.25,42.68,1.0,87.0,1011.64,20.0,NNE,9.0,Gade
2021-01-07 22:00:00,22.14,59.9,1.0,87.0,1011.64,20.0,NNE,7.0,Gade
2021-01-07 22:30:00,13.14,44.53,1.0,87.0,1011.64,30.0,NNE,9.0,Gade
2021-01-07 23:00:00,13.81,37.08,1.0,87.0,1012.64,30.0,NNE,7.0,Gade
2021-01-07 23:30:00,9.96,18.3,1.0,87.0,1011.64,30.0,NNE,9.0,Gade
2021-01-08 00:00:00,6.87,10.0,1.0,87.0,1011.64,20.0,NNE,13.0,Gade
2021-01-08 00:30:00,9.56,21.52,1.0,87.0,1011.64,20.0,NNE,11.0,Gade
2021-01-08 01:00:00,5.51,7.88,1.0,87.0,1011.64,20.0,NNE,11.0,Gade
2021-01-08 01:30:00,5.34,7.52,1.0,87.0,1011.64,10.0,N,13.0,Gade
2021-01-08 02:00:00,3.33,3.58,0.0,93.0,1011.64,20.0,NNE,15.0,Gade
2021-01-08 02:30:00,3.52,3.82,0.0,93.0,1011.64,20.0,NNE,17.0,Gade
2021-01-08 03:00:00,4.15,5.57,0.0,93.0,1011.64,20.0,NNE,13.0,Gade
2021-01-08 03:30:00,5.01,7.55,1.0,87.0,1011.64,20.0,NNE,17.0,Gade
2021-01-08 04:00:00,3.19,4.59,1.0,87.0,1011.64,20.0,NNE,17.0,Gade
2021-01-08 04:30:00,5.09,8.19,1.0,87.0,1011.64,10.0,N,15.0,Gade
2021-01-08 05:00:00,,,1.0,87.0,1012.64,20.0,NNE,17.0,Gade
2021-01-08 05:30:00,15.66,66.4,1.0,87.0,1012.64,20.0,NNE,13.0,Gade
2021-01-08 06:00:00,24.27,67.85,1.0,81.0,1012.64,10.0,N,15.0,Gade
2021-01-08 06:30:00,29.78,96.16,1.0,87.0,1012.64,10.0,N,13.0,Gade
2021-01-08 07:00:00,34.36,93.61,0.0,93.0,1012.64,360.0,N,13.0,Gade
2021-01-08 07:30:00,40.66,103.56,1.0,87.0,1012.64,10.0,N,13.0,Gade
2021-01-08 08:00:00,51.49,155.62,0.0,93.0,1012.64,10.0,N,17.0,Gade
2021-01-08 08:30:00,53.89,138.48,0.0,93.0,1012.64,10.0,N,17.0,Gade
2021-01-08 09:00:00,41.5,101.68,0.0,93.0,1012.64,20.0,NNE,15.0,Gade
2021-01-08 09:30:00,39.39,102.14,0.0,93.0,1012.64,20.0,NNE,15.0,Gade
2021-01-08 10:00:00,34.76,106.38,0.0,93.0,1013.64,20.0,NNE,17.0,Gade
2021-01-08 10:30:00,34.29,87.32,0.0,93.0,1013.64,30.0,NNE,13.0,Gade
2021-01-08 11:00:00,34.18,84.91,0.0,93.0,1013.64,30.0,NNE,15.0,Gade
2021-01-08 11:30:00,38.21,96.24,0.0,93.0,1014.64,30.0,NNE,17.0,Gade
2021-01-08 12:00:00,29.52,87.48,0.0,93.0,1014.64,20.0,NNE,15.0,Gade
2021-01-08 12:30:00,33.87,114.13,0.0,93.0,1014.64,20.0,NNE,11.0,Gade
2021-01-08 13:00:00,35.13,89.25,1.0,87.0,1014.64,30.0,NNE,15.0,Gade
2021-01-08 13:30:00,24.1,112.48,0.0,93.0,1014.64,20.0,NNE,13.0,Gade
2021-01-08 14:00:00,35.12,107.13,1.0,87.0,1014.64,20.0,NNE,11.0,Gade
2021-01-08 14:30:00,37.8,98.72,1.0,87.0,1014.64,20.0,NNE,11.0,Gade
2021-01-08 15:00:00,38.35,108.51,1.0,87.0,1014.64,20.0,NNE,11.0,Gade
2021-01-08 15:30:00,38.44,104.21,1.0,93.0,1014.64,20.0,NNE,13.0,Gade
2021-01-08 16:00:00,38.89,112.36,1.0,93.0,1014.64,10.0,N,13.0,Gade
2021-01-08 16:30:00,37.58,106.87,1.0,93.0,1015.64,20.0,NNE,13.0,Gade
2021-01-08 17:00:00,38.16,96.37,1.0,93.0,1015.64,20.0,NNE,15.0,Gade
2021-01-08 17:30:00,34.14,83.41,1.0,87.0,1015.64,20.0,NNE,17.0,Gade
2021-01-08 18:00:00,22.78,76.48,1.0,87.0,1015.64,20.0,NNE,19.0,Gade
2021-01-08 18:30:00,27.55,67.14,1.0,87.0,1016.64,20.0,NNE,13.0,Gade
2021-01-08 19:00:00,24.02,55.72,1.0,87.0,1016.64,20.0,NNE,17.0,Gade
2021-01-08 19:30:00,16.39,39.89,1.0,87.0,1016.64,20.0,NNE,19.0,Gade
2021-01-08 20:00:00,20.29,52.42,1.0,87.0,1016.64,20.0,NNE,9.0,Gade
2021-01-08 20:30:00,20.06,50.0,1.0,93.0,1017.64,20.0,NNE,15.0,Gade
2021-01-08 21:00:00,15.74,45.88,1.0,93.0,1017.64,20.0,NNE,17.0,Gade
2021-01-08 21:30:00,18.97,42.68,1.0,93.0,1017.64,10.0,N,15.0,Gade
2021-01-08 22:00:00,17.14,49.17,1.0,93.0,1017.64,10.0,N,13.0,Gade
2021-01-08 22:30:00,16.08,44.53,1.0,93.0,1017.64,10.0,N,13.0,Gade
2021-01-08 23:00:00,9.54,21.92,1.0,93.0,1018.64,10.0,N,9.0,Gade
2021-01-08 23:30:00,10.06,19.7,1.0,93.0,1018.64,360.0,N,13.0,Gade
2021-01-09 00:00:00,7.63,13.08,1.0,93.0,1018.64,360.0,N,13.0,Gade
2021-01-09 00:30:00,9.33,19.6,1.0,93.0,1018.64,360.0,N,15.0,Gade
2021-01-09 01:00:00,7.92,17.08,1.0,93.0,1018.64,360.0,N,15.0,Gade
2021-01-09 01:30:00,12.62,23.14,1.0,93.0,1019.64,10.0,N,15.0,Gade
2021-01-09 02:00:00,11.33,21.3,1.0,93.0,1019.64,20.0,NNE,15.0,Gade
2021-01-09 02:30:00,8.51,17.69,1.0,93.0,1019.64,10.0,N,15.0,Gade
2021-01-09 03:00:00,6.9,11.99,1.0,93.0,1019.64,20.0,NNE,13.0,Gade
2021-01-09 03:30:00,16.15,23.53,1.0,93.0,1019.64,10.0,N,9.0,Gade
2021-01-09 04:00:00,19.64,41.42,1.0,93.0,1019.64,20.0,NNE,11.0,Gade
2021-01-09 04:30:00,8.11,16.81,1.0,93.0,1019.64,20.0,NNE,13.0,Gade
2021-01-09 05:00:00,6.37,10.23,1.0,93.0,1019.64,20.0,NNE,9.0,Gade
2021-01-09 05:30:00,7.92,12.6,1.0,93.0,1019.64,20.0,NNE,11.0,Gade
2021-01-09 06:00:00,,,1.0,93.0,1019.64,20.0,NNE,9.0,Gade
2021-01-09 06:30:00,12.79,31.0,1.0,93.0,1020.64,10.0,N,7.0,Gade
2021-01-09 07:00:00,10.58,24.48,1.0,93.0,1020.64,10.0,N,6.0,Gade
2021-01-09 07:30:00,11.84,20.39,1.0,93.0,1020.64,360.0,N,6.0,Gade
2021-01-09 08:00:00,13.37,31.65,1.0,93.0,1020.64,360.0,N,6.0,Gade
2021-01-09 08:30:00,15.78,44.83,1.0,93.0,1020.64,350.0,N,6.0,Gade
2021-01-09 09:00:00,13.41,28.13,1.0,93.0,1021.64,10.0,N,4.0,Gade
2021-01-09 09:30:00,14.59,28.59,1.0,93.0,1021.64,360.0,N,6.0,Gade
2021-01-09 10:00:00,21.52,53.03,1.0,93.0,1021.64,10.0,N,2.0,Gade
2021-01-09 10:30:00,21.11,59.98,1.0,93.0,1021.64,10.0,CALM,0.0,Gade
2021-01-09 11:00:00,25.47,65.41,1.0,93.0,1021.64,10.0,CALM,0.0,Gade
2021-01-09 11:30:00,26.93,81.64,1.0,93.0,1022.64,10.0,CALM,0.0,Gade
2021-01-09 12:00:00,23.56,68.83,1.0,93.0,1022.64,10.0,CALM,0.0,Gade
2021-01-09 12:30:00,17.75,41.81,1.0,100.0,1022.64,10.0,CALM,0.0,Gade
2021-01-09 13:00:00,17.79,39.19,2.0,93.0,1021.64,10.0,CALM,0.0,Gade
2021-01-09 13:30:00,13.58,27.94,2.0,93.0,1021.64,10.0,CALM,0.0,Gade
2021-01-09 14:00:00,13.23,26.22,2.0,93.0,1021.64,280.0,W,4.0,Gade
2021-01-09 14:30:00,19.72,44.6,2.0,93.0,1021.64,280.0,CALM,0.0,Gade
2021-01-09 15:00:00,22.28,49.15,2.0,93.0,1021.64,240.0,WSW,4.0,Gade
2021-01-09 15:30:00,25.26,51.48,2.0,87.0,1021.64,210.0,SSW,6.0,Gade
2021-01-09 16:00:00,18.65,37.1,1.0,93.0,1020.64,210.0,SSW,4.0,Gade
2021-01-09 16:30:00,16.64,33.12,1.0,93.0,1020.64,210.0,CALM,0.0,Gade
2021-01-09 17:00:00,12.68,21.57,1.0,93.0,1021.64,240.0,WSW,11.0,Gade
2021-01-09 17:30:00,12.26,39.74,1.0,93.0,1021.64,220.0,SW,9.0,Gade
2021-01-09 18:00:00,28.92,66.74,1.0,93.0,1021.64,200.0,SSW,11.0,Gade
2021-01-09 18:30:00,19.89,41.31,1.0,87.0,1021.64,220.0,SW,11.0,Gade
2021-01-09 19:00:00,18.44,38.65,1.0,87.0,1021.64,210.0,SSW,11.0,Gade
2021-01-09 19:30:00,17.42,34.33,1.0,87.0,1021.64,190.0,S,11.0,Gade
2021-01-09 20:00:00,12.68,24.23,1.0,87.0,1021.64,220.0,SW,13.0,Gade
2021-01-09 20:30:00,9.14,18.3,1.0,87.0,1021.64,220.0,SW,13.0,Gade
2021-01-09 21:00:00,15.8,34.33,1.0,87.0,1020.64,200.0,SSW,11.0,Gade
2021-01-09 21:30:00,13.41,27.14,1.0,87.0,1020.64,220.0,SW,13.0,Gade
2021-01-09 22:00:00,22.14,49.17,0.0,93.0,1020.64,200.0,SSW,15.0,Gade
2021-01-09 22:30:00,12.89,26.11,0.0,93.0,1020.64,190.0,S,19.0,Gade
2021-01-09 23:00:00,14.86,29.59,0.0,93.0,1020.64,190.0,S,19.0,Gade
2021-01-09 23:30:00,12.93,28.59,0.0,93.0,1020.64,190.0,S,19.0,Gade
2021-01-10 00:00:00,7.69,12.79,0.0,93.0,1020.64,190.0,S,19.0,Gade
2021-01-10 00:30:00,8.53,15.07,0.0,87.0,1018.64,190.0,S,17.0,Gade
2021-01-10 01:00:00,6.02,9.91,0.0,87.0,1018.64,190.0,S,17.0,Gade
2021-01-10 01:30:00,7.57,12.95,0.0,87.0,1018.64,200.0,SSW,19.0,Gade
2021-01-10 02:00:00,7.32,10.92,0.0,87.0,1017.64,200.0,SSW,22.0,Gade
2021-01-10 02:30:00,6.92,13.73,0.0,93.0,1017.64,200.0,SSW,22.0,Gade
2021-01-10 03:00:00,3.81,4.53,0.0,93.0,1016.64,190.0,S,22.0,Gade
2021-01-10 03:30:00,3.14,4.17,1.0,87.0,1016.64,190.0,S,26.0,Gade
2021-01-10 04:00:00,,,1.0,87.0,1015.64,200.0,SSW,26.0,Gade
2021-01-10 04:30:00,3.14,4.74,1.0,93.0,1015.64,200.0,SSW,28.0,Gade
2021-01-10 05:00:00,2.51,3.16,1.0,93.0,1014.64,200.0,SSW,30.0,Gade
2021-01-10 05:30:00,3.14,4.74,2.0,87.0,1014.64,200.0,SSW,28.0,Gade
2021-01-10 06:00:00,2.85,3.67,2.0,87.0,1014.64,210.0,SSW,30.0,Gade
2021-01-10 06:30:00,3.6,5.62,2.0,87.0,1014.64,210.0,SSW,30.0,Gade
2021-01-10 07:00:00,3.4,4.99,2.0,93.0,1013.64,210.0,SSW,30.0,Gade
2021-01-10 07:30:00,5.05,7.82,2.0,93.0,1013.64,210.0,SSW,28.0,Gade
2021-01-10 08:00:00,6.16,8.87,2.0,100.0,1013.64,240.0,WSW,22.0,Gade
2021-01-10 08:30:00,6.1,8.15,2.0,100.0,1013.64,230.0,SW,17.0,Gade
2021-01-10 09:00:00,5.79,8.03,2.0,100.0,1013.64,220.0,SW,17.0,Gade
2021-01-10 09:30:00,4.23,6.35,2.0,93.0,1013.64,220.0,SW,13.0,Gade
2021-01-10 10:00:00,6.2,9.24,2.0,93.0,1013.64,230.0,SW,15.0,Gade
2021-01-10 10:30:00,6.58,9.43,2.0,93.0,1013.64,230.0,SW,15.0,Gade
2021-01-10 11:00:00,9.28,14.84,2.0,93.0,1013.64,240.0,WSW,20.0,Gade
2021-01-10 11:30:00,7.94,12.16,2.0,93.0,1013.64,240.0,WSW,19.0,Gade
2021-01-10 12:00:00,8.66,14.69,2.0,93.0,1014.64,250.0,WSW,13.0,Gade
2021-01-10 12:30:00,6.87,10.63,2.0,93.0,1014.64,240.0,WSW,17.0,Gade
2021-01-10 13:00:00,8.49,13.85,2.0,93.0,1014.64,240.0,WSW,19.0,Gade
2021-01-10 13:30:00,8.34,13.02,3.0,87.0,1014.64,250.0,WSW,19.0,Gade
2021-01-10 14:00:00,8.13,13.39,3.0,87.0,1013.64,240.0,WSW,20.0,Gade
2021-01-10 14:30:00,12.45,19.55,3.0,87.0,1013.64,240.0,WSW,15.0,Gade
2021-01-10 15:00:00,16.52,24.65,3.0,87.0,1013.64,250.0,WSW,17.0,Gade
2021-01-10 15:30:00,16.29,23.7,3.0,87.0,1013.64,250.0,WSW,17.0,Gade
2021-01-10 16:00:00,14.04,19.68,3.0,87.0,1013.64,240.0,WSW,15.0,Gade
2021-01-10 16:30:00,12.37,19.09,3.0,87.0,1013.64,250.0,WSW,17.0,Gade
2021-01-10 17:00:00,11.21,16.22,2.0,87.0,1013.64,230.0,SW,11.0,Gade
2021-01-10 17:30:00,9.6,14.0,1.0,93.0,1013.64,230.0,SW,13.0,Gade
2021-01-10 18:00:00,10.25,15.32,1.0,93.0,1013.64,240.0,WSW,11.0,Gade
2021-01-10 18:30:00,11.69,17.29,1.0,93.0,1013.64,230.0,SW,13.0,Gade
2021-01-10 19:00:00,15.41,22.82,1.0,93.0,1013.64,250.0,WSW,15.0,Gade
2021-01-10 19:30:00,11.9,17.33,1.0,93.0,1013.64,240.0,WSW,15.0,Gade
2021-01-10 20:00:00,12.14,19.32,0.0,93.0,1013.64,220.0,SW,11.0,Gade
2021-01-10 20:30:00,13.37,19.58,0.0,93.0,1012.64,230.0,SW,17.0,Gade
2021-01-10 21:00:00,17.02,29.49,0.0,93.0,1012.64,230.0,SW,17.0,Gade
2021-01-10 21:30:00,21.19,37.94,0.0,93.0,1012.64,230.0,SW,17.0,Gade
2021-01-10 22:00:00,21.23,32.4,0.0,93.0,1012.64,220.0,SW,17.0,Gade
2021-01-10 22:30:00,18.57,34.44,-1.0,93.0,1012.64,230.0,SW,13.0,Gade
2021-01-10 23:00:00,11.9,17.06,-1.0,93.0,1012.64,230.0,SW,13.0,Gade
2021-01-10 23:30:00,7.69,11.74,0.0,93.0,1011.64,210.0,SSW,13.0,Gade
2021-01-11 00:00:00,4.8,6.45,0.0,93.0,1011.64,200.0,SSW,11.0,Gade
2021-01-11 00:30:00,8.32,13.29,0.0,93.0,1011.64,220.0,SW,17.0,Gade
2021-01-11 01:00:00,3.4,4.88,0.0,93.0,1011.64,220.0,SW,15.0,Gade
2021-01-11 01:30:00,3.52,4.72,0.0,93.0,1010.64,210.0,SSW,17.0,Gade
2021-01-11 02:00:00,3.73,4.9,0.0,93.0,1010.64,210.0,SSW,17.0,Gade
2021-01-11 02:30:00,3.96,6.71,0.0,93.0,1009.64,200.0,SSW,17.0,Gade
2021-01-11 03:00:00,2.75,4.15,1.0,87.0,1009.64,200.0,SSW,19.0,Gade
2021-01-11 03:30:00,7.02,13.23,1.0,93.0,1008.64,200.0,SSW,17.0,Gade
2021-01-11 04:00:00,7.25,9.72,2.0,87.0,1008.64,200.0,SSW,22.0,Gade
2021-01-11 04:30:00,4.44,6.31,2.0,93.0,1008.64,200.0,SSW,22.0,Gade
2021-01-11 05:00:00,,,2.0,93.0,1007.64,190.0,S,22.0,Gade
2021-01-11 05:30:00,6.87,11.91,2.0,93.0,1006.64,190.0,S,20.0,Gade
2021-01-11 06:00:00,17.19,30.58,3.0,93.0,1005.64,200.0,SSW,31.0,Gade
2021-01-11 06:30:00,19.41,36.26,3.0,93.0,1004.64,200.0,SSW,31.0,Gade
2021-01-11 07:00:00,18.47,32.49,3.0,100.0,1004.64,200.0,SSW,30.0,Gade
2021-01-11 07:30:00,23.24,42.34,3.0,100.0,1003.64,210.0,SSW,30.0,Gade
2021-01-11 08:00:00,20.88,35.92,4.0,93.0,1003.64,200.0,SSW,26.0,Gade
2021-01-11 08:30:00,25.32,46.88,4.0,93.0,1003.64,200.0,SSW,22.0,Gade
2021-01-11 09:00:00,22.82,42.57,4.0,100.0,1002.64,210.0,SSW,24.0,Gade
2021-01-11 09:30:00,13.39,22.45,5.0,93.0,1002.64,210.0,SSW,26.0,Gade
2021-01-11 10:00:00,13.04,22.8,5.0,93.0,1001.64,210.0,SSW,24.0,Gade
2021-01-11 10:30:00,13.9,24.86,5.0,100.0,1001.64,210.0,SSW,24.0,Gade
2021-01-11 11:00:00,9.89,16.83,5.0,100.0,1001.64,220.0,SW,30.0,Gade
2021-01-11 11:30:00,9.26,16.81,5.0,100.0,1000.64,220.0,SW,30.0,Gade
2021-01-11 12:00:00,10.25,18.3,5.0,100.0,1000.64,220.0,SW,30.0,Gade
2021-01-11 12:30:00,8.89,16.28,5.0,100.0,1000.64,230.0,SW,31.0,Gade
2021-01-11 13:00:00,9.33,15.51,6.0,93.0,999.64,230.0,SW,33.0,Gade
2021-01-11 13:30:00,8.11,14.67,6.0,93.0,999.64,230.0,SW,33.0,Gade
2021-01-11 14:00:00,10.0,19.35,6.0,93.0,998.65,230.0,SW,35.0,Gade
2021-01-11 14:30:00,11.02,20.79,6.0,93.0,997.65,230.0,SW,37.0,Gade
2021-01-11 15:00:00,11.82,22.22,6.0,93.0,997.65,230.0,SW,35.0,Gade
2021-01-11 15:30:00,14.29,25.8,6.0,93.0,996.65,230.0,SW,35.0,Gade
2021-01-11 16:00:00,10.06,18.02,6.0,93.0,995.65,220.0,SW,37.0,Gade
2021-01-11 16:30:00,10.02,17.38,6.0,93.0,995.65,220.0,SW,37.0,Gade
2021-01-11 17:00:00,8.99,15.43,6.0,93.0,994.65,220.0,SW,35.0,Gade
2021-01-11 17:30:00,7.46,13.52,6.0,93.0,994.65,220.0,SW,37.0,Gade
2021-01-11 18:00:00,4.8,7.63,6.0,93.0,993.65,230.0,SW,35.0,Gade
2021-01-11 18:30:00,4.55,7.42,6.0,93.0,992.65,220.0,SW,35.0,Gade
2021-01-11 19:00:00,4.44,7.46,6.0,93.0,992.65,230.0,SW,35.0,Gade
2021-01-11 19:30:00,3.12,5.07,5.0,100.0,991.65,240.0,WSW,31.0,Gade
2021-01-11 20:00:00,4.74,7.32,6.0,93.0,991.65,240.0,WSW,31.0,Gade
2021-01-11 20:30:00,4.44,7.36,6.0,93.0,991.65,250.0,WSW,26.0,Gade
2021-01-11 21:00:00,4.63,6.92,6.0,93.0,991.65,280.0,W,17.0,Gade
2021-01-11 21:30:00,4.32,6.62,5.0,100.0,991.65,280.0,W,19.0,Gade
2021-01-11 22:00:00,3.52,5.62,5.0,93.0,991.65,270.0,W,17.0,Gade
2021-01-11 22:30:00,4.88,7.17,4.0,93.0,991.65,280.0,W,22.0,Gade
2021-01-11 23:00:00,7.27,9.75,4.0,81.0,991.65,280.0,W,26.0,Gade
2021-01-11 23:30:00,3.23,4.34,4.0,81.0,991.65,270.0,W,19.0,Gade
2021-01-12 00:00:00,1.93,2.68,4.0,81.0,991.65,280.0,W,13.0,Gade
2021-01-12 00:30:00,2.22,2.79,3.0,93.0,991.65,320.0,NW,15.0,Gade
2021-01-12 01:00:00,,,3.0,93.0,992.65,310.0,NW,15.0,Gade
2021-01-12 01:30:00,1.26,1.72,3.0,87.0,992.65,320.0,NW,13.0,Gade
2021-01-12 02:00:00,1.3,1.28,2.0,87.0,992.65,320.0,NW,9.0,Gade
2021-01-12 02:30:00,1.82,2.64,2.0,81.0,993.65,320.0,NW,11.0,Gade
2021-01-12 03:00:00,1.61,2.05,1.0,87.0,993.65,310.0,NW,9.0,Gade
2021-01-12 03:30:00,2.75,3.23,0.0,87.0,993.65,300.0,WNW,7.0,Gade
2021-01-12 04:00:00,3.37,4.23,0.0,87.0,993.65,340.0,NNW,2.0,Gade
2021-01-12 04:30:00,3.48,4.23,0.0,93.0,993.65,280.0,W,9.0,Gade
2021-01-12 05:00:00,2.77,4.07,-1.0,93.0,994.65,280.0,W,7.0,Gade
2021-01-12 05:30:00,8.13,11.0,-1.0,86.0,994.65,280.0,W,6.0,Gade
2021-01-12 06:00:00,,,-2.0,86.0,994.65,270.0,W,6.0,Gade
2021-01-12 06:30:00,8.72,12.51,-2.0,86.0,994.65,270.0,W,11.0,Gade
