,NO2,NOX
2181,8.482101,13.262764
2182,8.465057,13.448263
2183,8.565508,13.38496
2184,8.547663,13.447359
2185,8.403571,12.83835
2186,8.482657,12.998981
2187,8.466137,12.600538
2188,8.568935,12.364925
2189,8.271643,12.318581
2190,8.373156,12.078531
2191,8.252377,12.054762
2192,8.222029,11.99556
2193,8.057909,11.791477
2194,8.0499735,11.82011
2195,7.813179,11.328068
2196,7.691574,11.107122
2197,7.6923723,11.035324
2198,7.3900347,10.44364
2199,7.3135204,10.564638
2200,7.2553015,10.494066
2201,7.2378626,10.296022
2202,7.1682987,10.334433
2203,7.111228,10.250038
2204,7.114995,10.50267
2205,7.1580753,10.773199
2206,7.305769,11.138861
2207,7.480521,11.51207
2208,16.322561,29.37227
2209,16.963749,31.469772
2210,17.44715,32.64869
2211,17.818977,33.624405
2212,17.861174,34.255295
2213,17.602337,34.208275
2214,17.46561,34.05417
2215,17.065302,33.384228
2216,16.846148,33.03112
2217,16.618336,32.409798
2218,16.422277,31.777037
2219,16.256222,31.568886
2220,16.331274,31.572039
2221,16.239006,31.777147
2222,16.31893,31.422384
2223,16.452974,31.527473
2224,16.571964,31.731544
2225,16.525072,31.13343
2226,16.567852,31.161308
2227,16.396173,30.420391
2228,16.38391,29.717775
2229,16.042301,28.878128
2230,15.613571,27.628891
2231,15.229416,26.468082
2232,14.698882,25.714289
2233,14.14906,24.18657
2234,13.731513,23.08403
2235,13.252264,22.220924
2236,12.7334385,21.42249
2237,12.088327,20.2057
2238,11.9676285,19.396355
2239,11.19096,18.446396
2240,11.016289,17.881168
2241,10.553932,17.237488
2242,10.173641,16.674164
2243,9.894102,16.073977
2244,9.804741,15.696445
2245,9.724647,15.686686
2246,9.753422,15.468025
2247,10.093304,15.819656
2248,10.44171,16.649952
2249,10.756137,17.386127
2250,11.452658,18.784958
2251,12.164109,20.135904
2252,12.940246,22.116764
2253,13.961061,23.975945
2254,14.657227,26.364477
2255,15.720048,27.849161
2256,31.001987,75.515
2257,31.606817,78.36112
2258,31.96597,78.77376
2259,31.91418,80.5721
2260,31.812742,80.64249
2261,31.679947,80.16547
2262,31.479198,80.24516
2263,31.457357,80.712555
2264,31.833801,80.02875
2265,31.183266,79.923325
2266,31.122019,79.23792
2267,31.301973,79.91239
2268,31.579418,79.6575
2269,31.528086,78.5329
2270,31.644712,76.537155
2271,31.569155,75.88246
2272,31.013113,74.042786
2273,30.679356,70.28728
2274,29.945957,67.35518
2275,28.98782,63.45617
2276,28.219591,60.36934
2277,26.794004,56.019165
2278,25.311996,51.3125
2279,24.053635,48.082363
2280,22.722427,43.910328
2281,21.648983,40.72254
2282,20.225586,37.44981
2283,18.509237,34.092587
2284,17.564783,31.243816
2285,16.114882,27.162022
2286,14.361867,24.098951
2287,12.879949,20.988258
2288,11.704499,17.890224
2289,10.61445,15.365931
2290,9.944194,13.660046
2291,9.480194,12.508448
2292,9.11381,12.236149
2293,9.531857,12.555876
2294,9.918868,13.401051
2295,10.951397,16.275742
2296,11.938814,18.707449
2297,13.554729,21.754093
2298,15.62794,27.153252
2299,17.640688,32.24368
2300,19.833817,37.827377
2301,21.709297,43.121555
2302,23.423872,48.633224
2303,24.72949,51.50206
2304,30.17285,73.011444
2305,30.645905,75.4686
2306,30.931892,75.755356
2307,30.858852,77.34283
2308,30.764065,77.339966
2309,30.64782,76.921524
2310,30.502483,76.980934
2311,30.478653,77.53172
2312,30.884567,76.93724
2313,30.295956,76.848274
2314,30.271042,76.23349
2315,30.438766,76.77307
2316,30.697739,76.5815
2317,30.657583,75.41261
2318,30.7519,73.470566
2319,30.605976,72.82231
2320,30.065668,71.04068
2321,29.728838,67.39599
2322,28.982834,64.544174
2323,28.067585,60.87864
2324,27.306545,58.036392
2325,25.939552,53.890274
2326,24.50903,49.52327
2327,23.294834,46.42459
2328,22.066242,42.44693
2329,21.044449,39.537136
2330,19.68757,36.37904
2331,18.063503,33.287624
2332,17.181475,30.554031
2333,15.880051,26.78916
2334,14.233091,23.926476
2335,12.914785,21.103357
2336,11.914526,18.362213
2337,10.906067,16.107843
2338,10.379942,14.7139
2339,10.0243,13.790831
2340,9.76853,13.707422
2341,10.209309,14.208889
2342,10.677228,15.245409
2343,11.687901,18.069084
2344,12.625474,20.497597
2345,14.169656,23.343594
2346,16.1142,28.421633
2347,17.962318,33.154705
2348,19.952774,38.42624
2349,21.642855,43.211212
2350,23.115248,48.04553
2351,24.288605,50.551765
2352,29.28158,70.55301
2353,29.544735,72.422714
2354,29.691608,72.45659
2355,29.561745,73.37714
2356,29.332163,73.13324
2357,29.08329,72.26001
2358,28.916676,71.736084
2359,28.611958,71.65219
2360,28.844097,70.82442
2361,28.353752,70.16103
2362,28.327888,69.265915
2363,28.395416,69.37111
2364,28.60968,68.93208
2365,28.525446,67.50902
2366,28.512901,65.86487
2367,28.33158,64.78782
2368,27.879707,63.201805
2369,27.444983,59.839783
2370,26.635468,56.886326
2371,25.79449,53.62198
2372,24.939236,50.739906
2373,23.66699,46.869255
2374,22.284843,43.220505
2375,21.115128,40.1246
2376,19.977938,36.74572
2377,18.908146,33.980885
2378,17.674707,31.267986
2379,16.290216,28.577139
2380,15.41393,26.131348
2381,14.234469,22.982014
2382,13.017764,20.704609
2383,11.935524,18.498255
2384,11.1269455,16.771275
2385,10.470375,15.1154785
2386,10.195167,14.481972
2387,10.15217,14.294565
2388,10.205357,14.749018
2389,10.7321415,15.617928
2390,11.484927,17.376646
2391,12.621363,20.135399
2392,13.6390705,23.099558
2393,15.150461,25.883636
2394,16.933619,30.683624
2395,18.581106,35.11637
2396,20.318403,40.109505
2397,21.925783,44.461605
2398,23.043695,48.33457
2399,24.06239,50.280334
2400,18.805428,35.964256
2401,19.345566,37.851143
2402,19.662933,38.875244
2403,20.014256,39.758022
2404,19.976246,40.61532
2405,19.836334,40.716175
2406,19.860905,40.62728
2407,19.500998,40.579037
2408,19.50439,40.61536
2409,19.275211,40.217777
2410,19.264269,40.132923
2411,19.158785,40.13716
2412,19.268211,40.194405
2413,19.304386,40.32237
2414,19.40828,40.197155
2415,19.648195,40.16006
2416,19.733158,40.095886
2417,19.599907,39.703705
2418,19.52158,38.93585
2419,19.329878,38.19837
2420,19.229668,37.12063
2421,18.95152,35.971523
2422,18.361599,34.626675
2423,17.858032,33.321823
2424,17.529545,32.058537
2425,16.706219,30.355412
2426,16.299423,29.23342
2427,15.595952,28.194792
2428,14.978372,26.674994
2429,14.184638,24.90316
2430,13.877901,23.893559
2431,13.100894,22.741625
2432,12.529661,21.834
2433,12.016695,20.32568
2434,11.367786,19.528675
2435,11.117409,18.753307
2436,10.830717,18.026283
2437,10.785543,17.746218
2438,10.770655,17.502132
2439,11.056992,17.931805
2440,11.408137,18.790741
2441,11.915366,19.219528
2442,12.472149,21.17952
2443,13.242963,22.430103
2444,14.011005,24.484663
2445,15.197801,26.981833
2446,15.9218,29.585402
2447,16.965742,30.799582
2448,24.797005,55.459183
2449,24.629747,55.610695
2450,24.465878,55.10552
2451,24.18908,54.481766
2452,23.765808,53.689114
2453,23.51175,52.502884
2454,23.140633,51.136925
2455,22.842155,50.354935
2456,22.841877,49.535076
2457,22.518204,48.41471
2458,22.49215,47.85791
2459,22.40714,47.100037
2460,22.256317,46.41114
2461,22.032785,45.419365
2462,21.890343,44.245575
2463,21.438797,43.04064
2464,21.055908,41.58501
2465,20.498034,39.712204
2466,19.637676,37.656677
2467,19.031612,35.78293
2468,18.358479,34.003902
2469,17.429249,31.526031
2470,16.552694,29.633846
2471,15.68789,27.686607
2472,15.107788,25.76331
2473,14.44496,24.462828
2474,13.996592,23.061905
2475,13.385796,22.23947
2476,13.035472,21.541946
2477,12.809332,20.551888
2478,12.610549,20.42809
2479,12.640648,20.297264
2480,12.789513,20.638855
2481,12.914865,21.044044
2482,13.340126,22.087559
2483,13.7252245,22.940205
2484,14.374771,24.528105
2485,14.984375,25.955326
2486,15.754636,27.715405
2487,16.602125,29.97818
2488,17.31142,31.951206
2489,17.970575,33.639874
2490,18.84746,36.403656
2491,19.662903,38.426266
2492,20.249119,40.50169
2493,20.743332,42.280815
2494,20.998184,43.39608
2495,21.159729,43.71435
2496,25.84694,61.00118
2497,25.507523,59.967438
2498,25.222794,58.7778
2499,24.910103,57.375717
2500,24.60088,56.27111
2501,24.317001,54.604233
2502,24.035532,52.768192
2503,23.6244,51.732216
2504,23.508896,50.696598
2505,23.092037,48.783657
2506,22.78245,47.64981
2507,22.444603,46.065567
2508,21.873985,44.408146
2509,21.388536,42.622128
2510,20.822166,40.746883
2511,20.039516,38.86393
2512,19.361624,36.70021
2513,18.554161,34.937992
2514,17.677525,32.603394
2515,16.981693,30.79258
2516,16.395391,29.291668
2517,15.566289,27.316835
2518,14.854693,26.304909
2519,14.353156,24.813847
2520,14.123538,23.843609
2521,13.883364,23.711714
2522,13.795008,23.47848
2523,13.834309,23.808502
2524,13.893402,24.274199
2525,14.178821,24.941921
2526,14.554902,25.881596
2527,14.962008,27.085695
2528,15.464675,28.230383
2529,16.160482,29.962202
2530,16.777586,32.20526
2531,17.663954,34.217564
2532,18.500103,36.393787
2533,19.217453,38.7114
2534,20.103697,40.62408
2535,21.02545,43.156876
2536,21.588552,44.61558
2537,21.930925,46.433643
2538,22.462282,48.629433
2539,22.758558,49.18953
2540,23.23633,50.786438
2541,23.22908,51.018448
2542,23.062096,50.71969
2543,22.964333,50.46765
2544,26.978016,63.20005
2545,27.00527,64.18209
2546,26.98505,64.083244
2547,26.931831,64.138115
2548,26.571365,63.91515
2549,26.43999,62.833447
2550,26.343983,61.879738
2551,25.800043,61.10887
2552,25.845306,60.344334
2553,25.452503,58.87296
2554,25.477022,57.94162
2555,25.335766,57.09751
2556,25.255714,56.10608
2557,24.94039,54.43841
2558,24.653393,53.0002
2559,24.209019,51.309036
2560,23.790676,49.534042
2561,23.153328,47.043144
2562,22.17624,44.081764
2563,21.273369,41.417877
2564,20.34963,38.70725
2565,19.185707,35.428104
2566,17.89426,32.943645
2567,16.785023,29.800203
2568,15.943685,27.190205
2569,14.677851,24.72616
2570,13.84764,22.844437
2571,12.940843,20.850481
2572,12.220282,19.256365
2573,11.530844,17.302654
2574,11.186712,16.370298
2575,10.851849,15.726206
2576,10.6586485,15.799915
2577,10.754259,15.602854
2578,11.070546,16.7128
2579,11.56846,17.923891
2580,12.336107,19.541565
2581,13.150405,21.079304
2582,14.124964,23.729584
2583,15.41596,26.561485
2584,16.443548,29.673388
2585,17.4564,31.77646
2586,18.81099,35.64638
2587,20.021523,39.160522
2588,20.846125,42.559334
2589,21.907513,45.63353
2590,22.335766,47.513836
2591,23.015821,48.189022
2592,22.349972,49.359917
2593,22.361374,49.508217
2594,22.1728,49.186466
2595,22.315838,48.782562
2596,22.023151,48.63118
2597,22.004961,47.539116
2598,21.87687,46.796886
2599,21.614443,45.996307
2600,21.50028,45.493076
2601,21.256323,43.7968
2602,20.982761,42.823547
2603,20.490828,41.301895
2604,20.022766,39.928032
2605,19.30345,37.847324
2606,18.746895,36.108894
2607,17.811111,33.99106
2608,17.072641,31.911673
2609,16.254972,29.797714
2610,15.1345005,27.158882
2611,14.25523,24.856102
2612,13.234902,22.880035
2613,12.4509535,20.536736
2614,11.365231,18.842342
2615,10.426033,16.515024
2616,9.683096,14.881441
2617,8.924971,13.344233
2618,8.455486,12.159147
2619,8.140125,11.527824
2620,7.927925,10.622065
2621,7.7335176,10.324652
2622,8.128857,10.844479
2623,8.615917,11.6401615
2624,8.987277,12.875973
2625,9.741853,14.505829
2626,10.543018,16.5197
2627,11.718953,19.18906
2628,12.84319,22.033249
2629,14.014223,24.200577
2630,15.232533,27.060797
2631,16.242777,30.254925
2632,17.366196,33.187073
2633,18.159424,34.92314
2634,18.915947,37.460056
2635,19.686193,39.42212
2636,19.877144,41.32469
2637,20.483967,42.736435
2638,20.384438,42.647835
2639,20.598627,42.939873
2640,31.920174,81.59067
2641,31.810688,81.69139
2642,31.781658,81.118866
2643,31.797571,80.456726
2644,31.6297,80.06717
2645,31.73682,78.42578
2646,31.83918,76.71794
2647,31.347626,75.43629
2648,31.330597,74.557236
2649,30.792007,71.23955
2650,30.495243,69.38072
2651,29.888288,66.525925
2652,29.059528,63.203075
2653,28.024895,59.39154
2654,26.772783,56.19004
2655,25.375784,52.26877
2656,24.200481,48.17354
2657,22.747252,44.62231
2658,20.923279,39.840523
2659,19.293299,35.47406
2660,17.71239,31.594639
2661,15.979486,27.534765
2662,14.170073,24.316994
2663,12.76935,20.106316
2664,11.686665,17.059444
2665,10.277815,14.3507
2666,9.535889,12.877054
2667,9.037629,11.281275
2668,8.704212,10.369633
2669,8.686082,10.290285
2670,9.20569,10.655685
2671,9.695225,12.351994
2672,10.562971,14.287775
2673,11.863591,17.18753
2674,13.230313,21.077791
2675,14.901244,25.514622
2676,16.735727,29.93935
2677,18.485538,33.956696
2678,20.213951,38.745552
2679,22.283495,43.82042
2680,23.5294,47.421234
2681,24.292614,51.166855
2682,25.529541,55.44993
2683,26.42265,57.80342
2684,27.072304,61.224136
2685,27.203457,62.831833
2686,27.068687,62.573856
2687,27.199005,62.946014
2688,11.611565,19.762669
2689,11.964977,20.765755
2690,12.128632,21.350365
2691,12.442309,21.744942
2692,12.449701,22.252197
2693,12.450226,22.125526
2694,12.379683,22.13914
2695,12.216212,21.64612
2696,12.148329,21.816895
2697,12.208902,21.320889
2698,11.973295,20.806664
2699,11.759934,20.547337
2700,11.658637,20.07823
2701,11.413305,19.792282
2702,11.269543,19.109642
2703,11.000889,18.632084
2704,10.843966,18.248924
2705,10.536823,17.337816
2706,10.10165,16.622711
2707,9.695149,15.616365
2708,9.395571,14.888294
2709,9.044075,13.942688
2710,8.524904,13.0163765
2711,8.101125,11.969099
2712,7.510066,11.2197
2713,6.961708,10.059061
2714,6.513954,9.337402
2715,6.365699,8.681271
2716,6.047467,7.8154373
2717,5.8209095,7.4630375
2718,5.765648,7.401436
2719,5.720071,7.3198586
2720,5.8600206,7.761986
2721,6.0098057,7.768564
2722,6.3293543,8.787062
2723,6.577487,9.222717
2724,7.210698,10.605764
2725,7.783018,11.412918
2726,8.262324,12.26071
2727,8.873259,13.733778
2728,9.443172,15.3102
2729,10.154058,16.446018
2730,10.686604,17.99319
2731,11.425325,19.25029
2732,11.839836,20.889069
2733,12.513254,22.425377
2734,13.034247,23.508167
2735,13.519207,24.248587
2736,8.833231,13.564003
2737,9.106431,14.084448
2738,9.250143,14.492989
2739,9.426369,14.672901
2740,9.477216,15.153286
2741,9.637699,15.199268
2742,9.671104,15.2646675
2743,9.6177025,15.168695
2744,9.680588,15.51729
2745,9.70377,15.389353
2746,9.622385,15.192539
2747,9.423668,14.99333
2748,9.266384,14.6293335
2749,9.1700325,14.429083
2750,8.965955,13.978193
2751,8.654969,13.656357
2752,8.398495,13.042498
2753,8.190418,12.72621
2754,7.9138374,12.21278
2755,7.609294,11.755623
2756,7.4527235,11.378059
2757,7.32154,10.868576
2758,7.0763683,10.504763
2759,6.8378496,10.047981
2760,6.64723,9.651903
2761,6.405019,9.093466
2762,6.375291,8.934536
2763,6.43449,8.962742
2764,6.545129,8.683006
2765,6.518964,9.058687
2766,6.8785057,9.471048
2767,6.9885473,10.035831
2768,7.4024525,10.859922
2769,7.6309156,11.370235
2770,8.106629,12.466682
2771,8.604635,13.074516
2772,9.133907,14.329933
2773,9.609985,14.958492
2774,9.87263,15.546183
2775,10.245352,16.894886
2776,10.446247,17.464762
2777,10.867079,17.959328
2778,11.040686,18.628042
2779,11.296812,19.017668
2780,11.358236,19.557716
2781,11.588721,20.087044
2782,11.663565,20.30104
2783,11.538328,20.440937
2784,19.147041,38.859814
2785,19.04013,38.403397
2786,18.88405,38.057766
2787,18.879562,37.225845
2788,18.669155,36.868164
2789,18.545918,35.936485
2790,18.389902,35.074062
2791,18.166235,34.34469
2792,18.010117,34.09133
2793,17.860737,32.815964
2794,17.624378,32.288853
2795,17.281782,31.11427
2796,16.729784,30.20245
2797,16.23676,29.046185
2798,15.89876,27.935028
2799,15.162115,26.542767
2800,14.588782,25.153301
2801,13.997728,23.85925
2802,13.2078905,22.374985
2803,12.685668,21.115149
2804,12.199818,20.177624
2805,11.696785,18.990261
2806,11.069314,18.05902
2807,10.5633955,17.027876
2808,10.261013,16.555038
2809,10.018761,15.839008
2810,10.000896,15.323072
2811,10.112776,15.808224
2812,10.229462,15.731031
2813,10.329585,16.303213
2814,10.926643,17.197468
2815,11.386767,18.343401
2816,12.053257,20.010746
2817,12.691625,21.611729
2818,13.457967,23.218971
2819,14.337216,25.225136
2820,15.104204,27.508163
2821,15.887088,29.01538
2822,16.620937,30.571653
2823,17.161558,32.6694
2824,17.706127,34.127987
2825,17.991941,35.101105
2826,18.257595,36.33049
2827,18.542004,36.783783
2828,18.544655,37.35185
2829,18.597525,37.730576
2830,18.520082,36.96069
2831,18.27181,36.835976
2832,11.439362,19.829075
2833,11.620717,19.90044
2834,11.526993,19.860394
2835,11.623972,19.491062
2836,11.501991,19.49968
2837,11.526535,18.760973
2838,11.375092,18.506126
2839,11.183403,17.850521
2840,10.933849,17.831436
2841,10.729504,16.877129
2842,10.258177,16.002628
2843,9.798042,15.126434
2844,9.14135,14.001127
2845,8.730582,13.093834
2846,8.307747,12.019241
2847,7.5901566,10.862568
2848,7.047138,9.865894
2849,6.7096167,9.111702
2850,6.218422,8.32737
2851,5.7704163,7.638153
2852,5.56114,7.3793297
2853,5.4455423,6.7946587
2854,5.3091316,6.6391144
2855,5.3487196,6.4847717
2856,5.2318354,6.751478
2857,5.3224,6.733732
2858,5.596757,7.1387825
2859,6.0774164,8.023186
2860,6.6072702,8.671928
2861,6.9288235,9.960148
2862,7.761389,11.067247
2863,8.193537,12.777735
2864,8.852076,14.347219
2865,9.587278,16.208767
2866,10.263314,17.95243
2867,11.111839,19.458755
2868,11.997551,21.358112
2869,12.6468,22.620247
2870,13.125929,23.268303
2871,13.575159,25.059345
2872,13.828592,25.720154
2873,14.127111,26.139305
2874,14.077301,26.625849
2875,14.319717,26.42988
2876,14.181676,26.640703
2877,14.220282,26.75719
2878,14.215647,26.312576
2879,13.811348,26.029978
2880,7.683922,11.323801
2881,7.5180197,11.160513
2882,7.1635704,10.632147
2883,6.997224,9.998354
2884,6.6604967,9.505411
2885,6.434407,8.746677
2886,6.0160637,8.242165
2887,5.655343,7.5465946
2888,5.472457,7.3506184
2889,5.2009735,6.789463
2890,4.911621,6.181864
2891,4.6206846,5.8369007
2892,4.408391,5.4659615
2893,4.306983,5.136381
2894,4.463728,5.035467
2895,4.254575,5.2086716
2896,4.3004646,5.2257805
2897,4.418125,5.240093
2898,4.669325,5.7194996
2899,4.909528,6.0760136
2900,5.236597,6.898306
2901,5.672513,7.680916
2902,5.9543,8.387884
2903,6.3832617,9.334501
2904,6.846159,10.303268
2905,7.3048983,11.254494
2906,7.7716045,12.266689
2907,8.329733,13.771154
2908,8.912958,14.684814
2909,9.32159,15.716698
2910,9.832938,16.66371
2911,10.037811,17.764233
2912,10.502647,18.966217
2913,10.778543,19.42223
2914,11.223764,20.24134
2915,11.616505,20.784483
2916,11.860426,21.37536
2917,12.075055,21.32679
2918,12.253405,21.263466
2919,12.171532,21.738274
2920,12.223543,21.871456
2921,12.351017,21.507576
2922,12.207017,21.138416
2923,12.391043,20.866886
2924,11.99011,21.011662
2925,12.16461,20.577686
2926,11.86821,20.10704
2927,11.262324,19.478664
2928,17.393843,32.26103
2929,16.958704,30.9921
2930,16.530512,29.856493
2931,16.148367,28.168976
2932,15.501359,26.977987
2933,14.968056,25.246964
2934,14.277554,23.613674
2935,13.500674,22.131004
2936,12.935106,20.962864
2937,12.072552,19.005344
2938,11.47924,17.724125
2939,10.675207,16.029272
2940,9.904505,14.57559
2941,9.174687,13.086988
2942,8.819184,12.207916
2943,8.208949,11.409973
2944,7.937747,10.547081
2945,7.586954,10.279024
2946,7.590925,10.216959
2947,7.8053017,10.705851
2948,8.069691,11.242098
2949,8.386801,12.12768
2950,8.804521,13.169834
2951,9.360319,14.534895
2952,10.062974,15.975395
2953,10.682781,17.844234
2954,11.605772,20.039948
2955,12.491529,22.543064
2956,13.336382,24.556635
2957,14.017932,26.585213
2958,14.923671,28.784653
2959,15.448797,30.721779
2960,16.230669,32.367786
2961,16.92266,33.90475
2962,17.475828,35.25212
2963,18.049425,36.48129
2964,18.270367,37.329018
2965,18.614006,37.662655
2966,18.708738,38.223442
2967,18.768606,38.517254
2968,18.785828,38.267876
2969,18.575762,38.416813
2970,18.476372,37.57366
2971,18.507555,36.700428
2972,18.187151,36.247776
2973,18.07044,35.051422
2974,17.841032,34.010654
2975,17.281256,32.984238
2976,25.337845,54.90143
2977,24.947159,53.239082
2978,24.4948,51.41902
2979,24.176025,49.008976
2980,23.630707,47.11613
2981,22.821062,44.421635
2982,21.985132,41.791138
2983,21.026045,39.424934
2984,20.143192,37.363926
2985,19.19254,34.25373
2986,18.148472,32.146984
2987,16.9315,28.87062
2988,15.696771,26.331419
2989,14.430485,23.893196
2990,13.491728,21.547802
2991,12.457312,19.539051
2992,11.703429,17.294186
2993,11.036946,16.324497
2994,10.397887,15.266266
2995,10.422419,14.908882
2996,10.378471,14.759071
2997,10.444705,15.0126
2998,10.714655,16.07517
2999,11.211021,17.011513
3000,12.062523,18.746256
3001,12.837277,20.955921
3002,13.813305,23.848717
3003,15.186014,27.216877
3004,16.2693,30.41245
3005,17.332706,33.150284
3006,18.284496,36.520287
3007,19.194508,38.945488
3008,20.094696,41.79704
3009,20.947884,43.702026
3010,21.691772,46.321938
3011,22.4345,48.45448
3012,23.042015,49.92626
3013,23.60173,51.191666
3014,23.991737,52.408276
3015,24.011024,53.39127
3016,24.329601,53.485504
3017,24.043608,54.48227
3018,24.05164,53.8266
3019,23.94162,52.69027
3020,23.703157,52.651024
3021,23.512718,51.394028
3022,23.228039,49.524906
3023,22.757832,48.665344
3024,28.66024,64.75835
3025,27.903328,61.809853
3026,26.96293,58.38363
3027,26.09783,54.959625
3028,25.102993,51.43939
3029,23.775694,47.523624
3030,22.364536,43.399036
3031,21.044983,40.090214
3032,19.746012,36.658115
3033,18.32164,32.77386
3034,16.861885,29.695148
3035,15.50169,26.05541
3036,14.265512,23.375393
3037,13.034804,20.680332
3038,12.105816,18.048786
3039,11.202107,16.731237
3040,10.606552,14.853588
3041,10.326735,14.29348
3042,10.1352625,14.247759
3043,10.668092,15.065134
3044,11.133629,16.270155
3045,11.695572,17.667503
3046,12.540785,20.147882
3047,13.618054,22.573383
3048,14.917513,25.38247
3049,16.441208,29.874853
3050,17.88223,34.037437
3051,19.473574,38.83093
3052,20.89016,43.356064
3053,22.368866,47.063015
3054,23.124937,51.011543
3055,24.239838,53.931263
3056,25.157867,56.629715
3057,25.895756,58.67942
3058,26.402061,61.186317
3059,27.091118,62.725777
3060,27.485237,63.961067
3061,27.873608,65.0312
3062,28.19764,65.435524
3063,28.02121,65.88582
3064,28.296227,65.4758
3065,27.920498,66.244705
3066,27.772182,64.76123
3067,27.607147,63.207302
3068,27.301613,62.76322
3069,26.881317,60.222958
3070,26.45942,58.02225
3071,25.935707,56.457626
3072,26.209906,57.514275
3073,25.849201,56.413322
3074,25.53207,54.630207
3075,25.103714,52.964752
3076,24.438368,50.922623
3077,23.837055,48.432728
3078,22.971321,46.071667
3079,22.507635,44.063812
3080,21.998343,41.9936
3081,21.247564,40.151173
3082,20.367994,38.657475
3083,19.434883,36.05869
3084,18.532106,34.089485
3085,17.442429,31.776999
3086,16.493977,28.927479
3087,15.3374,27.325737
3088,14.491919,24.384289
3089,13.347333,22.161106
3090,12.4318285,20.041855
3091,11.778481,18.543919
3092,11.214992,17.023428
3093,10.422865,15.6384945
3094,10.274359,14.709885
3095,9.842166,14.272982
3096,9.974058,13.8558445
3097,10.24403,14.624355
3098,10.879423,15.641701
3099,11.274527,16.964708
3100,11.818699,19.139025
3101,12.634242,20.515825
3102,13.300627,22.681759
3103,14.082605,24.555408
3104,15.129041,26.620113
3105,15.774309,28.867971
3106,16.729155,30.437632
3107,17.39641,32.695354
3108,18.158401,34.60387
3109,19.192776,36.406578
3110,19.654657,38.576546
3111,19.691647,40.32616
3112,20.383726,41.417213
3113,20.624939,43.210426
3114,21.119976,43.498596
3115,21.424997,44.28151
3116,21.528101,45.149998
3117,21.59092,44.475243
3118,21.70047,45.019573
3119,21.494335,44.40746
3120,24.977797,55.914494
3121,24.603664,54.70392
3122,24.293865,53.407593
3123,24.06877,51.503983
3124,23.716457,50.2191
3125,23.27381,48.138058
3126,22.78442,46.11224
3127,22.302387,44.674965
3128,21.944836,43.373077
3129,21.41924,41.250633
3130,20.889076,40.01284
3131,20.123114,37.69918
3132,19.276363,35.74468
3133,18.377163,33.567
3134,17.593681,31.429495
3135,16.556574,29.278454
3136,15.690898,26.741516
3137,14.766285,24.999205
3138,13.72654,22.870735
3139,13.11303,21.227283
3140,12.5673065,19.844917
3141,11.876111,18.491848
3142,11.36443,17.656399
3143,11.073511,16.882298
3144,11.077242,16.6853
3145,11.100132,16.875921
3146,11.4407425,17.594795
3147,11.962485,18.956375
3148,12.388255,20.285019
3149,13.013111,21.680653
3150,13.791191,23.708748
3151,14.506477,25.598858
3152,15.345964,27.953903
3153,16.273478,29.951256
3154,17.176525,32.328854
3155,18.134216,35.046722
3156,19.059362,37.225887
3157,19.946882,39.277485
3158,20.741077,41.510406
3159,21.212793,43.826237
3160,21.799402,45.013165
3161,21.98144,46.96762
3162,22.407368,47.866447
3163,22.540253,47.93206
3164,22.653551,48.85732
3165,22.560173,48.836647
3166,22.342842,47.763134
3167,21.926838,47.391502
3168,22.256388,45.989655
3169,21.878992,44.49447
3170,21.46968,43.073315
3171,21.174278,41.207653
3172,20.698057,39.855656
3173,20.101315,37.69853
3174,19.48427,35.723083
3175,18.648138,33.88621
3176,17.97917,32.43836
3177,17.062874,29.756218
3178,16.379908,28.254105
3179,15.376061,25.648354
3180,14.322527,23.395382
3181,13.281466,21.241371
3182,12.445103,19.55222
3183,11.405247,17.787346
3184,10.800313,16.000992
3185,10.112301,14.933306
3186,9.5739155,13.965988
3187,9.465513,13.5289
3188,9.332724,13.219688
3189,9.292663,13.263659
3190,9.418975,13.865433
3191,9.760775,14.546625
3192,10.363453,15.937717
3193,10.776445,17.327307
3194,11.69672,19.40811
3195,12.67758,21.942362
3196,13.610546,24.453304
3197,14.310953,26.59984
3198,15.588064,29.362717
3199,16.310513,31.653719
3200,17.36755,34.358757
3201,18.449905,36.806187
3202,19.184433,38.63923
3203,20.177504,41.257492
3204,20.906113,43.23626
3205,21.546108,44.562946
3206,21.922579,46.015602
3207,22.124603,47.109432
3208,22.327137,47.761192
3209,22.290997,47.927246
3210,22.151436,47.676407
3211,22.113972,46.679375
3212,21.794975,46.653732
3213,21.630152,45.249527
3214,21.213886,43.72792
3215,20.81333,42.573566
3216,23.690975,46.971428
3217,22.53006,43.590813
3218,21.1924,40.56946
3219,20.128218,36.938934
3220,18.960928,33.584873
3221,17.313913,30.425482
3222,15.89188,26.662422
3223,14.405993,23.860077
3224,13.174419,21.270237
3225,12.061205,18.35374
3226,11.267147,16.544111
3227,10.501852,14.610191
3228,10.225592,14.223583
3229,10.34025,14.061659
3230,10.378593,14.609972
3231,10.962601,15.923794
3232,11.646791,17.870789
3233,12.61231,20.497295
3234,13.740625,23.413414
3235,15.258327,27.016459
3236,16.664444,30.408894
3237,17.77625,34.474094
3238,19.051704,38.204494
3239,20.442148,41.43557
3240,21.677687,44.372963
3241,23.009483,48.774185
3242,24.098446,52.384228
3243,25.329487,56.857315
3244,26.355354,59.881767
3245,27.047401,62.42276
3246,27.524551,64.47734
3247,27.913979,65.88774
3248,28.37818,67.478264
3249,28.647919,67.397995
3250,28.407635,67.92379
