,NO2,NOX,O3
1548,5.8035817,6.367009,59.497322
1549,5.885539,6.417531,58.999817
1550,5.9340324,6.4978046,58.54386
1551,5.936681,6.453828,58.19909
1552,5.9981155,6.4298053,58.023514
1553,5.9858003,6.4263487,57.61438
1554,5.927086,6.358061,57.21424
1555,5.9449015,6.305647,57.093163
1556,5.858433,6.309615,56.595875
1557,5.720841,6.122863,56.34546
1558,5.6289897,5.932516,56.06053
1559,5.4959116,5.847085,55.715424
1560,5.3045964,5.617388,55.790432
1561,5.23039,5.4649787,55.567772
1562,5.028986,5.2425556,55.281975
1563,4.884907,5.0863914,55.219124
1564,4.8073635,4.9966154,55.134506
1565,4.7247114,4.820847,54.96697
1566,4.6788454,4.7586923,54.924114
1567,4.7187805,4.71165,54.380463
1568,4.7447,4.908819,54.136555
1569,4.852333,5.0203233,53.950058
1570,5.0927095,5.282898,53.78202
1571,5.342517,5.5558896,53.06405
1572,5.5239716,5.8313084,52.891006
1573,5.721735,6.1155,52.71296
1574,5.955447,6.4705853,52.22885
1575,6.199359,6.8525314,52.22589
1576,6.4263477,7.2305546,52.25886
1577,6.6886635,7.532543,52.200012
1578,6.8257775,7.8478928,52.24766
1579,6.924019,7.990414,52.823765
1580,6.940866,8.117731,52.76472
1581,6.9166474,8.137798,53.38286
1582,6.923673,8.179683,54.059547
1583,6.8379507,8.213968,54.732445
1584,5.5014534,6.9940386,71.16202
1585,5.5315995,7.142202,71.423935
1586,5.636955,7.1077557,71.54567
1587,5.5947533,7.1632605,71.917046
1588,5.6456966,7.0967536,72.068985
1589,5.6376286,7.1695523,72.18029
1590,5.648844,7.128764,72.40338
1591,5.6248965,7.0596313,72.38812
1592,5.6850615,6.957299,72.23286
1593,5.6188707,6.9620457,72.62623
1594,5.669294,6.828369,72.526596
1595,5.6768584,6.763816,72.21212
1596,5.6224165,6.741666,71.89635
1597,5.6957035,6.7402754,71.67645
1598,5.6722374,6.7040806,71.34635
1599,5.681138,6.64258,70.90966
1600,5.637795,6.5341444,70.61163
1601,5.5876837,6.4564176,69.977516
1602,5.587063,6.3525915,69.70847
1603,5.5630274,6.2898855,69.368454
1604,5.55898,6.2881413,68.91706
1605,5.536707,6.2570705,68.22801
1606,5.421468,6.0997252,68.018486
1607,5.421668,6.0937243,67.48333
1608,5.3517942,5.965211,67.019394
1609,5.273815,5.905886,66.72878
1610,5.2235155,5.85603,66.365265
1611,5.168622,5.717964,66.14984
1612,5.098464,5.6283407,65.97289
1613,5.09396,5.540393,65.70608
1614,5.032339,5.61322,65.60222
1615,5.095171,5.6654134,65.12291
1616,5.0648947,5.727706,65.294556
1617,5.0850067,5.692605,65.23271
1618,5.1974564,5.860173,65.22544
1619,5.2027526,6.00241,65.018295
1620,5.187189,5.997224,65.07118
1621,5.2508044,6.0575256,65.33907
1622,5.3003387,6.1929636,65.37509
1623,5.3773613,6.2839265,65.71437
1624,5.4301567,6.444283,65.77119
1625,5.504181,6.5159082,66.07978
1626,5.5539556,6.7249107,66.41996
1627,5.6225953,6.7881083,66.86593
1628,5.6765547,6.866685,67.102066
1629,5.7689734,7.0141296,67.4317
1630,5.7797575,7.1252575,67.65883
1631,5.848698,7.2543316,68.21321
1632,4.914875,6.0404296,70.97873
1633,4.8445497,6.0797997,71.2004
1634,4.9072285,5.9832454,71.52106
1635,4.774982,5.9028473,72.037766
1636,4.770363,5.809207,72.15481
1637,4.707,5.8267193,72.26589
1638,4.6908264,5.734578,72.508224
1639,4.650635,5.739234,72.50052
1640,4.6918993,5.5919285,72.48591
1641,4.659219,5.6612034,72.96585
1642,4.7258177,5.537986,72.95059
1643,4.729039,5.4908285,72.70952
1644,4.7046957,5.552664,72.503204
1645,4.72989,5.5231028,72.59454
1646,4.7387123,5.549115,72.37162
1647,4.7610645,5.5378327,72.15966
1648,4.774354,5.499119,72.138504
1649,4.7604237,5.4913983,71.657104
1650,4.8285074,5.4791846,71.635605
1651,4.8266954,5.5680084,71.43998
1652,4.8935485,5.5881066,71.01957
1653,4.9305882,5.6467557,70.47659
1654,4.8695517,5.5837426,70.52896
1655,4.911066,5.685313,70.00129
1656,4.943296,5.625885,69.74366
1657,4.930356,5.6544933,69.33191
1658,4.9300203,5.6799307,68.944855
1659,4.939679,5.6224265,68.78783
1660,4.929108,5.6497087,68.618324
1661,5.0217457,5.600872,68.28825
1662,4.9882574,5.7307262,67.992195
1663,5.1319165,5.833888,67.35106
1664,5.1665335,5.935546,67.35532
1665,5.2720203,5.9754696,67.01474
1666,5.440463,6.2178564,66.85027
1667,5.5518904,6.4334946,66.313545
1668,5.5872746,6.489399,66.079414
1669,5.659097,6.590865,66.22107
1670,5.7723055,6.6894007,65.92653
1671,5.894005,6.874826,66.07078
1672,5.897828,6.9758854,66.07794
1673,5.948497,7.024373,66.1936
1674,5.9659405,7.1709356,66.36511
1675,5.9384537,7.1482635,66.78267
1676,5.9030447,7.0322843,66.866264
1677,5.8911953,7.0546346,67.217
1678,5.807953,7.0252204,67.51757
1679,5.7391024,6.965759,68.05361
1680,8.879612,11.062801,58.22446
1681,8.757313,10.832266,58.932713
1682,8.643978,10.634318,59.171246
1683,8.518461,10.403901,59.650146
1684,8.427331,10.173483,59.834923
1685,8.37347,10.015165,59.914032
1686,8.254441,9.893442,60.148067
1687,8.2326765,9.682949,60.337486
1688,8.198227,9.5917,60.143482
1689,8.119613,9.410498,60.00455
1690,8.076544,9.362175,59.928795
1691,8.096158,9.277887,59.782883
1692,8.049658,9.227974,59.43174
1693,8.047811,8.993441,58.86571
1694,7.9658,8.97392,58.664566
1695,7.889456,8.746873,58.485092
1696,7.72765,8.696709,58.112045
1697,7.569535,8.446144,58.04911
1698,7.452778,8.273169,57.753483
1699,7.3428006,8.028282,57.63808
1700,7.1832213,7.842003,57.395008
1701,7.0260587,7.6669645,57.26247
1702,6.824712,7.4231863,57.0453
1703,6.6959443,7.316503,56.855034
1704,6.5567713,7.1759214,56.55569
1705,6.482654,7.0725584,56.431046
1706,6.416224,6.930723,56.393265
1707,6.3658648,6.8155866,56.046307
1708,6.3609176,6.8828697,55.947777
1709,6.397251,6.949438,55.708138
1710,6.4917884,7.114149,55.498535
1711,6.6712756,7.233517,55.061146
1712,6.803868,7.5275183,54.84836
1713,6.9855423,7.7783537,54.554592
1714,7.2255173,8.150084,54.232903
1715,7.449823,8.504921,54.20804
1716,7.689242,8.858644,53.987278
1717,7.929251,9.165907,53.947475
1718,8.144823,9.514809,53.85524
1719,8.444228,9.876447,53.916527
1720,8.598678,10.130407,54.2528
1721,8.815279,10.486405,54.427395
1722,8.879725,10.628588,54.650795
1723,8.936065,10.772467,55.414005
1724,8.91628,10.780654,55.68616
1725,8.892461,10.721611,56.394897
1726,8.764612,10.728357,57.07282
1727,8.660824,10.603296,57.78585
1728,4.883318,5.943343,69.265755
1729,4.899733,6.1223207,69.26407
1730,5.049469,6.1131353,69.37082
1731,5.0006123,6.162318,69.624084
1732,5.0307384,6.0983896,69.74507
1733,5.0089045,6.1871786,69.79671
1734,5.0091753,6.17138,69.95317
1735,5.0003934,6.174041,69.98444
1736,5.0633698,6.0669694,70.007484
1737,5.005557,6.1444826,70.60014
1738,5.0511656,6.028968,70.60883
1739,5.0363374,5.97301,70.55451
1740,4.9733725,5.992292,70.441605
1741,5.030331,6.0058165,70.67506
1742,4.9949274,5.975571,70.705475
1743,5.0023985,5.9476776,70.60536
1744,5.0172434,5.881674,70.74694
1745,4.974908,5.8769097,70.49607
1746,4.9807353,5.813018,70.67397
1747,4.960741,5.8178687,70.67873
1748,4.9556303,5.8209496,70.618866
1749,4.9459066,5.795495,70.26139
1750,4.8516064,5.711607,70.48896
1751,4.8430157,5.696681,70.24533
1752,4.797671,5.6140804,70.111176
1753,4.7598734,5.53728,70.035614
1754,4.713598,5.536971,69.89662
1755,4.687158,5.4315233,69.868225
1756,4.6655455,5.3576593,69.65047
1757,4.722213,5.3249545,69.51649
1758,4.7026496,5.424,69.434906
1759,4.7886324,5.5108786,68.858795
1760,4.8174314,5.582379,68.83493
1761,4.8852215,5.590207,68.59752
1762,5.0516686,5.7830496,68.402
1763,5.0840917,5.9397798,67.88663
1764,5.108295,5.933013,67.68691
1765,5.150133,6.0078764,67.67374
1766,5.231887,6.0928497,67.40416
1767,5.291525,6.1776667,67.44929
1768,5.3012934,6.2699547,67.15311
1769,5.3607903,6.303182,67.12463
1770,5.369068,6.4380603,67.22316
1771,5.3614006,6.419289,67.38641
1772,5.4044757,6.376583,67.373344
1773,5.421034,6.4421973,67.40996
1774,5.4102545,6.48971,67.40958
1775,5.44081,6.5425057,67.7185
1776,7.9446225,9.559384,63.67641
1777,7.708099,9.43161,64.326935
1778,7.543393,9.099636,64.74278
1779,7.2730446,8.841565,65.475266
1780,7.021716,8.466744,66.13555
1781,6.7749124,8.214133,66.75254
1782,6.52319,7.9899864,67.32065
1783,6.3111444,7.6642623,67.75309
1784,6.1368937,7.392912,68.113945
1785,5.9529095,7.224389,68.96573
1786,5.871106,6.956193,69.121956
1787,5.7946005,6.7922893,69.336205
1788,5.687629,6.768467,69.16851
1789,5.749732,6.6794224,69.327835
1790,5.7215843,6.6955905,69.24232
1791,5.762712,6.628227,69.112045
1792,5.7490864,6.640983,68.96384
1793,5.7389255,6.594791,68.79724
1794,5.7422137,6.597826,68.73699
1795,5.7483835,6.542885,68.576775
1796,5.785794,6.6125965,68.51741
1797,5.8485594,6.630375,68.09585
1798,5.772707,6.5403614,68.37591
1799,5.7721004,6.612995,67.90781
1800,5.7548733,6.530349,67.73833
1801,5.7509174,6.492861,67.52468
1802,5.6754165,6.4820848,67.52999
1803,5.6199102,6.395879,67.46834
1804,5.5777917,6.3215938,67.25802
1805,5.603753,6.2988405,67.15498
1806,5.521024,6.3510933,67.115364
1807,5.527884,6.3338614,66.81966
1808,5.513733,6.292762,66.92819
1809,5.4504766,6.2151113,66.90297
1810,5.4701777,6.2479444,66.90223
1811,5.3965197,6.2367535,66.719666
1812,5.318402,6.215026,66.60148
1813,5.3927307,6.1865187,66.74009
1814,5.4320555,6.2566323,66.72791
1815,5.549944,6.348098,66.73016
1816,5.570567,6.4085913,66.41544
1817,5.741291,6.537372,66.32626
1818,5.794548,6.7571187,66.41699
1819,5.9272685,6.8910017,66.2701
1820,6.068479,7.013216,66.41153
1821,6.2017403,7.2215557,66.10022
1822,6.2439156,7.373271,66.22717
1823,6.3150296,7.5027523,66.45813
1824,9.520844,10.847617,47.984394
1825,9.211874,10.617942,48.681
1826,8.939089,10.319126,49.187
1827,8.7197,10.121861,49.894203
1828,8.44705,9.878502,50.782562
1829,8.284791,9.638377,51.717842
1830,8.0829935,9.555229,52.481632
1831,7.948904,9.317249,53.221233
1832,7.7873726,9.28981,54.012577
1833,7.6951833,9.188842,54.92121
1834,7.646211,9.139206,55.455975
1835,7.6247096,9.097531,56.06624
1836,7.6120887,9.171812,56.555214
1837,7.696543,9.194751,56.89994
1838,7.772485,9.225092,57.28943
1839,7.8577404,9.233914,57.711937
1840,7.8622966,9.344069,57.85855
1841,7.941781,9.356046,58.248997
1842,7.954553,9.476316,58.332687
1843,7.968603,9.366945,58.56003
1844,7.937443,9.44449,59.090202
1845,8.010113,9.413484,59.16126
1846,8.012869,9.263922,59.452293
1847,7.902068,9.242686,59.404106
1848,7.8346887,9.104692,59.42004
1849,7.789129,8.9735775,59.567623
1850,7.623081,8.794159,59.65869
1851,7.4698043,8.585595,59.72889
1852,7.3718233,8.352658,59.472923
1853,7.2556477,8.222535,59.517353
1854,7.0707026,7.983284,59.44485
1855,6.847689,7.7005467,59.522923
1856,6.716584,7.419508,59.349957
1857,6.467196,7.163389,59.163994
1858,6.305236,6.8822045,59.020397
1859,6.168565,6.631435,58.806015
1860,6.0492415,6.5336866,58.274338
1861,6.051025,6.369734,58.028774
1862,6.021079,6.4190702,57.89747
1863,6.0959044,6.3634996,57.29598
1864,6.128336,6.424933,56.67419
1865,6.255341,6.542839,56.280956
1866,6.336472,6.6893387,55.863598
1867,6.44831,6.8330564,55.101036
1868,6.6262827,7.0801444,55.121876
1869,6.729184,7.30052,54.32025
1870,6.908853,7.499233,54.35726
1871,7.0036,7.7527995,54.36131
1872,3.9504158,4.901416,69.410164
1873,4.0052004,5.099251,69.47485
1874,4.229781,5.163163,69.70463
1875,4.1939535,5.1972,70.159775
1876,4.2803993,5.219309,70.246895
1877,4.283766,5.355872,70.39183
1878,4.3535795,5.347431,70.636765
1879,4.362687,5.409142,70.64501
1880,4.4620476,5.315275,70.6809
1881,4.4367886,5.378709,71.171776
1882,4.51787,5.30706,71.167496
1883,4.5247602,5.266015,70.87353
1884,4.5086164,5.283147,70.759735
1885,4.5167046,5.268383,70.82692
1886,4.5102706,5.2493477,70.60482
1887,4.4991393,5.199062,70.35996
1888,4.510374,5.1023035,70.359825
1889,4.4784594,5.0548654,69.795784
1890,4.5039215,4.9809017,69.71347
1891,4.49498,5.0305796,69.48462
1892,4.523691,5.0425453,68.93215
1893,4.5136604,5.023638,68.323265
1894,4.469654,4.935739,68.2037
1895,4.501094,4.9831905,67.55401
1896,4.4637136,4.902745,67.26541
1897,4.4824867,4.9035115,66.776436
1898,4.4378214,4.8898153,66.218735
1899,4.435232,4.8434453,65.950455
1900,4.41848,4.8377213,65.69249
1901,4.479456,4.7389,65.23935
1902,4.4411335,4.835496,64.9686
1903,4.5621433,4.9244275,64.14771
1904,4.583378,5.0416074,64.097755
1905,4.68546,5.0830326,63.725056
1906,4.8718863,5.319729,63.53694
1907,5.0067635,5.560569,62.821392
1908,5.0525746,5.6415653,62.658783
1909,5.1145525,5.7646694,62.7245
1910,5.2444496,5.898353,62.32636
1911,5.3480616,6.1294117,62.52907
1912,5.4031115,6.2941403,62.542984
1913,5.4896345,6.3923383,62.65402
1914,5.54249,6.57946,62.854633
1915,5.554615,6.6234016,63.3686
1916,5.5592923,6.6018047,63.366432
1917,5.5747156,6.674308,63.816566
1918,5.5568123,6.722621,64.157295
1919,5.537065,6.762846,64.718895
1920,5.7690935,7.0650854,66.64535
1921,5.7074995,7.0719495,66.82423
1922,5.7665987,6.957724,66.95519
1923,5.6412735,6.837116,67.4212
1924,5.583342,6.6839876,67.515656
1925,5.4925885,6.636235,67.61539
1926,5.427644,6.5449076,67.807365
1927,5.3663754,6.4315615,67.87074
1928,5.3553143,6.2751703,67.87407
1929,5.273184,6.210058,68.27589
1930,5.2645073,6.0586653,68.210365
1931,5.2272177,5.9612265,68.05876
1932,5.1748056,5.9536095,67.88847
1933,5.162864,5.840148,67.87032
1934,5.1256943,5.829579,67.710075
1935,5.093464,5.7340746,67.54816
1936,5.0631537,5.6781726,67.494064
1937,5.001894,5.572583,67.170105
1938,4.996213,5.513674,67.12969
1939,4.959654,5.5035963,66.98727
1940,4.969874,5.4973855,66.65954
1941,4.950238,5.4596148,66.27227
1942,4.883466,5.4032793,66.35532
1943,4.898731,5.462117,65.91173
1944,4.864769,5.39349,65.7703
1945,4.902817,5.420228,65.45029
1946,4.867529,5.433029,65.2036
1947,4.8771725,5.414093,65.07478
1948,4.880854,5.4689407,64.95297
1949,4.969687,5.4399514,64.72364
1950,4.954533,5.581643,64.52882
1951,5.0891013,5.682105,64.01127
1952,5.148118,5.8132243,64.02028
1953,5.24318,5.9053593,63.78347
1954,5.4161983,6.1474695,63.688896
1955,5.537322,6.3696723,63.25768
1956,5.5977535,6.4817343,63.12269
1957,5.701265,6.6159916,63.23401
1958,5.8395934,6.7701416,62.922543
1959,5.9964066,7.0160866,63.049416
1960,6.0563803,7.1565733,63.029373
1961,6.2073593,7.307422,63.048138
1962,6.271215,7.4883423,63.16333
1963,6.316081,7.5665984,63.54739
1964,6.3715816,7.5707016,63.474308
1965,6.4072695,7.6339054,63.702026
1966,6.3715663,7.706492,63.925037
1967,6.3518014,7.681629,64.30931
1968,8.056863,10.181913,64.43527
1969,7.8349357,10.016285,65.29113
1970,7.705117,9.709064,65.88471
1971,7.4879193,9.443735,66.82478
1972,7.2965693,9.1139555,67.43253
1973,7.121802,8.921953,68.03502
1974,6.9288874,8.727948,68.66018
1975,6.8111844,8.427038,69.10068
1976,6.707751,8.217143,69.2741
1977,6.570086,8.035991,69.915565
1978,6.5403996,7.8132105,70.04029
1979,6.512961,7.676757,70.041626
1980,6.4593782,7.6466417,69.79379
1981,6.474776,7.4613194,69.55995
1982,6.429324,7.4443154,69.34212
1983,6.409045,7.297332,69.15036
1984,6.3099556,7.251086,68.81176
1985,6.2106752,7.0280294,68.50299
1986,6.158719,6.9090266,68.31395
1987,6.111554,6.7702312,68.01028
1988,6.0561876,6.686533,67.63518
1989,5.98013,6.5797453,67.082756
1990,5.815813,6.373312,66.9963
1991,5.7670045,6.342908,66.37817
1992,5.641665,6.163761,65.94764
1993,5.579116,6.0860777,65.60109
1994,5.4668074,5.946335,65.3313
1995,5.379834,5.770625,65.01055
1996,5.3082933,5.6936207,64.83498
1997,5.3027544,5.607333,64.40812
1998,5.2368717,5.681414,64.09597
1999,5.328248,5.6992474,63.469776
2000,5.3647294,5.792824,63.382095
2001,5.404257,5.838151,63.004505
2002,5.5722666,6.0936623,62.706257
2003,5.678209,6.3391705,62.383347
2004,5.791341,6.5658636,62.06981
2005,5.9994497,6.748552,62.067036
2006,6.195182,7.053996,61.74751
2007,6.4995484,7.4396925,61.732143
2008,6.6516275,7.7456512,61.58126
2009,6.9625936,8.084647,61.622353
2010,7.135962,8.444213,61.65645
2011,7.318199,8.722945,62.069054
2012,7.4490757,8.9148245,62.17316
2013,7.58705,9.127939,62.464325
2014,7.5607634,9.326933,62.92401
2015,7.585749,9.381954,63.688572
2016,5.512224,6.814501,62.251415
2017,5.4873295,6.8489847,62.611736
2018,5.6146646,6.8012543,62.932014
2019,5.4965763,6.6670938,63.613243
2020,5.459962,6.5493746,63.868927
2021,5.3634086,6.498705,64.277336
2022,5.3271885,6.3864737,64.67438
2023,5.2697577,6.2531376,64.8353
2024,5.2763453,6.1031427,64.9413
2025,5.1857796,5.982772,65.30802
2026,5.196596,5.9131465,65.24753
2027,5.1998386,5.8484306,64.94172
2028,5.207347,5.831624,64.752106
2029,5.219572,5.7426434,64.461716
2030,5.2146955,5.7694225,64.10787
2031,5.200646,5.6620893,63.783016
2032,5.2024655,5.6066694,63.55389
2033,5.1553535,5.520526,63.053226
2034,5.1195946,5.43857,62.695198
2035,5.1197557,5.401949,62.426647
2036,5.098259,5.4194937,61.819378
2037,5.041293,5.3112116,61.33351
2038,4.9830823,5.1962023,61.096996
2039,4.94565,5.2199583,60.426155
2040,4.8473024,5.0887227,60.23333
2041,4.86648,5.056302,59.762737
2042,4.7583537,4.972329,59.35739
2043,4.7103643,4.9272575,59.039135
2044,4.6954374,4.940115,58.84442
2045,4.7056875,4.8411727,58.48728
2046,4.6896944,4.911604,58.290348
2047,4.7955446,4.96447,57.611206
2048,4.846209,5.1541014,57.474545
2049,4.9543295,5.27316,57.22152
2050,5.166486,5.538786,57.087357
2051,5.34976,5.8055153,56.47852
2052,5.470562,6.038888,56.36967
2053,5.618566,6.2317934,56.419075
2054,5.8124733,6.4904914,56.054005
2055,6.019749,6.8547564,56.22945
2056,6.1655226,7.107542,56.29721
2057,6.3841486,7.369252,56.365555
2058,6.4875984,7.6267977,56.565025
2059,6.5855904,7.773734,57.163494
2060,6.644998,7.879923,57.197613
2061,6.663413,7.9616323,57.724045
2062,6.6712766,8.034094,58.331104
2063,6.6235123,8.066118,58.968517
2064,4.0382814,5.121212,71.24662
2065,4.071928,5.289968,71.360596
2066,4.262637,5.299761,71.607796
2067,4.1937656,5.3094454,72.0936
2068,4.266062,5.29426,72.18287
2069,4.2437057,5.3935456,72.307915
2070,4.293245,5.349532,72.54405
2071,4.2804947,5.3698225,72.50524
2072,4.374115,5.246422,72.46022
2073,4.3405056,5.297612,72.91237
2074,4.421262,5.210656,72.82648
2075,4.443638,5.1740737,72.439415
2076,4.4437356,5.2075205,72.201965
2077,4.4776244,5.210966,72.143234
2078,4.4884357,5.223172,71.81134
2079,4.4983454,5.194044,71.4467
2080,4.519723,5.104704,71.34338
2081,4.489105,5.082765,70.67639
2082,4.531921,5.0100894,70.50786
2083,4.528022,5.0656104,70.216255
2084,4.5617676,5.0841093,69.60461
2085,4.550869,5.0712647,68.946335
2086,4.4817033,4.9703913,68.77954
2087,4.5076013,5.017054,68.13508
2088,4.469713,4.917088,67.80531
2089,4.449059,4.9052343,67.335754
2090,4.397452,4.880617,66.81515
2091,4.372899,4.8069925,66.58163
2092,4.3478203,4.7882867,66.3751
2093,4.396145,4.6779065,65.97507
2094,4.347355,4.776399,65.72815
2095,4.4772243,4.869109,64.957
2096,4.5005565,5.004267,64.95632
2097,4.607133,5.0504403,64.65341
2098,4.8100843,5.3098516,64.50461
2099,4.9463706,5.564503,63.84732
2100,5.0036736,5.654936,63.71463
2101,5.086756,5.7918596,63.869473
2102,5.2276297,5.952124,63.51367
2103,5.3461037,6.1884937,63.782806
2104,5.410611,6.36882,63.81708
2105,5.50607,6.470244,63.979965
2106,5.560316,6.6844125,64.24691
2107,5.5839963,6.7169724,64.821236
2108,5.5852127,6.7019167,64.878
2109,5.599869,6.7784185,65.38738
2110,5.5695467,6.8142366,65.76254
2111,5.539686,6.841136,66.39685
2112,8.803969,10.741427,61.472767
2113,8.564888,10.625824,62.197346
2114,8.374373,10.270002,62.528572
2115,8.163614,10.062483,63.236862
2116,7.8971214,9.679784,63.991844
2117,7.688004,9.453866,64.67595
2118,7.4369287,9.278394,65.24911
2119,7.2513137,8.888649,65.76737
2120,7.08168,8.684802,66.12473
2121,6.885958,8.4707985,67.04202
2122,6.7956595,8.212496,67.216034
2123,6.7289467,8.0294695,67.5123
2124,6.6324835,7.987691,67.4106
2125,6.6878843,7.873419,67.459656
2126,6.6348724,7.8354483,67.43126
2127,6.6433086,7.7229533,67.35477
2128,6.577086,7.6878347,67.15648
2129,6.516619,7.541504,67.08945
2130,6.43794,7.4511986,67.02339
2131,6.401826,7.268553,66.90906
2132,6.3526587,7.2640853,66.9624
2133,6.3099384,7.1628046,66.57149
2134,6.1892195,6.976486,66.811935
2135,6.122687,6.9258556,66.411674
2136,5.9668474,6.7286386,66.223526
2137,5.914784,6.599334,66.16777
2138,5.7360983,6.4566445,66.223175
2139,5.6125536,6.24632,66.2151
2140,5.4989204,6.050811,66.05914
2141,5.4419727,5.9422164,65.96545
2142,5.2852297,5.896908,65.92244
2143,5.2258234,5.7949824,65.740555
2144,5.177071,5.6936703,65.82071
2145,5.044271,5.5587196,65.81747
2146,5.04349,5.556999,65.792274
2147,4.9642277,5.532066,65.63954
2148,4.882141,5.534066,65.49501
2149,5.0101223,5.538635,65.491745
2150,5.066331,5.7069182,65.41114
2151,5.240484,5.8359613,65.30018
2152,5.3386984,6.020388,64.842545
2153,5.6221437,6.239505,64.68953
2154,5.776087,6.6027308,64.624565
2155,6.0152683,6.863781,64.41696
2156,6.24788,7.1811905,64.40237
2157,6.4865155,7.5235496,63.971737
2158,6.5714126,7.841549,63.97
2159,6.761974,8.0813055,64.24892
2160,4.0117555,4.6690884,66.53372
2161,4.0245996,4.839651,66.46855
2162,4.199648,4.8740506,66.6022
2163,4.1627684,4.922123,66.928276
2164,4.2300987,4.9720073,66.98397
2165,4.2400403,5.092619,67.11572
2166,4.3196774,5.117152,67.262085
2167,4.3344994,5.2104692,67.23744
2168,4.448945,5.1840663,67.321495
2169,4.462987,5.3130617,67.80475
2170,4.5745153,5.319581,67.766
2171,4.6128902,5.349698,67.515045
2172,4.651759,5.441225,67.508804
2173,4.7069836,5.544053,67.70291
2174,4.7660704,5.57475,67.52946
2175,4.8040047,5.6259403,67.40771
2176,4.8810096,5.5917625,67.550674
2177,4.9219074,5.6588917,67.16094
2178,4.97342,5.6840467,67.174545
2179,4.9929557,5.770494,67.125854
2180,5.030267,5.844443,66.86784
2181,5.0551977,5.8522825,66.478905
2182,5.0524173,5.783271,66.542946
2183,5.0487194,5.829725,66.16811
2184,5.023508,5.7278986,66.13799
2185,5.0083895,5.709485,65.89902
2186,4.935705,5.6653576,65.51007
2187,4.887417,5.5772095,65.54265
2188,4.8390675,5.4983397,65.384605
2189,4.852257,5.353867,65.16297
2190,4.753148,5.3287325,65.04486
2191,4.7710857,5.3141637,64.551384
2192,4.738961,5.3234615,64.52955
2193,4.7540207,5.2615104,64.27855
2194,4.852749,5.3473387,64.23369
2195,4.9288063,5.451334,63.55553
2196,4.905855,5.4215803,63.336266
2197,4.923284,5.461321,63.368446
2198,4.994396,5.5388317,62.984386
2199,5.0375967,5.6285334,63.019344
2200,5.0689497,5.7477574,62.88091
2201,5.106188,5.7563496,62.863617
2202,5.147087,5.918893,62.869698
2203,5.137265,5.896042,63.00316
2204,5.1409845,5.882305,62.925137
2205,5.1357474,5.943074,63.027126
2206,5.1606646,5.9726105,63.183228
2207,5.1444745,6.0318413,63.504635
2208,3.2438731,3.9839096,71.249245
2209,3.3485794,4.224414,71.047615
2210,3.5915499,4.3086014,71.02363
2211,3.5842614,4.392742,71.20597
2212,3.7075844,4.4405603,71.024414
2213,3.7141325,4.5806704,70.9246
2214,3.824182,4.5918746,70.867455
2215,3.8533866,4.677941,70.597626
2216,3.9938684,4.614529,70.35389
2217,3.9987028,4.729666,70.61744
2218,4.102137,4.6998873,70.34074
2219,4.1308975,4.7175407,69.84058
2220,4.1412125,4.760802,69.58505
2221,4.198045,4.83819,69.529205
2222,4.216091,4.861995,69.20831
2223,4.2353797,4.8889165,68.81156
2224,4.3056507,4.8086424,68.82253
2225,4.3108478,4.877068,68.1921
2226,4.3546586,4.8604016,68.07265
2227,4.3661013,4.961821,67.933205
2228,4.420942,5.0384436,67.484566
2229,4.42658,5.048917,66.985794
2230,4.40683,5.0280695,66.95509
2231,4.4346414,5.0973206,66.55391
2232,4.427492,5.0308022,66.43829
2233,4.424679,5.032908,66.20019
2234,4.399053,5.077243,65.863716
2235,4.4023285,5.0370936,65.84516
2236,4.3779535,5.0398884,65.77376
2237,4.4363704,4.9585567,65.677345
2238,4.4061728,5.052387,65.65691
2239,4.505989,5.139237,65.20174
2240,4.513609,5.2557964,65.312996
2241,4.6053057,5.289287,65.274994
2242,4.772299,5.4936376,65.36637
2243,4.861972,5.665016,64.81475
2244,4.8715734,5.6637354,64.90137
2245,4.878872,5.7380524,65.10878
2246,4.959944,5.818949,64.95351
2247,4.983389,5.9157543,65.24987
2248,5.00453,6.016212,65.28409
2249,5.023105,5.9888096,65.45106
2250,5.0146184,6.114117,65.72256
2251,4.971818,6.028159,66.185234
2252,4.958673,5.9491997,66.167564
2253,4.932476,5.958144,66.54207
2254,4.922847,5.9319606,66.668015
2255,4.889922,5.9322953,67.046684
2256,11.335648,13.745731,50.04872
2257,10.964789,13.347734,51.316364
2258,10.59709,12.931714,52.20187
2259,10.214815,12.479931,53.41484
2260,9.827648,11.988198,54.5362
2261,9.500131,11.518755,55.794624
2262,9.118927,11.22166,56.89977
2263,8.849038,10.687274,57.85391
2264,8.519324,10.412715,58.570324
2265,8.302555,10.009685,59.32481
2266,8.143522,9.766074,59.86729
2267,8.074883,9.596053,60.318085
2268,7.988965,9.503169,60.410297
2269,8.052001,9.335801,60.007015
2270,8.038201,9.326213,59.992756
2271,8.112414,9.224381,59.9391
2272,8.050801,9.330541,59.46393
2273,8.06723,9.179651,59.422363
2274,8.075643,9.227392,59.006557
2275,8.110038,9.076287,58.648335
2276,8.101576,9.1455765,58.507996
2277,8.166815,9.122333,58.1087
2278,8.109734,8.978318,57.909737
2279,8.06554,9.034115,57.342476
2280,8.00974,8.962152,56.911995
2281,7.9873486,8.878369,56.624725
2282,7.879549,8.729136,56.505352
2283,7.7648587,8.602006,56.163925
2284,7.6955853,8.503962,55.915215
2285,7.564854,8.419402,55.670483
