Recorded;CO;NO2;SO2;NOx;PM_2.5_Lvs;comment
15-06-2020 04:30:00;0.28;8.98;0.36;11.91;;Data er manuelt kontrolleret
15-06-2020 03:30:00;0.25;12.88;0.31;14.15;;Data er manuelt kontrolleret
15-06-2020 03:00:00;0.26;17.01;0.5;18.48;;Data er manuelt kontrolleret
15-06-2020 02:30:00;0.3;20.53;0.52;25.71;;Data er manuelt kontrolleret
15-06-2020 02:00:00;0.3;27.33;0.44;30.46;;Data er manuelt kontrolleret
15-06-2020 01:30:00;0.3;43.5;0.64;54.36;;Data er manuelt kontrolleret
15-06-2020 01:00:00;0.31;43.19;0.69;56.75;;Data er manuelt kontrolleret
15-06-2020 00:30:00;0.32;32.82;0.5;37.36;;Data er manuelt kontrolleret
15-06-2020 00:00:00;0.28;10.75;0.34;11.25;9.25;Data er manuelt kontrolleret
14-06-2020 23:30:00;0.29;13.74;0.58;21.64;;Data er manuelt kontrolleret
14-06-2020 23:00:00;0.3;13.04;0.39;16.37;;Data er manuelt kontrolleret
14-06-2020 22:30:00;0.38;34.95;0.99;58.36;;Data er manuelt kontrolleret
14-06-2020 22:00:00;0.35;26.46;0.61;36.55;;Data er manuelt kontrolleret
14-06-2020 21:30:00;0.35;34.95;0.86;56.77;;Data er manuelt kontrolleret
14-06-2020 21:00:00;0.38;11.07;1.92;69.38;;Data er manuelt kontrolleret
14-06-2020 20:30:00;0.39;33.99;1.21;58.06;;Data er manuelt kontrolleret
14-06-2020 20:00:00;0.41;28.74;1.51;68.05;;Data er manuelt kontrolleret
14-06-2020 19:30:00;0.41;41.22;1.54;73.97;;Data er manuelt kontrolleret
14-06-2020 19:00:00;0.39;35.74;6.76;58.38;;Data er manuelt kontrolleret
14-06-2020 18:30:00;0.42;28.03;2.71;46.78;;Data er manuelt kontrolleret
14-06-2020 18:00:00;0.38;22.04;2.33;40.2;;Data er manuelt kontrolleret
14-06-2020 17:30:00;0.32;;2.41;;;Data er manuelt kontrolleret
14-06-2020 17:00:00;0.35;4.89;1.11;35.76;;Data er manuelt kontrolleret
14-06-2020 16:30:00;0.35;19.64;0.86;40.36;;Data er manuelt kontrolleret
14-06-2020 16:00:00;0.37;13.93;0.73;27.61;;Data er manuelt kontrolleret
14-06-2020 15:30:00;0.36;24.36;0.97;46.34;;Data er manuelt kontrolleret
14-06-2020 15:00:00;0.42;11.11;1.79;68.9;;Data er manuelt kontrolleret
14-06-2020 14:30:00;0.36;16.44;0.84;33.09;;Data er manuelt kontrolleret
14-06-2020 14:00:00;0.33;13.13;0.78;29.54;;Data er manuelt kontrolleret
14-06-2020 13:30:00;0.38;19.09;0.92;39.35;;Data er manuelt kontrolleret
14-06-2020 13:00:00;0.62;16.93;1.49;36.67;;Data er manuelt kontrolleret
14-06-2020 12:30:00;0.55;14.33;1.14;37.66;;Data er manuelt kontrolleret
14-06-2020 12:00:00;0.46;18.85;0.68;44.85;;Data er manuelt kontrolleret
14-06-2020 11:30:00;0.37;12.8;0.21;26.48;;Data er manuelt kontrolleret
14-06-2020 11:00:00;0.39;18;1;46.8;;Data er manuelt kontrolleret
14-06-2020 10:30:00;0.35;15.45;0.81;35.67;;Data er manuelt kontrolleret
14-06-2020 10:00:00;0.35;8.84;0.65;29.72;;Data er manuelt kontrolleret
14-06-2020 09:30:00;0.3;6.38;0.49;12.34;;Data er manuelt kontrolleret
14-06-2020 09:00:00;0.31;9.24;0.57;18.56;;Data er manuelt kontrolleret
14-06-2020 08:30:00;0.29;8.44;0.68;16.23;;Data er manuelt kontrolleret
14-06-2020 08:00:00;0.26;12.65;0.95;24.63;;Data er manuelt kontrolleret
14-06-2020 07:30:00;0.28;12.12;1.2;22.55;;Data er manuelt kontrolleret
14-06-2020 07:00:00;0.26;4.98;1.01;7.65;;Data er manuelt kontrolleret
14-06-2020 06:30:00;0.28;4.78;1.42;7.97;;Data er manuelt kontrolleret
14-06-2020 05:30:00;0.31;14.26;7.24;19.57;;Data er manuelt kontrolleret
14-06-2020 05:00:00;0.31;28.39;10.29;36.94;;Data er manuelt kontrolleret
14-06-2020 04:30:00;0.26;7.97;0.76;9.08;;Data er manuelt kontrolleret
14-06-2020 04:00:00;0.26;4.65;0.41;5.58;;Data er manuelt kontrolleret
14-06-2020 03:30:00;0.26;3.96;0.3;4.45;;Data er manuelt kontrolleret
14-06-2020 03:00:00;0.26;5.02;0.25;7.59;;Data er manuelt kontrolleret
14-06-2020 02:30:00;0.28;6.19;0.25;9.74;;Data er manuelt kontrolleret
14-06-2020 02:00:00;0.29;5.46;0.25;9.31;;Data er manuelt kontrolleret
14-06-2020 01:30:00;0.29;9.29;0.33;13.44;;Data er manuelt kontrolleret
14-06-2020 01:00:00;0.28;9.53;0.5;13.91;;Data er manuelt kontrolleret
14-06-2020 00:30:00;0.3;13.74;0.58;23.41;;Data er manuelt kontrolleret
14-06-2020 00:00:00;0.49;21.68;0.8;39.72;8.44;Data er manuelt kontrolleret
13-06-2020 23:30:00;0.35;12.39;0.53;18.59;;Data er manuelt kontrolleret
13-06-2020 23:00:00;0.41;16.3;0.72;27.1;;Data er manuelt kontrolleret
13-06-2020 22:30:00;0.54;57.28;1.48;98.74;;Data er manuelt kontrolleret
13-06-2020 22:00:00;0.42;29.11;0.75;48.41;;Data er manuelt kontrolleret
13-06-2020 21:30:00;0.55;24.01;0.91;46.84;;Data er manuelt kontrolleret
13-06-2020 21:00:00;0.48;39.51;1.13;61.11;;Data er manuelt kontrolleret
13-06-2020 20:30:00;0.42;25.15;0.75;41.59;;Data er manuelt kontrolleret
13-06-2020 20:00:00;0.44;23.29;0.58;39.54;;Data er manuelt kontrolleret
13-06-2020 19:30:00;0.42;27.52;1.21;56.42;;Data er manuelt kontrolleret
13-06-2020 19:00:00;0.48;20.68;0.72;37.78;;Data er manuelt kontrolleret
13-06-2020 18:30:00;0.37;22;0.64;36.8;;Data er manuelt kontrolleret
13-06-2020 18:00:00;0.46;19.6;0.83;43.67;;Data er manuelt kontrolleret
13-06-2020 17:30:00;0.38;13.04;0.53;25.73;;Data er manuelt kontrolleret
13-06-2020 17:00:00;0.43;8.36;0.42;17.52;;Data er manuelt kontrolleret
13-06-2020 16:30:00;0.51;8.45;0.48;19.86;;Data er manuelt kontrolleret
13-06-2020 16:00:00;0.38;14.96;0.51;28.83;;Data er manuelt kontrolleret
13-06-2020 15:30:00;0.44;15.22;0.61;29.24;;Data er manuelt kontrolleret
13-06-2020 15:00:00;0.44;21.87;0.67;44.66;;Data er manuelt kontrolleret
13-06-2020 14:30:00;0.42;19.8;0.7;40.35;;Data er manuelt kontrolleret
13-06-2020 14:00:00;0.45;29.04;1.03;55.29;;Data er manuelt kontrolleret
13-06-2020 13:30:00;0.43;17.93;0.92;43.09;;Data er manuelt kontrolleret
13-06-2020 13:00:00;0.46;21.34;1.05;48.39;;Data er manuelt kontrolleret
13-06-2020 12:30:00;0.44;23.21;2.03;52.81;;Data er manuelt kontrolleret
13-06-2020 12:00:00;0.37;15.15;1.27;42.1;;Data er manuelt kontrolleret
13-06-2020 11:30:00;0.38;15.79;1.27;50.37;;Data er manuelt kontrolleret
13-06-2020 11:00:00;0.44;30.53;1.63;74.06;;Data er manuelt kontrolleret
13-06-2020 10:30:00;0.51;31.87;1.49;58.15;;Data er manuelt kontrolleret
13-06-2020 10:00:00;1.16;21.3;1.95;75.88;;Data er manuelt kontrolleret
13-06-2020 09:30:00;0.41;22.35;1.22;56.84;;Data er manuelt kontrolleret
13-06-2020 09:00:00;0.32;14.94;1;34.98;;Data er manuelt kontrolleret
13-06-2020 08:30:00;0.3;12.6;1.11;25.47;;Data er manuelt kontrolleret
13-06-2020 08:00:00;0.3;8.64;2.26;31.13;;Data er manuelt kontrolleret
13-06-2020 07:30:00;0.31;17.44;6.88;27.64;;Data er manuelt kontrolleret
13-06-2020 07:00:00;0.38;27.85;17.14;39.24;;Data er manuelt kontrolleret
13-06-2020 06:30:00;0.34;39.01;28.18;61.52;;Data er manuelt kontrolleret
13-06-2020 06:00:00;0.31;34.21;23.34;45.73;;Data er manuelt kontrolleret
13-06-2020 05:30:00;0.29;34.74;14.5;48.61;;Data er manuelt kontrolleret
13-06-2020 04:30:00;0.25;13.7;8.33;16.09;;Data er manuelt kontrolleret
13-06-2020 04:00:00;0.24;7.81;2.15;10.34;;Data er manuelt kontrolleret
13-06-2020 03:30:00;0.25;14.52;8.95;15.43;;Data er manuelt kontrolleret
13-06-2020 03:00:00;0.31;39.04;17.55;43.69;;Data er manuelt kontrolleret
13-06-2020 02:30:00;0.26;5.78;0.66;8.03;;Data er manuelt kontrolleret
13-06-2020 02:00:00;0.25;5.35;0.52;7.42;;Data er manuelt kontrolleret
13-06-2020 01:30:00;0.28;9.9;0.41;13.89;;Data er manuelt kontrolleret
13-06-2020 01:00:00;0.29;6.93;0.22;9.62;;Data er manuelt kontrolleret
13-06-2020 00:30:00;0.3;9.3;0.22;14.6;;Data er manuelt kontrolleret
13-06-2020 00:00:00;0.3;11.55;0.28;16.17;10.74;Data er manuelt kontrolleret
12-06-2020 23:30:00;0.41;27.06;0.96;59.5;;Data er manuelt kontrolleret
12-06-2020 23:00:00;0.36;14.75;0.55;25;;Data er manuelt kontrolleret
12-06-2020 22:30:00;0.36;15.8;0.5;22.95;;Data er manuelt kontrolleret
12-06-2020 22:00:00;0.38;17.03;0.66;32.22;;Data er manuelt kontrolleret
12-06-2020 21:30:00;0.42;;3.33;;;Data er manuelt kontrolleret
12-06-2020 21:00:00;0.42;28.55;1.34;50.07;;Data er manuelt kontrolleret
12-06-2020 20:30:00;0.35;18.57;0.55;31.74;;Data er manuelt kontrolleret
12-06-2020 20:00:00;0.37;16.96;1.18;55.15;;Data er manuelt kontrolleret
12-06-2020 19:30:00;0.38;17.14;1.21;34.7;;Data er manuelt kontrolleret
12-06-2020 19:00:00;0.41;33.18;2.86;96.1;;Data er manuelt kontrolleret
12-06-2020 18:30:00;0.34;28.18;2.02;58.68;;Data er manuelt kontrolleret
12-06-2020 18:00:00;0.37;20.28;2.68;36.94;;Data er manuelt kontrolleret
12-06-2020 17:30:00;0.39;27.29;6.19;58.01;;Data er manuelt kontrolleret
12-06-2020 17:00:00;0.41;51.63;15.87;138.69;;Data er manuelt kontrolleret
12-06-2020 16:30:00;0.51;55.04;3.52;138.46;;Data er manuelt kontrolleret
12-06-2020 16:00:00;0.52;44.85;3.66;151.21;;Data er manuelt kontrolleret
12-06-2020 15:30:00;0.42;62.69;6;148.22;;Data er manuelt kontrolleret
12-06-2020 15:00:00;0.45;50.93;4.18;106.16;;Data er manuelt kontrolleret
12-06-2020 14:30:00;0.59;55.13;6.43;265.25;;Data er manuelt kontrolleret
12-06-2020 14:00:00;0.52;48.42;5.51;239.91;;Data er manuelt kontrolleret
12-06-2020 13:30:00;0.51;86.47;4.97;253.58;;Data er manuelt kontrolleret
12-06-2020 13:00:00;0.44;34.18;3.07;123.5;;Data er manuelt kontrolleret
12-06-2020 12:30:00;0.39;50.87;16.9;139.15;;Data er manuelt kontrolleret
12-06-2020 12:00:00;0.41;45.63;18.51;105.86;;Data er manuelt kontrolleret
12-06-2020 11:30:00;0.37;56.29;7.97;139.45;;Data er manuelt kontrolleret
12-06-2020 11:00:00;0.39;82.46;4.29;184.74;;Data er manuelt kontrolleret
12-06-2020 10:30:00;0.35;35.2;2.33;112.92;;Data er manuelt kontrolleret
12-06-2020 10:00:00;0.5;39.16;6.58;130.32;;Data er manuelt kontrolleret
12-06-2020 09:30:00;0.32;39.29;5;112.23;;Data er manuelt kontrolleret
12-06-2020 09:00:00;0.39;;3.26;;;Data er manuelt kontrolleret
12-06-2020 08:30:00;0.31;39.71;1.57;83.06;;Data er manuelt kontrolleret
12-06-2020 08:00:00;0.3;15.36;2.69;113.46;;Data er manuelt kontrolleret
12-06-2020 07:30:00;0.38;48.94;2.17;106.12;;Data er manuelt kontrolleret
12-06-2020 07:00:00;0.34;47.33;2.26;109.33;;Data er manuelt kontrolleret
12-06-2020 06:30:00;0.42;33.07;3.97;147.62;;Data er manuelt kontrolleret
12-06-2020 06:00:00;0.32;50.28;4.71;99.33;;Data er manuelt kontrolleret
12-06-2020 05:30:00;0.36;11.39;6.04;99.31;;Data er manuelt kontrolleret
12-06-2020 05:00:00;0.34;40.82;4.74;84;;Data er manuelt kontrolleret
12-06-2020 04:30:00;0.29;13.95;2.67;35.25;;Data er manuelt kontrolleret
12-06-2020 03:30:00;0.24;6.18;0.46;7.08;;Data er manuelt kontrolleret
12-06-2020 03:00:00;0.24;11.1;2.31;16.24;;Data er manuelt kontrolleret
12-06-2020 02:30:00;0.24;8.14;1.17;8.9;;Data er manuelt kontrolleret
12-06-2020 02:00:00;0.23;8.78;1.31;9.95;;Data er manuelt kontrolleret
12-06-2020 01:30:00;0.24;21.33;7.9;22.73;;Data er manuelt kontrolleret
12-06-2020 01:00:00;0.26;30.47;12.86;32.91;;Data er manuelt kontrolleret
12-06-2020 00:30:00;0.29;30.66;15.69;35.17;;Data er manuelt kontrolleret
12-06-2020 00:00:00;0.24;13.18;3.02;13.88;9;Data er manuelt kontrolleret
11-06-2020 23:30:00;0.29;11.58;0.36;15.87;;Data er manuelt kontrolleret
11-06-2020 23:00:00;0.28;14.73;0.44;19.58;;Data er manuelt kontrolleret
11-06-2020 22:30:00;0.31;21;0.68;30.41;;Data er manuelt kontrolleret
11-06-2020 22:00:00;0.3;29.7;0.66;46.08;;Data er manuelt kontrolleret
11-06-2020 21:30:00;0.42;28.14;1.06;48.36;;Data er manuelt kontrolleret
11-06-2020 21:00:00;0.34;29.59;1.04;54.65;;Data er manuelt kontrolleret
11-06-2020 20:30:00;0.35;20.95;0.63;38.09;;Data er manuelt kontrolleret
11-06-2020 20:00:00;0.42;19.61;0.8;48.48;;Data er manuelt kontrolleret
11-06-2020 19:30:00;0.35;16.65;0.74;41.5;;Data er manuelt kontrolleret
11-06-2020 19:00:00;0.41;14.06;2.27;90.6;;Data er manuelt kontrolleret
11-06-2020 18:30:00;0.38;25.29;0.93;43.1;;Data er manuelt kontrolleret
11-06-2020 18:00:00;0.34;17.07;1.18;46.71;;Data er manuelt kontrolleret
11-06-2020 17:30:00;0.31;37.44;1.29;58.44;;Data er manuelt kontrolleret
11-06-2020 17:00:00;0.31;25.31;1.04;47.9;;Data er manuelt kontrolleret
11-06-2020 16:30:00;0.49;47.94;2.08;115.71;;Data er manuelt kontrolleret
11-06-2020 16:00:00;0.38;61.59;2.9;151.05;;Data er manuelt kontrolleret
11-06-2020 15:30:00;0.37;14.14;2.21;94.51;;Data er manuelt kontrolleret
11-06-2020 15:00:00;0.37;92.31;3.74;205.05;;Data er manuelt kontrolleret
11-06-2020 14:30:00;0.36;17.98;3.74;161.13;;Data er manuelt kontrolleret
11-06-2020 14:00:00;0.36;86.55;3.55;181.6;;Data er manuelt kontrolleret
11-06-2020 13:30:00;0.36;48;1.89;101.55;;Data er manuelt kontrolleret
11-06-2020 13:00:00;0.37;22.69;2.41;122.82;;Data er manuelt kontrolleret
11-06-2020 12:30:00;0.32;11.01;2.93;123.87;;Data er manuelt kontrolleret
11-06-2020 12:00:00;0.34;48.59;2.79;102.6;;Data er manuelt kontrolleret
11-06-2020 11:30:00;0.32;23.79;1.92;86.25;;Data er manuelt kontrolleret
11-06-2020 11:00:00;0.32;39.56;2.6;109.35;;Data er manuelt kontrolleret
11-06-2020 10:30:00;0.3;34.84;1.81;82.94;;Data er manuelt kontrolleret
11-06-2020 10:00:00;0.39;76.57;4.24;170.65;;Data er manuelt kontrolleret
11-06-2020 09:30:00;0.34;58.14;3.2;129.94;;Data er manuelt kontrolleret
11-06-2020 09:00:00;0.3;26.83;3.77;104.47;;Data er manuelt kontrolleret
11-06-2020 08:30:00;0.31;17.91;3.8;97.76;;Data er manuelt kontrolleret
11-06-2020 08:00:00;0.28;29.9;2.09;72.86;;Data er manuelt kontrolleret
11-06-2020 07:30:00;0.37;33.22;3.07;109.13;;Data er manuelt kontrolleret
11-06-2020 07:00:00;0.31;33.92;1.87;68.95;;Data er manuelt kontrolleret
11-06-2020 06:30:00;0.39;44.82;2.82;136.13;;Data er manuelt kontrolleret
11-06-2020 05:30:00;0.41;46.78;15.95;111.49;;Data er manuelt kontrolleret
11-06-2020 05:00:00;0.41;53.62;14.84;105.16;;Data er manuelt kontrolleret
11-06-2020 04:30:00;0.31;26.57;7.26;61.04;;Data er manuelt kontrolleret
11-06-2020 04:00:00;0.29;27.88;10.92;36.65;;Data er manuelt kontrolleret
11-06-2020 03:30:00;0.26;13.15;2.77;15.13;;Data er manuelt kontrolleret
11-06-2020 03:00:00;0.26;8.37;0.48;9.95;;Data er manuelt kontrolleret
11-06-2020 02:30:00;0.26;11.69;0.38;12.51;;Data er manuelt kontrolleret
11-06-2020 02:00:00;0.26;9.33;0.35;10.23;;Data er manuelt kontrolleret
11-06-2020 01:30:00;0.26;11.35;0.24;11.77;;Data er manuelt kontrolleret
11-06-2020 01:00:00;0.25;8.97;0.16;9.59;;Data er manuelt kontrolleret
11-06-2020 00:30:00;0.24;10.18;0.32;12.07;;Data er manuelt kontrolleret
11-06-2020 00:00:00;0.26;10.25;0.27;12.27;8.8;Data er manuelt kontrolleret
10-06-2020 23:30:00;0.26;13.99;0.41;19.45;;Data er manuelt kontrolleret
10-06-2020 23:00:00;0.28;11.38;0.32;14.87;;Data er manuelt kontrolleret
10-06-2020 22:30:00;0.31;19.1;0.46;30.62;;Data er manuelt kontrolleret
10-06-2020 22:00:00;0.3;21.38;0.65;38.62;;Data er manuelt kontrolleret
10-06-2020 21:30:00;0.35;21.5;0.6;38.44;;Data er manuelt kontrolleret
10-06-2020 21:00:00;0.37;35.62;0.95;62.4;;Data er manuelt kontrolleret
10-06-2020 20:30:00;0.31;19.77;0.35;28;;Data er manuelt kontrolleret
10-06-2020 20:00:00;0.34;29.37;0.44;46.95;;Data er manuelt kontrolleret
10-06-2020 19:30:00;0.37;23.94;0.47;39.45;;Data er manuelt kontrolleret
10-06-2020 19:00:00;0.39;29.77;0.71;51.11;;Data er manuelt kontrolleret
10-06-2020 18:30:00;0.35;28.34;1.2;64.19;;Data er manuelt kontrolleret
10-06-2020 18:00:00;0.42;37.46;1.91;95.63;;Data er manuelt kontrolleret
10-06-2020 17:30:00;0.36;26.75;0.68;45.78;;Data er manuelt kontrolleret
10-06-2020 17:00:00;0.39;39.67;0.9;62.4;;Data er manuelt kontrolleret
10-06-2020 16:30:00;0.39;33.41;2.51;129.2;;Data er manuelt kontrolleret
10-06-2020 16:00:00;0.38;13.82;4.04;183.8;;Data er manuelt kontrolleret
10-06-2020 15:30:00;0.49;85.96;3.44;187.31;;Data er manuelt kontrolleret
10-06-2020 15:00:00;0.39;73.15;2.65;169;;Data er manuelt kontrolleret
10-06-2020 14:30:00;0.45;87.39;4.53;269.76;;Data er manuelt kontrolleret
10-06-2020 14:00:00;0.44;56.91;4.12;197.32;;Data er manuelt kontrolleret
10-06-2020 13:30:00;0.44;78.04;5.54;187.43;;Data er manuelt kontrolleret
10-06-2020 13:00:00;0.48;55.27;5.65;197.44;;Data er manuelt kontrolleret
10-06-2020 12:30:00;0.44;68.28;6.17;227.68;;Data er manuelt kontrolleret
10-06-2020 12:00:00;0.46;55.1;8.46;154.47;;Data er manuelt kontrolleret
10-06-2020 11:30:00;0.45;23.85;5.65;98.31;;Data er manuelt kontrolleret
10-06-2020 11:00:00;0.45;96.49;12.22;189.99;;Data er manuelt kontrolleret
10-06-2020 10:30:00;0.42;59.69;8.76;149.02;;Data er manuelt kontrolleret
10-06-2020 10:00:00;0.39;70.4;3.53;184.02;;Data er manuelt kontrolleret
10-06-2020 09:30:00;0.45;39.55;3.12;125.64;;Data er manuelt kontrolleret
10-06-2020 09:00:00;0.39;46.75;2.98;154.06;;Data er manuelt kontrolleret
10-06-2020 08:30:00;0.42;25.96;3.69;144.56;;Data er manuelt kontrolleret
10-06-2020 08:00:00;0.34;76.2;1.95;125.6;;Data er manuelt kontrolleret
10-06-2020 07:30:00;0.37;68.77;2.6;144.68;;Data er manuelt kontrolleret
10-06-2020 07:00:00;0.39;42.15;1.73;88.73;;Data er manuelt kontrolleret
10-06-2020 06:30:00;0.51;67.74;5.17;255.43;;Data er manuelt kontrolleret
10-06-2020 06:00:00;0.38;47.14;2.28;121.75;;Data er manuelt kontrolleret
10-06-2020 05:30:00;0.42;57.36;2.61;132.69;;Data er manuelt kontrolleret
10-06-2020 04:30:00;0.29;38.31;1.98;65.03;;Data er manuelt kontrolleret
10-06-2020 04:00:00;0.26;19.87;0.97;32.73;;Data er manuelt kontrolleret
10-06-2020 03:30:00;0.25;13.52;0.75;15.84;;Data er manuelt kontrolleret
10-06-2020 03:00:00;0.24;10.58;0.59;11.64;;Data er manuelt kontrolleret
10-06-2020 02:30:00;0.25;8.02;0.73;8.92;;Data er manuelt kontrolleret
10-06-2020 02:00:00;0.24;8.56;0.92;9.42;;Data er manuelt kontrolleret
10-06-2020 01:30:00;0.24;9.9;1.46;11.8;;Data er manuelt kontrolleret
10-06-2020 01:00:00;0.24;14.99;2.28;20.26;;Data er manuelt kontrolleret
10-06-2020 00:30:00;0.24;23.02;1.66;24.98;;Data er manuelt kontrolleret
10-06-2020 00:00:00;0.25;28.22;1.09;32.13;8.92;Data er manuelt kontrolleret
09-06-2020 23:30:00;0.29;23.47;0.62;32.63;;Data er manuelt kontrolleret
09-06-2020 23:00:00;0.25;7.8;0.27;11.84;;Data er manuelt kontrolleret
09-06-2020 22:30:00;0.31;12.76;0.38;23.45;;Data er manuelt kontrolleret
09-06-2020 22:00:00;0.34;32.94;0.87;55.26;;Data er manuelt kontrolleret
09-06-2020 21:30:00;0.31;25.84;0.84;52.68;;Data er manuelt kontrolleret
09-06-2020 21:00:00;0.31;13.47;0.27;18.04;;Data er manuelt kontrolleret
09-06-2020 20:30:00;0.31;9.16;0.46;11.93;;Data er manuelt kontrolleret
09-06-2020 20:00:00;0.26;12.1;0.38;16.06;;Data er manuelt kontrolleret
09-06-2020 19:30:00;0.25;10.5;0.27;15.22;;Data er manuelt kontrolleret
09-06-2020 19:00:00;0.25;10.26;0.3;14.19;;Data er manuelt kontrolleret
09-06-2020 18:30:00;0.24;9.14;0.16;11.16;;Data er manuelt kontrolleret
09-06-2020 18:00:00;0.25;15.43;0.22;19.78;;Data er manuelt kontrolleret
09-06-2020 17:30:00;0.26;7.14;0.25;10.03;;Data er manuelt kontrolleret
09-06-2020 17:00:00;0.26;13.93;0.44;21.76;;Data er manuelt kontrolleret
09-06-2020 16:30:00;0.28;15.02;0.52;25.94;;Data er manuelt kontrolleret
09-06-2020 16:00:00;0.35;34.27;1.56;89.01;;Data er manuelt kontrolleret
09-06-2020 15:30:00;0.29;16.79;0.44;28.98;;Data er manuelt kontrolleret
09-06-2020 15:00:00;0.28;19.64;0.58;37.74;;Data er manuelt kontrolleret
09-06-2020 14:30:00;0.31;51.15;1.12;69.45;;Data er manuelt kontrolleret
09-06-2020 14:00:00;0.29;19.45;0.58;35.66;;Data er manuelt kontrolleret
09-06-2020 13:30:00;0.28;24.58;0.61;40.99;;Data er manuelt kontrolleret
09-06-2020 13:00:00;0.32;21.44;0.91;45.92;;Data er manuelt kontrolleret
09-06-2020 12:30:00;0.28;18.78;0.82;38.33;;Data er manuelt kontrolleret
09-06-2020 12:00:00;0.29;16.94;0.66;31.12;;Data er manuelt kontrolleret
09-06-2020 11:30:00;0.28;16.61;0.44;28.28;;Data er manuelt kontrolleret
09-06-2020 11:00:00;0.29;22.17;0.61;40.71;;Data er manuelt kontrolleret
09-06-2020 10:30:00;0.28;16.05;0.5;25.75;;Data er manuelt kontrolleret
09-06-2020 10:00:00;0.28;17.45;0.74;33.14;;Data er manuelt kontrolleret
09-06-2020 09:30:00;0.26;15.72;1.43;55.2;;Data er manuelt kontrolleret
09-06-2020 09:00:00;0.24;13.59;0.74;21.94;;Data er manuelt kontrolleret
09-06-2020 08:30:00;0.23;12.66;1.15;21.78;;Data er manuelt kontrolleret
09-06-2020 08:00:00;0.23;11.7;0.99;22.32;;Data er manuelt kontrolleret
09-06-2020 07:30:00;0.25;16.09;0.67;29.08;;Data er manuelt kontrolleret
09-06-2020 07:00:00;0.22;14.45;0.75;31.34;;Data er manuelt kontrolleret
09-06-2020 06:30:00;0.22;21.47;0.94;41;;Data er manuelt kontrolleret
09-06-2020 06:00:00;0.22;15.8;0.72;28.18;;Data er manuelt kontrolleret
09-06-2020 05:30:00;0.23;22.12;0.77;38.03;;Data er manuelt kontrolleret
09-06-2020 05:00:00;0.22;18.15;0.8;36.86;;Data er manuelt kontrolleret
09-06-2020 04:30:00;0.21;9.61;0.61;16.87;;Data er manuelt kontrolleret
09-06-2020 03:30:00;0.17;3.12;0.56;3.73;;Data er manuelt kontrolleret
09-06-2020 03:00:00;0.18;13.5;0.78;14.67;;Data er manuelt kontrolleret
09-06-2020 02:30:00;0.18;6.62;0.94;8.86;;Data er manuelt kontrolleret
09-06-2020 01:30:00;0.17;1.89;0.56;2.66;;Data er manuelt kontrolleret
09-06-2020 01:00:00;0.17;1.78;0.53;1.86;;Data er manuelt kontrolleret
09-06-2020 00:30:00;0.18;3.26;0.37;3.92;;Data er manuelt kontrolleret
09-06-2020 00:00:00;0.18;3.7;0.45;7.53;4.85;Data er manuelt kontrolleret
08-06-2020 23:30:00;0.17;4.98;0.54;10.54;;Data er manuelt kontrolleret
08-06-2020 23:00:00;0.18;9.17;0.56;13.6;;Data er manuelt kontrolleret
08-06-2020 22:30:00;0.18;6.28;0.62;9.59;;Data er manuelt kontrolleret
08-06-2020 22:00:00;0.18;11.64;0.67;18.31;;Data er manuelt kontrolleret
08-06-2020 21:30:00;0.18;6.14;0.54;8.26;;Data er manuelt kontrolleret
08-06-2020 21:00:00;0.17;5.23;0.62;7.97;;Data er manuelt kontrolleret
08-06-2020 20:30:00;0.17;6.7;0.59;9.47;;Data er manuelt kontrolleret
08-06-2020 20:00:00;0.21;8.68;0.59;11.87;;Data er manuelt kontrolleret
08-06-2020 19:30:00;0.17;6.06;0.54;8.14;;Data er manuelt kontrolleret
08-06-2020 19:00:00;0.19;7.66;0.68;11.91;;Data er manuelt kontrolleret
08-06-2020 18:30:00;0.18;6.41;0.76;9.85;;Data er manuelt kontrolleret
08-06-2020 18:00:00;0.19;6.59;0.73;10.28;;Data er manuelt kontrolleret
08-06-2020 17:30:00;0.19;7.12;0.68;12.31;;Data er manuelt kontrolleret
08-06-2020 17:00:00;0.18;6.19;0.62;10.11;;Data er manuelt kontrolleret
08-06-2020 16:30:00;0.21;13.9;0.87;28.34;;Data er manuelt kontrolleret
08-06-2020 16:00:00;0.22;16.7;1.06;33.51;;Data er manuelt kontrolleret
08-06-2020 15:30:00;0.21;9.82;0.79;19.3;;Data er manuelt kontrolleret
08-06-2020 15:00:00;0.24;12.79;0.82;23.17;;Data er manuelt kontrolleret
08-06-2020 14:30:00;0.23;15.15;1.01;29.86;;Data er manuelt kontrolleret
08-06-2020 14:00:00;0.23;23.56;1.17;45.72;;Data er manuelt kontrolleret
08-06-2020 13:30:00;0.22;10.21;0.79;20.61;;Data er manuelt kontrolleret
08-06-2020 13:00:00;0.23;16.98;0.85;30.22;;Data er manuelt kontrolleret
08-06-2020 12:30:00;0.21;8.51;0.69;14.33;;Data er manuelt kontrolleret
