Recorded;NO2;NOx;O3;PM_2.5_Lvs;comment
20-06-2020 13:30:00;6.81;7.46;83.79;;Data er manuelt kontrolleret
20-06-2020 13:00:00;5.75;5.78;87.98;;Data er manuelt kontrolleret
20-06-2020 12:30:00;6.81;7.19;88.97;;Data er manuelt kontrolleret
20-06-2020 12:00:00;5.64;5.88;89.03;;Data er manuelt kontrolleret
20-06-2020 11:30:00;5.77;6.32;85.0;;Data er manuelt kontrolleret
20-06-2020 11:00:00;6.71;7.36;82.93;;Data er manuelt kontrolleret
20-06-2020 10:30:00;5.65;6.42;82.27;;Data er manuelt kontrolleret
20-06-2020 10:00:00;6.33;7.07;79.49;;Data er manuelt kontrolleret
20-06-2020 09:30:00;7.06;7.71;77.57;;Data er manuelt kontrolleret
20-06-2020 09:00:00;5.85;6.01;77.75;;Data er manuelt kontrolleret
20-06-2020 08:30:00;4.06;3.71;78.77;;Data er manuelt kontrolleret
20-06-2020 08:00:00;5.71;5.98;76.03;;Data er manuelt kontrolleret
20-06-2020 07:30:00;3.96;3.92;78.56;;Data er manuelt kontrolleret
20-06-2020 07:00:00;2.75;2.44;79.63;;Data er manuelt kontrolleret
20-06-2020 06:30:00;3.44;3.25;80.22;;Data er manuelt kontrolleret
20-06-2020 06:00:00;3.38;3.38;80.91;;Data er manuelt kontrolleret
20-06-2020 05:30:00;4.02;3.52;78.85;;Data er manuelt kontrolleret
20-06-2020 05:00:00;3.17;2.78;74.18;;Data er manuelt kontrolleret
20-06-2020 04:30:00;4.61;4.5;64.57;;Data er manuelt kontrolleret
20-06-2020 03:30:00;5.23;4.94;58.82;;Data er manuelt kontrolleret
20-06-2020 03:00:00;6.06;5.85;53.72;;Data er manuelt kontrolleret
20-06-2020 02:30:00;6.04;5.85;47.77;;Data er manuelt kontrolleret
20-06-2020 02:00:00;6.14;6.1;47.42;;Data er manuelt kontrolleret
20-06-2020 01:30:00;5.94;5.63;58.94;;Data er manuelt kontrolleret
20-06-2020 01:00:00;8.67;8.75;;;Data er manuelt kontrolleret
20-06-2020 00:30:00;9.92;10.06;69.94;;Data er manuelt kontrolleret
20-06-2020 00:00:00;8.81;8.46;71.96;6.96;Data er manuelt kontrolleret
19-06-2020 23:30:00;6.88;6.81;75.48;;Data er manuelt kontrolleret
19-06-2020 23:00:00;8.08;8.17;76.99;;Data er manuelt kontrolleret
19-06-2020 22:30:00;8.13;7.69;78.32;;Data er manuelt kontrolleret
19-06-2020 22:00:00;6.87;6.37;87.08;;Data er manuelt kontrolleret
19-06-2020 21:30:00;5.63;5.48;88.02;;Data er manuelt kontrolleret
19-06-2020 21:00:00;5.92;5.77;89.26;;Data er manuelt kontrolleret
19-06-2020 20:30:00;5.92;5.87;88.79;;Data er manuelt kontrolleret
19-06-2020 20:00:00;5.69;5.37;93.31;;Data er manuelt kontrolleret
19-06-2020 19:30:00;6.73;6.52;95.5;;Data er manuelt kontrolleret
19-06-2020 19:00:00;5.96;6.19;92.43;;Data er manuelt kontrolleret
19-06-2020 18:30:00;7.38;7.69;90.63;;Data er manuelt kontrolleret
19-06-2020 18:00:00;7.5;7.54;93.94;;Data er manuelt kontrolleret
19-06-2020 17:30:00;7.19;7.5;93.7;;Data er manuelt kontrolleret
19-06-2020 17:00:00;8.5;9.39;86.78;;Data er manuelt kontrolleret
19-06-2020 16:30:00;9.23;10.7;84.82;;Data er manuelt kontrolleret
19-06-2020 16:00:00;9.15;10.6;87.78;;Data er manuelt kontrolleret
19-06-2020 15:30:00;11.08;12.04;87.92;;Data er manuelt kontrolleret
19-06-2020 15:00:00;11.93;13.33;81.56;;Data er manuelt kontrolleret
19-06-2020 14:30:00;10.5;12.22;82.1;;Data er manuelt kontrolleret
19-06-2020 14:00:00;10.08;11.56;87.17;;Data er manuelt kontrolleret
19-06-2020 13:30:00;10.06;12.43;87.76;;Data er manuelt kontrolleret
19-06-2020 13:00:00;12.77;16.16;87.4;;Data er manuelt kontrolleret
19-06-2020 12:30:00;12.48;15.6;90.28;;Data er manuelt kontrolleret
19-06-2020 12:00:00;13.14;16.93;82.77;;Data er manuelt kontrolleret
19-06-2020 11:30:00;11.16;13.91;87.93;;Data er manuelt kontrolleret
19-06-2020 11:00:00;11.96;14.84;86.2;;Data er manuelt kontrolleret
19-06-2020 10:30:00;7.38;9.28;84.87;;Data er manuelt kontrolleret
19-06-2020 10:00:00;7.94;10.58;81.78;;Data er manuelt kontrolleret
19-06-2020 09:30:00;8.15;9.49;79.14;;Data er manuelt kontrolleret
19-06-2020 09:00:00;8.08;10.28;78.91;;Data er manuelt kontrolleret
19-06-2020 08:30:00;10.63;13.26;73.51;;Data er manuelt kontrolleret
19-06-2020 08:00:00;10.54;12.74;74.06;;Data er manuelt kontrolleret
19-06-2020 07:30:00;11.63;14.37;69.59;;Data er manuelt kontrolleret
19-06-2020 07:00:00;19.33;23.88;59.31;;Data er manuelt kontrolleret
19-06-2020 06:30:00;20.6;25.81;53.29;;Data er manuelt kontrolleret
19-06-2020 05:30:00;21.95;27.06;34.27;;Data er manuelt kontrolleret
19-06-2020 05:00:00;23.16;27.46;32.18;;Data er manuelt kontrolleret
19-06-2020 04:30:00;18.21;19.92;35.56;;Data er manuelt kontrolleret
19-06-2020 04:00:00;19.56;20.76;37.54;;Data er manuelt kontrolleret
19-06-2020 03:30:00;16.48;17.24;41.68;;Data er manuelt kontrolleret
19-06-2020 03:00:00;15.81;16.2;;;Data er manuelt kontrolleret
19-06-2020 02:30:00;11.87;11.36;50.78;;Data er manuelt kontrolleret
19-06-2020 02:00:00;16.58;17.07;50.35;;Data er manuelt kontrolleret
19-06-2020 01:30:00;18.68;18.86;46.52;;Data er manuelt kontrolleret
19-06-2020 01:00:00;22.16;22.42;46.81;;Data er manuelt kontrolleret
19-06-2020 00:30:00;16.79;16.82;53.16;;Data er manuelt kontrolleret
19-06-2020 00:00:00;12.15;12.07;64.11;8.01;Data er manuelt kontrolleret
18-06-2020 23:30:00;10.29;10.28;67.53;;Data er manuelt kontrolleret
18-06-2020 23:00:00;13.85;13.74;63.13;;Data er manuelt kontrolleret
18-06-2020 22:30:00;14.41;14.71;64.6;;Data er manuelt kontrolleret
18-06-2020 22:00:00;13.62;13.4;61.69;;Data er manuelt kontrolleret
18-06-2020 21:30:00;8.48;8.22;73.24;;Data er manuelt kontrolleret
18-06-2020 21:00:00;7.52;7.36;76.21;;Data er manuelt kontrolleret
18-06-2020 20:30:00;9.15;9.03;74.92;;Data er manuelt kontrolleret
18-06-2020 20:00:00;8.92;9.11;75.36;;Data er manuelt kontrolleret
18-06-2020 19:30:00;8.34;8.82;73.85;;Data er manuelt kontrolleret
18-06-2020 19:00:00;6.84;7.53;75.89;;Data er manuelt kontrolleret
18-06-2020 18:30:00;6.79;7.49;79.33;;Data er manuelt kontrolleret
18-06-2020 18:00:00;5.09;5.86;85.37;;Data er manuelt kontrolleret
18-06-2020 17:30:00;6.59;7.55;83.84;;Data er manuelt kontrolleret
18-06-2020 17:00:00;7.55;9.28;83.76;;Data er manuelt kontrolleret
18-06-2020 16:30:00;7.63;9.05;84.04;;Data er manuelt kontrolleret
18-06-2020 16:00:00;6.21;7.61;86.42;;Data er manuelt kontrolleret
18-06-2020 15:30:00;9.11;11.49;81.77;;Data er manuelt kontrolleret
18-06-2020 15:00:00;8.17;10.36;77.63;;Data er manuelt kontrolleret
18-06-2020 14:30:00;9.6;13.65;75.78;;Data er manuelt kontrolleret
18-06-2020 14:00:00;9.98;13.67;76.56;;Data er manuelt kontrolleret
18-06-2020 13:30:00;8.42;11.15;74.45;;Data er manuelt kontrolleret
18-06-2020 13:00:00;9.27;12.29;72.62;;Data er manuelt kontrolleret
18-06-2020 12:30:00;7.92;10.84;73.83;;Data er manuelt kontrolleret
18-06-2020 12:00:00;8.61;11.19;77.77;;Data er manuelt kontrolleret
18-06-2020 11:30:00;8.96;12.23;76.66;;Data er manuelt kontrolleret
18-06-2020 11:00:00;9.17;11.25;76.23;;Data er manuelt kontrolleret
18-06-2020 10:30:00;8.15;9.92;70.26;;Data er manuelt kontrolleret
18-06-2020 10:00:00;9.38;12.13;67.14;;Data er manuelt kontrolleret
18-06-2020 09:30:00;7.8;10.52;66.98;;Data er manuelt kontrolleret
18-06-2020 09:00:00;6.86;9.07;65.79;;Data er manuelt kontrolleret
18-06-2020 08:30:00;8.54;10.71;64.54;;Data er manuelt kontrolleret
18-06-2020 08:00:00;9.15;13.42;61.71;;Data er manuelt kontrolleret
18-06-2020 07:30:00;9.94;12.61;59.47;;Data er manuelt kontrolleret
18-06-2020 07:00:00;15.98;21.1;50.33;;Data er manuelt kontrolleret
18-06-2020 06:30:00;20.04;27.12;46.62;;Data er manuelt kontrolleret
18-06-2020 06:00:00;21.6;26.79;47.27;;Data er manuelt kontrolleret
18-06-2020 05:30:00;20.89;24.66;45.47;;Data er manuelt kontrolleret
18-06-2020 04:30:00;19.0;20.79;38.27;;Data er manuelt kontrolleret
18-06-2020 04:00:00;15.58;16.1;40.4;;Data er manuelt kontrolleret
18-06-2020 03:30:00;14.48;14.6;45.34;;Data er manuelt kontrolleret
18-06-2020 03:00:00;9.15;8.65;54.14;;Data er manuelt kontrolleret
18-06-2020 02:30:00;6.34;6.04;60.73;;Data er manuelt kontrolleret
18-06-2020 02:00:00;9.07;8.52;;;Data er manuelt kontrolleret
18-06-2020 01:30:00;16.96;16.79;50.36;;Data er manuelt kontrolleret
18-06-2020 01:00:00;10.8;10.63;57.94;;Data er manuelt kontrolleret
18-06-2020 00:30:00;8.61;8.33;61.59;;Data er manuelt kontrolleret
18-06-2020 00:00:00;10.42;10.06;63.07;7.8;Data er manuelt kontrolleret
17-06-2020 23:30:00;11.27;11.29;52.69;;Data er manuelt kontrolleret
17-06-2020 23:00:00;11.56;11.5;58.62;;Data er manuelt kontrolleret
17-06-2020 22:30:00;12.15;11.75;62.71;;Data er manuelt kontrolleret
17-06-2020 22:00:00;8.46;8.42;73.78;;Data er manuelt kontrolleret
17-06-2020 21:30:00;9.13;9.1;70.79;;Data er manuelt kontrolleret
17-06-2020 21:00:00;9.05;8.73;76.82;;Data er manuelt kontrolleret
17-06-2020 20:30:00;7.67;7.31;86.28;;Data er manuelt kontrolleret
17-06-2020 20:00:00;8.17;8.42;91.53;;Data er manuelt kontrolleret
17-06-2020 19:30:00;7.98;7.85;85.05;;Data er manuelt kontrolleret
17-06-2020 19:00:00;6.97;7.54;84.87;;Data er manuelt kontrolleret
17-06-2020 18:30:00;7.0;7.52;85.36;;Data er manuelt kontrolleret
17-06-2020 18:00:00;6.42;6.94;87.06;;Data er manuelt kontrolleret
17-06-2020 17:30:00;5.28;5.75;87.98;;Data er manuelt kontrolleret
17-06-2020 17:00:00;12.09;13.24;79.66;;Data er manuelt kontrolleret
17-06-2020 16:30:00;12.69;13.89;78.1;;Data er manuelt kontrolleret
17-06-2020 16:00:00;7.05;7.83;84.09;;Data er manuelt kontrolleret
17-06-2020 15:30:00;8.73;10.79;84.83;;Data er manuelt kontrolleret
17-06-2020 15:00:00;9.21;11.66;83.86;;Data er manuelt kontrolleret
17-06-2020 14:30:00;8.73;10.46;79.26;;Data er manuelt kontrolleret
17-06-2020 14:00:00;13.42;16.81;72.47;;Data er manuelt kontrolleret
17-06-2020 13:30:00;11.25;13.2;73.64;;Data er manuelt kontrolleret
17-06-2020 13:00:00;9.92;12.7;74.42;;Data er manuelt kontrolleret
17-06-2020 12:30:00;7.57;9.06;84.33;;Data er manuelt kontrolleret
17-06-2020 12:00:00;5.95;6.95;85.19;;Data er manuelt kontrolleret
17-06-2020 11:30:00;6.72;7.97;81.54;;Data er manuelt kontrolleret
17-06-2020 11:00:00;6.97;8.02;78.62;;Data er manuelt kontrolleret
17-06-2020 10:30:00;7.26;8.29;77.55;;Data er manuelt kontrolleret
17-06-2020 10:00:00;16.69;21.63;63.58;;Data er manuelt kontrolleret
17-06-2020 09:30:00;11.32;13.6;68.07;;Data er manuelt kontrolleret
17-06-2020 09:00:00;18.52;24.38;60.25;;Data er manuelt kontrolleret
17-06-2020 08:30:00;23.63;30.73;53.75;;Data er manuelt kontrolleret
17-06-2020 08:00:00;18.96;25.05;56.82;;Data er manuelt kontrolleret
17-06-2020 07:30:00;22.46;28.44;55.22;;Data er manuelt kontrolleret
17-06-2020 07:00:00;31.47;37.31;48.65;;Data er manuelt kontrolleret
17-06-2020 06:30:00;36.51;42.73;45.64;;Data er manuelt kontrolleret
17-06-2020 06:00:00;29.37;33.44;50.4;;Data er manuelt kontrolleret
17-06-2020 05:30:00;34.87;38.6;35.42;;Data er manuelt kontrolleret
17-06-2020 05:00:00;26.06;29.19;34.43;;Data er manuelt kontrolleret
17-06-2020 04:30:00;22.83;25.11;31.0;;Data er manuelt kontrolleret
17-06-2020 03:30:00;21.88;22.51;42.04;;Data er manuelt kontrolleret
17-06-2020 03:00:00;15.21;15.36;49.39;;Data er manuelt kontrolleret
17-06-2020 02:30:00;8.48;8.2;59.38;;Data er manuelt kontrolleret
17-06-2020 02:00:00;8.38;7.87;66.72;;Data er manuelt kontrolleret
17-06-2020 01:30:00;8.92;8.62;62.86;;Data er manuelt kontrolleret
17-06-2020 01:00:00;9.59;9.57;;;Data er manuelt kontrolleret
17-06-2020 00:30:00;8.82;8.64;65.16;;Data er manuelt kontrolleret
17-06-2020 00:00:00;11.03;11.09;63.93;8.69;Data er manuelt kontrolleret
16-06-2020 23:30:00;13.38;13.38;63.02;;Data er manuelt kontrolleret
16-06-2020 23:00:00;12.61;12.41;66.39;;Data er manuelt kontrolleret
16-06-2020 22:30:00;10.42;10.14;68.17;;Data er manuelt kontrolleret
16-06-2020 22:00:00;12.03;11.51;69.2;;Data er manuelt kontrolleret
16-06-2020 21:30:00;10.57;10.2;75.33;;Data er manuelt kontrolleret
16-06-2020 21:00:00;10.61;10.47;80.61;;Data er manuelt kontrolleret
16-06-2020 20:30:00;8.94;9.03;85.96;;Data er manuelt kontrolleret
16-06-2020 20:00:00;8.11;8.03;88.69;;Data er manuelt kontrolleret
16-06-2020 19:30:00;8.07;7.97;95.83;;Data er manuelt kontrolleret
16-06-2020 19:00:00;7.63;7.28;99.85;;Data er manuelt kontrolleret
16-06-2020 18:30:00;7.2;7.24;99.54;;Data er manuelt kontrolleret
16-06-2020 18:00:00;6.28;6.16;99.15;;Data er manuelt kontrolleret
16-06-2020 17:30:00;6.87;7.09;99.09;;Data er manuelt kontrolleret
16-06-2020 17:00:00;5.84;6.18;96.38;;Data er manuelt kontrolleret
16-06-2020 16:30:00;5.47;5.97;93.68;;Data er manuelt kontrolleret
16-06-2020 16:00:00;5.82;6.61;92.57;;Data er manuelt kontrolleret
16-06-2020 15:30:00;5.88;6.86;93.48;;Data er manuelt kontrolleret
16-06-2020 15:00:00;6.68;7.84;94.26;;Data er manuelt kontrolleret
16-06-2020 14:30:00;5.68;6.99;96.13;;Data er manuelt kontrolleret
16-06-2020 14:00:00;6.36;7.3;97.05;;Data er manuelt kontrolleret
16-06-2020 13:30:00;6.93;8.57;95.22;;Data er manuelt kontrolleret
16-06-2020 13:00:00;6.32;7.8;94.01;;Data er manuelt kontrolleret
16-06-2020 12:30:00;5.95;7.22;93.2;;Data er manuelt kontrolleret
16-06-2020 12:00:00;5.74;7.03;92.87;;Data er manuelt kontrolleret
16-06-2020 11:30:00;5.55;6.92;90.72;;Data er manuelt kontrolleret
16-06-2020 11:00:00;7.57;9.36;88.25;;Data er manuelt kontrolleret
16-06-2020 10:30:00;5.53;6.9;88.35;;Data er manuelt kontrolleret
16-06-2020 10:00:00;7.3;9.19;85.95;;Data er manuelt kontrolleret
16-06-2020 09:30:00;6.61;8.24;86.54;;Data er manuelt kontrolleret
16-06-2020 09:00:00;9.55;12.11;78.2;;Data er manuelt kontrolleret
16-06-2020 08:30:00;12.92;16.25;70.42;;Data er manuelt kontrolleret
16-06-2020 08:00:00;11.9;15.36;62.03;;Data er manuelt kontrolleret
16-06-2020 07:30:00;11.2;14.63;65.98;;Data er manuelt kontrolleret
16-06-2020 07:00:00;14.11;17.98;61.01;;Data er manuelt kontrolleret
16-06-2020 06:30:00;19.65;25.08;56.32;;Data er manuelt kontrolleret
16-06-2020 05:30:00;19.25;22.6;57.74;;Data er manuelt kontrolleret
16-06-2020 05:00:00;21.11;23.62;53.57;;Data er manuelt kontrolleret
16-06-2020 04:30:00;14.42;15.12;57.37;;Data er manuelt kontrolleret
16-06-2020 04:00:00;15.36;15.77;58.49;;Data er manuelt kontrolleret
16-06-2020 03:30:00;18.4;18.5;57.61;;Data er manuelt kontrolleret
16-06-2020 03:00:00;14.28;14.33;;;Data er manuelt kontrolleret
16-06-2020 02:30:00;13.84;14.06;64.04;;Data er manuelt kontrolleret
16-06-2020 02:00:00;9.43;9.38;68.62;;Data er manuelt kontrolleret
16-06-2020 01:30:00;10.51;10.48;70.03;;Data er manuelt kontrolleret
16-06-2020 01:00:00;;;67.18;;Data er manuelt kontrolleret
16-06-2020 00:30:00;13.88;14.04;65.43;;Data er manuelt kontrolleret
16-06-2020 00:00:00;9.18;9.09;70.87;9.16;Data er manuelt kontrolleret
15-06-2020 23:30:00;8.84;8.75;72.93;;Data er manuelt kontrolleret
15-06-2020 23:00:00;10.2;10.08;73.44;;Data er manuelt kontrolleret
15-06-2020 22:30:00;11.92;11.85;70.52;;Data er manuelt kontrolleret
15-06-2020 22:00:00;9.01;9.08;68.71;;Data er manuelt kontrolleret
15-06-2020 21:30:00;9.82;9.94;72.74;;Data er manuelt kontrolleret
15-06-2020 21:00:00;14.18;14.0;68.1;;Data er manuelt kontrolleret
15-06-2020 20:30:00;9.87;9.98;73.41;;Data er manuelt kontrolleret
15-06-2020 20:00:00;7.62;7.75;78.63;;Data er manuelt kontrolleret
15-06-2020 19:30:00;8.01;8.44;82.88;;Data er manuelt kontrolleret
15-06-2020 19:00:00;17.32;18.6;86.87;;Data er manuelt kontrolleret
15-06-2020 18:30:00;19.42;21.55;86.27;;Data er manuelt kontrolleret
15-06-2020 18:00:00;19.69;22.53;86.45;;Data er manuelt kontrolleret
15-06-2020 17:30:00;17.92;20.95;88.45;;Data er manuelt kontrolleret
15-06-2020 17:00:00;8.78;9.87;98.1;;Data er manuelt kontrolleret
15-06-2020 16:30:00;7.35;8.67;96.41;;Data er manuelt kontrolleret
15-06-2020 16:00:00;11.01;13.5;91.68;;Data er manuelt kontrolleret
15-06-2020 15:30:00;11.3;13.33;92.73;;Data er manuelt kontrolleret
15-06-2020 15:00:00;11.3;14.41;94.15;;Data er manuelt kontrolleret
15-06-2020 14:30:00;9.9;12.7;95.09;;Data er manuelt kontrolleret
15-06-2020 14:00:00;8.68;10.81;92.81;;Data er manuelt kontrolleret
15-06-2020 13:30:00;11.22;14.2;89.66;;Data er manuelt kontrolleret
15-06-2020 13:00:00;11.14;13.95;89.76;;Data er manuelt kontrolleret
15-06-2020 12:30:00;9.22;11.72;91.08;;Data er manuelt kontrolleret
15-06-2020 12:00:00;11.72;15.12;87.99;;Data er manuelt kontrolleret
15-06-2020 11:30:00;7.72;9.75;91.1;;Data er manuelt kontrolleret
15-06-2020 11:00:00;7.28;9.23;86.61;;Data er manuelt kontrolleret
15-06-2020 10:30:00;10.61;13.7;77.71;;Data er manuelt kontrolleret
15-06-2020 10:00:00;20.73;29.86;57.56;;Data er manuelt kontrolleret
15-06-2020 09:30:00;19.86;29.88;52.78;;Data er manuelt kontrolleret
15-06-2020 09:00:00;13.59;19.14;56.2;;Data er manuelt kontrolleret
15-06-2020 08:30:00;13.97;18.61;57.39;;Data er manuelt kontrolleret
15-06-2020 08:00:00;12.39;16.95;60.94;;Data er manuelt kontrolleret
15-06-2020 07:30:00;11.27;15.37;62.26;;Data er manuelt kontrolleret
15-06-2020 07:00:00;11.45;15.6;53.4;;Data er manuelt kontrolleret
15-06-2020 06:30:00;12.14;16.07;52.98;;Data er manuelt kontrolleret
15-06-2020 06:00:00;11.08;14.41;54.16;;Data er manuelt kontrolleret
15-06-2020 05:30:00;21.93;29.15;38.28;;Data er manuelt kontrolleret
15-06-2020 04:30:00;12.34;13.53;44.28;;Data er manuelt kontrolleret
15-06-2020 04:00:00;11.09;11.58;40.74;;Data er manuelt kontrolleret
15-06-2020 03:30:00;9.95;9.91;42.64;;Data er manuelt kontrolleret
15-06-2020 03:00:00;10.34;10.08;33.87;;Data er manuelt kontrolleret
15-06-2020 02:30:00;11.76;11.74;33.4;;Data er manuelt kontrolleret
15-06-2020 02:00:00;14.74;14.89;;;Data er manuelt kontrolleret
15-06-2020 01:30:00;17.61;17.61;25.5;;Data er manuelt kontrolleret
15-06-2020 01:00:00;17.95;17.78;25.48;;Data er manuelt kontrolleret
15-06-2020 00:30:00;18.8;18.88;26.14;;Data er manuelt kontrolleret
15-06-2020 00:00:00;19.51;19.55;32.94;7.45;Data er manuelt kontrolleret
14-06-2020 23:30:00;26.15;26.17;32.82;;Data er manuelt kontrolleret
14-06-2020 23:00:00;22.36;22.15;43.28;;Data er manuelt kontrolleret
14-06-2020 22:30:00;8.49;8.03;65.9;;Data er manuelt kontrolleret
14-06-2020 22:00:00;7.97;7.76;66.15;;Data er manuelt kontrolleret
14-06-2020 21:30:00;6.29;6.87;69.07;;Data er manuelt kontrolleret
14-06-2020 21:00:00;6.68;6.45;66.95;;Data er manuelt kontrolleret
14-06-2020 20:30:00;9.12;9.14;66.17;;Data er manuelt kontrolleret
14-06-2020 20:00:00;7.81;7.76;70.46;;Data er manuelt kontrolleret
14-06-2020 19:30:00;9.04;9.37;70.6;;Data er manuelt kontrolleret
14-06-2020 19:00:00;10.79;11.99;71.82;;Data er manuelt kontrolleret
14-06-2020 18:30:00;5.16;5.85;78.91;;Data er manuelt kontrolleret
14-06-2020 18:00:00;4.87;5.49;79.34;;Data er manuelt kontrolleret
14-06-2020 17:30:00;4.14;4.64;80.29;;Data er manuelt kontrolleret
14-06-2020 17:00:00;3.97;4.39;79.61;;Data er manuelt kontrolleret
14-06-2020 16:30:00;4.41;5.3;79.03;;Data er manuelt kontrolleret
14-06-2020 16:00:00;3.77;4.51;79.11;;Data er manuelt kontrolleret
14-06-2020 15:30:00;4.33;5.3;77.53;;Data er manuelt kontrolleret
14-06-2020 15:00:00;3.2;3.53;78.18;;Data er manuelt kontrolleret
14-06-2020 14:30:00;2.66;2.8;78.2;;Data er manuelt kontrolleret
14-06-2020 14:00:00;2.91;3.39;76.06;;Data er manuelt kontrolleret
14-06-2020 13:30:00;4.33;5.84;75.14;;Data er manuelt kontrolleret
14-06-2020 13:00:00;3.85;4.95;76.29;;Data er manuelt kontrolleret
14-06-2020 12:30:00;4.87;6.22;72.6;;Data er manuelt kontrolleret
14-06-2020 12:00:00;4.48;6.07;70.89;;Data er manuelt kontrolleret
14-06-2020 11:30:00;4.06;5.24;71.98;;Data er manuelt kontrolleret
14-06-2020 11:00:00;4.18;5.16;70.72;;Data er manuelt kontrolleret
14-06-2020 10:30:00;4.68;5.88;70.54;;Data er manuelt kontrolleret
14-06-2020 10:00:00;3.93;5.2;68.11;;Data er manuelt kontrolleret
14-06-2020 09:30:00;3.21;3.72;68.09;;Data er manuelt kontrolleret
14-06-2020 09:00:00;3.17;4.13;69.69;;Data er manuelt kontrolleret
14-06-2020 08:30:00;3.23;3.84;67.67;;Data er manuelt kontrolleret
14-06-2020 08:00:00;3.1;3.68;66.56;;Data er manuelt kontrolleret
14-06-2020 07:30:00;3.29;3.72;66.15;;Data er manuelt kontrolleret
14-06-2020 07:00:00;4.04;4.74;63.06;;Data er manuelt kontrolleret
14-06-2020 06:30:00;3.48;3.9;61.91;;Data er manuelt kontrolleret
14-06-2020 06:00:00;3.45;3.47;60.86;;Data er manuelt kontrolleret
14-06-2020 05:30:00;3.19;3.3;56.39;;Data er manuelt kontrolleret
14-06-2020 05:00:00;3.98;4.43;52.52;;Data er manuelt kontrolleret
14-06-2020 04:30:00;3.06;2.95;54.59;;Data er manuelt kontrolleret
14-06-2020 03:30:00;2.98;2.8;58.28;;Data er manuelt kontrolleret
14-06-2020 03:00:00;2.56;2.74;58.54;;Data er manuelt kontrolleret
14-06-2020 02:30:00;2.66;2.47;58.28;;Data er manuelt kontrolleret
14-06-2020 02:00:00;2.98;2.9;57.55;;Data er manuelt kontrolleret
14-06-2020 01:30:00;4.48;4.48;57.1;;Data er manuelt kontrolleret
14-06-2020 01:00:00;5.1;4.65;;;Data er manuelt kontrolleret
14-06-2020 00:30:00;7.87;7.55;56.17;;Data er manuelt kontrolleret
14-06-2020 00:00:00;11.45;11.34;52.96;6.86;Data er manuelt kontrolleret
13-06-2020 23:30:00;57.86;8.27;8.3;;Data er manuelt kontrolleret
13-06-2020 23:00:00;58.85;8.2;8.27;;Data er manuelt kontrolleret
13-06-2020 22:30:00;56.13;7.06;6.61;;Data er manuelt kontrolleret
13-06-2020 22:00:00;53.04;7.52;7.63;;Data er manuelt kontrolleret
13-06-2020 21:30:00;47.71;9.52;9.48;;Data er manuelt kontrolleret
13-06-2020 21:00:00;37.83;17.91;19.1;;Data er manuelt kontrolleret
13-06-2020 20:30:00;40.95;13.64;14.64;;Data er manuelt kontrolleret
13-06-2020 20:00:00;46.32;11.93;12.56;;Data er manuelt kontrolleret
13-06-2020 19:30:00;51.61;9.06;9.67;;Data er manuelt kontrolleret
13-06-2020 19:00:00;51.01;8.2;9.21;;Data er manuelt kontrolleret
13-06-2020 18:30:00;48.33;11.99;13.39;;Data er manuelt kontrolleret
13-06-2020 18:00:00;55.58;7.14;7.88;;Data er manuelt kontrolleret
13-06-2020 17:30:00;56.69;5.13;5.92;;Data er manuelt kontrolleret
13-06-2020 17:00:00;57.62;4.6;4.8;;Data er manuelt kontrolleret
13-06-2020 16:30:00;57.54;4.64;5.44;;Data er manuelt kontrolleret
13-06-2020 16:00:00;56.61;4.69;5.25;;Data er manuelt kontrolleret
13-06-2020 15:30:00;55.02;8.58;9.64;;Data er manuelt kontrolleret
13-06-2020 15:00:00;61.41;5.1;6.35;;Data er manuelt kontrolleret
13-06-2020 14:30:00;64.83;4.87;6.1;;Data er manuelt kontrolleret
13-06-2020 14:00:00;65.18;4.37;5.11;;Data er manuelt kontrolleret
13-06-2020 13:30:00;63.03;5.44;7.21;;Data er manuelt kontrolleret
13-06-2020 13:00:00;58.39;6.73;8.52;;Data er manuelt kontrolleret
13-06-2020 12:30:00;58.31;7.02;8.62;;Data er manuelt kontrolleret
13-06-2020 12:00:00;57.79;8.0;9.15;;Data er manuelt kontrolleret
13-06-2020 11:30:00;58.17;7.92;9.12;;Data er manuelt kontrolleret
13-06-2020 11:00:00;60.29;8.2;9.5;;Data er manuelt kontrolleret
13-06-2020 10:30:00;63.81;4.98;5.69;;Data er manuelt kontrolleret
13-06-2020 10:00:00;61.33;6.39;7.98;;Data er manuelt kontrolleret
13-06-2020 09:30:00;62.08;5.81;7.08;;Data er manuelt kontrolleret
13-06-2020 09:00:00;62.9;5.83;6.85;;Data er manuelt kontrolleret
13-06-2020 08:30:00;61.75;6.4;7.48;;Data er manuelt kontrolleret
13-06-2020 08:00:00;62.48;5.92;6.71;;Data er manuelt kontrolleret
13-06-2020 07:30:00;64.65;4.31;4.75;;Data er manuelt kontrolleret
13-06-2020 07:00:00;65.27;4.56;5.25;;Data er manuelt kontrolleret
13-06-2020 06:30:00;64.17;5.21;5.65;;Data er manuelt kontrolleret
13-06-2020 05:30:00;65.22;6.4;6.71;;Data er manuelt kontrolleret
13-06-2020 05:00:00;67.57;4.54;4.29;;Data er manuelt kontrolleret
13-06-2020 04:30:00;70.35;2.75;2.46;;Data er manuelt kontrolleret
13-06-2020 04:00:00;61.32;12.48;13.22;;Data er manuelt kontrolleret
13-06-2020 03:30:00;70.76;3.25;3.04;;Data er manuelt kontrolleret
