station_id,Recorded,NO2,NOx
Oesterbro,2022-02-10 02:00:00,1.74,1.63
Vesterbro,2022-02-10 02:00:00,2.31,2.37
Vesterbro,2022-02-10 02:30:00,2.41,2.85
Oesterbro,2022-02-10 02:30:00,1.64,1.45
Oesterbro,2022-02-10 03:00:00,1.09,0.82
Vesterbro,2022-02-10 03:00:00,1.63,1.61
Oesterbro,2022-02-10 03:30:00,1.09,0.98
Vesterbro,2022-02-10 03:30:00,1.78,1.64
Vesterbro,2022-02-10 04:00:00,1.8,1.49
Vesterbro,2022-02-10 04:30:00,3.63,3.96
Oesterbro,2022-02-10 04:30:00,4.4,4.7
Oesterbro,2022-02-10 05:00:00,4.0,4.65
Vesterbro,2022-02-10 05:30:00,7.04,9.12
Oesterbro,2022-02-10 05:30:00,4.4,5.03
Vesterbro,2022-02-10 06:00:00,9.56,15.32
Oesterbro,2022-02-10 06:00:00,4.84,5.83
Oesterbro,2022-02-10 06:30:00,6.23,7.44
Vesterbro,2022-02-10 06:30:00,14.8,22.78
Vesterbro,2022-02-10 07:00:00,20.22,32.46
Oesterbro,2022-02-10 07:00:00,11.07,12.93
Vesterbro,2022-02-10 07:30:00,26.05,40.39
Oesterbro,2022-02-10 07:30:00,19.07,22.36
Oesterbro,2022-02-10 08:00:00,16.91,19.62
Vesterbro,2022-02-10 08:00:00,18.7,29.76
Vesterbro,2022-02-10 08:30:00,13.48,20.79
Oesterbro,2022-02-10 08:30:00,,
Vesterbro,2022-02-10 09:00:00,14.31,21.13
Oesterbro,2022-02-10 09:00:00,,
Vesterbro,2022-02-10 09:30:00,14.29,23.66
Oesterbro,2022-02-10 09:30:00,,
Vesterbro,2022-02-10 10:00:00,10.81,17.9
Oesterbro,2022-02-10 10:00:00,9.64,14.55
Oesterbro,2022-02-10 10:30:00,5.95,7.55
Vesterbro,2022-02-10 10:30:00,9.45,14.86
Vesterbro,2022-02-10 11:00:00,10.9,17.73
Oesterbro,2022-02-10 11:00:00,5.91,7.32
Oesterbro,2022-02-10 11:30:00,5.24,7.32
Vesterbro,2022-02-10 11:30:00,11.76,20.67
Oesterbro,2022-02-10 12:00:00,3.37,4.86
Vesterbro,2022-02-10 12:00:00,7.19,12.58
Oesterbro,2022-02-10 12:30:00,3.35,4.49
Vesterbro,2022-02-10 12:30:00,7.48,11.48
Oesterbro,2022-02-10 13:00:00,4.38,5.87
Vesterbro,2022-02-10 13:00:00,8.2,13.92
Oesterbro,2022-02-10 13:30:00,3.81,5.13
Vesterbro,2022-02-10 13:30:00,7.1,11.44
Oesterbro,2022-02-10 14:00:00,6.67,8.01
Vesterbro,2022-02-10 14:00:00,11.05,16.79
Oesterbro,2022-02-10 14:30:00,4.34,5.64
Vesterbro,2022-02-10 14:30:00,10.94,17.31
Oesterbro,2022-02-10 15:00:00,5.39,6.81
Vesterbro,2022-02-10 15:00:00,11.21,17.84
Oesterbro,2022-02-10 15:30:00,5.81,7.71
Vesterbro,2022-02-10 15:30:00,10.75,17.61
Oesterbro,2022-02-10 16:00:00,4.51,5.47
Vesterbro,2022-02-10 16:00:00,7.13,11.61
Oesterbro,2022-02-10 16:30:00,5.09,6.04
Vesterbro,2022-02-10 16:30:00,9.37,14.57
Oesterbro,2022-02-10 17:00:00,4.15,4.9
Vesterbro,2022-02-10 17:00:00,6.43,10.08
Vesterbro,2022-02-10 17:30:00,7.04,10.84
Oesterbro,2022-02-10 17:30:00,4.13,5.07
Oesterbro,2022-02-10 18:00:00,4.88,5.72
Vesterbro,2022-02-10 18:00:00,8.38,11.97
Vesterbro,2022-02-10 18:30:00,7.46,11.55
Oesterbro,2022-02-10 18:30:00,5.09,5.45
Oesterbro,2022-02-10 19:00:00,4.53,5.36
Vesterbro,2022-02-10 19:00:00,9.01,12.07
Vesterbro,2022-02-10 19:30:00,6.87,8.76
Oesterbro,2022-02-10 19:30:00,5.07,5.78
Oesterbro,2022-02-10 20:00:00,4.84,5.36
Vesterbro,2022-02-10 20:00:00,6.29,9.28
Oesterbro,2022-02-10 20:30:00,4.25,5.18
Vesterbro,2022-02-10 20:30:00,7.54,10.63
Vesterbro,2022-02-10 21:00:00,9.43,11.97
Oesterbro,2022-02-10 21:00:00,5.72,6.31
Oesterbro,2022-02-10 21:30:00,4.48,5.13
Vesterbro,2022-02-10 21:30:00,6.6,8.91
Oesterbro,2022-02-10 22:00:00,5.14,5.87
Vesterbro,2022-02-10 22:00:00,7.8,10.37
Oesterbro,2022-02-10 22:30:00,3.77,4.65
Vesterbro,2022-02-10 22:30:00,6.12,7.75
Oesterbro,2022-02-10 23:00:00,3.33,4.26
Vesterbro,2022-02-10 23:00:00,5.72,7.34
Oesterbro,2022-02-10 23:30:00,2.98,3.48
Vesterbro,2022-02-10 23:30:00,3.5,3.61
Vesterbro,2022-02-11 00:00:00,2.73,3.33
Oesterbro,2022-02-11 00:00:00,2.01,2.85
Vesterbro,2022-02-11 00:30:00,3.21,3.71
Oesterbro,2022-02-11 00:30:00,1.76,2.49
Oesterbro,2022-02-11 01:00:00,1.66,2.39
Vesterbro,2022-02-11 01:00:00,2.16,2.47
Vesterbro,2022-02-11 01:30:00,2.7,2.79
Oesterbro,2022-02-11 01:30:00,1.51,2.12
Vesterbro,2022-02-11 02:00:00,2.7,2.49
Vesterbro,2022-02-11 02:30:00,2.28,2.33
Oesterbro,2022-02-11 02:30:00,2.72,3.52
Oesterbro,2022-02-11 03:00:00,3.23,4.02
Vesterbro,2022-02-11 03:00:00,2.93,2.87
Oesterbro,2022-02-11 03:30:00,3.67,4.36
Vesterbro,2022-02-11 03:30:00,2.41,2.31
Oesterbro,2022-02-11 04:00:00,3.65,3.94
Vesterbro,2022-02-11 04:00:00,3.31,3.54
Vesterbro,2022-02-11 04:30:00,4.09,5.97
Oesterbro,2022-02-11 04:30:00,3.92,4.63
Vesterbro,2022-02-11 05:00:00,7.34,9.43
Vesterbro,2022-02-11 05:30:00,15.47,21.21
Oesterbro,2022-02-11 05:30:00,6.25,6.06
Oesterbro,2022-02-11 06:00:00,8.66,8.64
Oesterbro,2022-02-11 06:30:00,12.57,13.08
Vesterbro,2022-02-11 06:30:00,26.24,38.88
Oesterbro,2022-02-11 07:00:00,14.71,15.47
Vesterbro,2022-02-11 07:00:00,33.03,49.27
Vesterbro,2022-02-11 07:30:00,32.13,47.66
Oesterbro,2022-02-11 07:30:00,15.57,16.91
Oesterbro,2022-02-11 08:00:00,14.02,15.17
Vesterbro,2022-02-11 08:00:00,22.87,34.9
Oesterbro,2022-02-11 08:30:00,13.27,15.09
Vesterbro,2022-02-11 08:30:00,16.7,21.84
Oesterbro,2022-02-11 09:00:00,10.84,12.13
Vesterbro,2022-02-11 09:00:00,19.6,28.59
Vesterbro,2022-02-11 09:30:00,17.79,26.89
Oesterbro,2022-02-11 09:30:00,10.35,12.14
Oesterbro,2022-02-11 10:00:00,7.13,8.64
Vesterbro,2022-02-11 10:00:00,15.91,25.34
Vesterbro,2022-02-11 10:30:00,19.53,29.38
Oesterbro,2022-02-11 10:30:00,5.32,6.29
Vesterbro,2022-02-11 11:00:00,10.82,17.61
Oesterbro,2022-02-11 11:00:00,3.25,4.05
Vesterbro,2022-02-11 11:30:00,13.5,24.44
Oesterbro,2022-02-11 11:30:00,3.75,4.67
Vesterbro,2022-02-11 12:00:00,11.57,19.35
Oesterbro,2022-02-11 12:00:00,4.61,6.02
Vesterbro,2022-02-11 12:30:00,10.82,19.72
Oesterbro,2022-02-11 12:30:00,3.63,4.63
Oesterbro,2022-02-11 13:00:00,4.67,6.1
Vesterbro,2022-02-11 13:00:00,11.4,20.25
Vesterbro,2022-02-11 13:30:00,11.97,19.05
Oesterbro,2022-02-11 13:30:00,3.86,4.86
Vesterbro,2022-02-11 14:00:00,13.46,23.26
Oesterbro,2022-02-11 14:00:00,5.55,7.1
Vesterbro,2022-02-11 14:30:00,15.17,24.9
Oesterbro,2022-02-11 14:30:00,5.97,7.06
Oesterbro,2022-02-11 15:00:00,6.04,7.11
Vesterbro,2022-02-11 15:00:00,15.47,23.85
Vesterbro,2022-02-11 15:30:00,21.48,34.39
Oesterbro,2022-02-11 15:30:00,6.01,6.87
Vesterbro,2022-02-11 16:00:00,25.57,43.59
Oesterbro,2022-02-11 16:00:00,9.18,10.04
Vesterbro,2022-02-11 16:30:00,21.08,33.11
Oesterbro,2022-02-11 16:30:00,7.73,8.24
Oesterbro,2022-02-11 17:00:00,9.07,9.31
Vesterbro,2022-02-11 17:00:00,20.54,30.98
Oesterbro,2022-02-11 17:30:00,8.74,8.74
Vesterbro,2022-02-11 17:30:00,22.3,31.98
Oesterbro,2022-02-11 18:00:00,8.15,8.45
Vesterbro,2022-02-11 18:00:00,17.61,24.69
Oesterbro,2022-02-11 18:30:00,8.47,8.78
Vesterbro,2022-02-11 18:30:00,19.2,26.07
Vesterbro,2022-02-11 19:00:00,18.65,26.49
Oesterbro,2022-02-11 19:00:00,8.84,8.61
Vesterbro,2022-02-11 19:30:00,10.52,14.36
Oesterbro,2022-02-11 19:30:00,7.54,7.54
Oesterbro,2022-02-11 20:00:00,7.04,7.19
Vesterbro,2022-02-11 20:00:00,9.39,13.06
Oesterbro,2022-02-11 20:30:00,6.62,6.9
Vesterbro,2022-02-11 20:30:00,8.74,11.93
Oesterbro,2022-02-11 21:00:00,8.57,8.78
Vesterbro,2022-02-11 21:00:00,9.1,13.66
Oesterbro,2022-02-11 21:30:00,6.16,6.5
Vesterbro,2022-02-11 21:30:00,11.17,15.63
Vesterbro,2022-02-11 22:00:00,11.28,15.85
Oesterbro,2022-02-11 22:00:00,4.99,5.14
Vesterbro,2022-02-11 22:30:00,7.75,10.94
Oesterbro,2022-02-11 22:30:00,4.53,4.65
Oesterbro,2022-02-11 23:00:00,4.44,4.48
Vesterbro,2022-02-11 23:00:00,6.81,9.31
Vesterbro,2022-02-11 23:30:00,6.1,8.57
Oesterbro,2022-02-11 23:30:00,3.02,2.62
Oesterbro,2022-02-12 00:00:00,3.29,2.87
Vesterbro,2022-02-12 00:00:00,4.38,5.97
Oesterbro,2022-02-12 00:30:00,2.89,2.96
Vesterbro,2022-02-12 00:30:00,3.42,5.09
Oesterbro,2022-02-12 01:00:00,2.72,2.68
Vesterbro,2022-02-12 01:00:00,3.44,4.3
Oesterbro,2022-02-12 01:30:00,1.93,1.91
Vesterbro,2022-02-12 01:30:00,5.18,7.59
Oesterbro,2022-02-12 02:00:00,2.16,2.16
Vesterbro,2022-02-12 02:00:00,5.18,7.84
Oesterbro,2022-02-12 02:30:00,1.99,2.07
Vesterbro,2022-02-12 02:30:00,2.96,4.69
Oesterbro,2022-02-12 03:00:00,1.74,1.82
Vesterbro,2022-02-12 03:00:00,2.89,3.71
Oesterbro,2022-02-12 03:30:00,1.76,1.68
Vesterbro,2022-02-12 03:30:00,3.08,4.11
Oesterbro,2022-02-12 04:00:00,1.93,1.63
Vesterbro,2022-02-12 04:30:00,3.44,4.74
Oesterbro,2022-02-12 04:30:00,1.91,2.1
Vesterbro,2022-02-12 05:00:00,4.32,6.39
Oesterbro,2022-02-12 05:00:00,3.48,3.23
Vesterbro,2022-02-12 05:30:00,4.82,6.67
Oesterbro,2022-02-12 05:30:00,3.5,3.56
Vesterbro,2022-02-12 06:00:00,4.55,6.87
Oesterbro,2022-02-12 06:30:00,3.52,3.77
Vesterbro,2022-02-12 06:30:00,10.27,14.84
Oesterbro,2022-02-12 07:00:00,3.23,3.31
Vesterbro,2022-02-12 07:00:00,4.65,6.2
Oesterbro,2022-02-12 07:30:00,3.77,4.21
Vesterbro,2022-02-12 07:30:00,6.75,11.0
Oesterbro,2022-02-12 08:00:00,3.65,4.11
Vesterbro,2022-02-12 08:00:00,7.92,11.09
Vesterbro,2022-02-12 08:30:00,9.22,14.21
Oesterbro,2022-02-12 08:30:00,5.09,6.04
Vesterbro,2022-02-12 09:00:00,9.89,16.03
Oesterbro,2022-02-12 09:00:00,4.07,4.9
Oesterbro,2022-02-12 09:30:00,4.13,4.59
Vesterbro,2022-02-12 09:30:00,10.67,17.1
Oesterbro,2022-02-12 10:00:00,4.76,5.68
Vesterbro,2022-02-12 10:00:00,16.47,27.1
Vesterbro,2022-02-12 10:30:00,14.34,23.54
Oesterbro,2022-02-12 10:30:00,4.76,6.35
Oesterbro,2022-02-12 11:00:00,4.63,5.51
Vesterbro,2022-02-12 11:00:00,11.36,19.97
Vesterbro,2022-02-12 11:30:00,13.41,21.86
Oesterbro,2022-02-12 11:30:00,4.59,5.79
Vesterbro,2022-02-12 12:00:00,15.11,24.5
Oesterbro,2022-02-12 12:00:00,5.43,6.62
Oesterbro,2022-02-12 12:30:00,6.2,7.44
Vesterbro,2022-02-12 12:30:00,15.8,24.25
Vesterbro,2022-02-12 13:00:00,15.15,24.84
Oesterbro,2022-02-12 13:00:00,7.54,9.39
Vesterbro,2022-02-12 13:30:00,15.2,23.12
Oesterbro,2022-02-12 13:30:00,7.48,9.14
Vesterbro,2022-02-12 14:00:00,14.08,22.85
Oesterbro,2022-02-12 14:00:00,8.01,9.47
Oesterbro,2022-02-12 14:30:00,7.86,8.74
Vesterbro,2022-02-12 14:30:00,19.07,29.97
Vesterbro,2022-02-12 15:00:00,18.65,29.78
Oesterbro,2022-02-12 15:00:00,7.82,8.57
Oesterbro,2022-02-12 15:30:00,8.15,9.1
Vesterbro,2022-02-12 15:30:00,21.67,32.86
Vesterbro,2022-02-12 16:00:00,20.5,31.44
Oesterbro,2022-02-12 16:00:00,9.51,10.84
Oesterbro,2022-02-12 16:30:00,8.93,9.73
Vesterbro,2022-02-12 16:30:00,20.31,29.3
Vesterbro,2022-02-12 17:00:00,24.88,38.33
Oesterbro,2022-02-12 17:00:00,9.28,9.94
Oesterbro,2022-02-12 17:30:00,8.45,9.37
Vesterbro,2022-02-12 17:30:00,22.47,35.57
Vesterbro,2022-02-12 18:00:00,21.38,34.1
Oesterbro,2022-02-12 18:00:00,8.24,8.87
Oesterbro,2022-02-12 18:30:00,7.99,8.22
Vesterbro,2022-02-12 18:30:00,16.87,26.91
Oesterbro,2022-02-12 19:00:00,7.8,8.59
Vesterbro,2022-02-12 19:00:00,15.4,26.87
Vesterbro,2022-02-12 19:30:00,14.65,20.66
Oesterbro,2022-02-12 19:30:00,8.05,8.45
Vesterbro,2022-02-12 20:00:00,16.93,23.85
Oesterbro,2022-02-12 20:00:00,8.07,8.68
Vesterbro,2022-02-12 20:30:00,16.08,22.74
Oesterbro,2022-02-12 20:30:00,7.54,7.61
Vesterbro,2022-02-12 21:00:00,15.66,24.27
Oesterbro,2022-02-12 21:00:00,7.92,8.36
Vesterbro,2022-02-12 21:30:00,13.52,19.47
Oesterbro,2022-02-12 21:30:00,7.99,8.3
Vesterbro,2022-02-12 22:00:00,13.94,19.56
Oesterbro,2022-02-12 22:00:00,9.07,9.31
Oesterbro,2022-02-12 22:30:00,8.55,8.93
Vesterbro,2022-02-12 22:30:00,15.01,20.62
Oesterbro,2022-02-12 23:00:00,8.09,8.07
Vesterbro,2022-02-12 23:00:00,12.76,18.0
Oesterbro,2022-02-12 23:30:00,8.07,8.32
Vesterbro,2022-02-12 23:30:00,13.02,19.58
Oesterbro,2022-02-13 00:00:00,8.47,8.97
Vesterbro,2022-02-13 00:00:00,11.21,14.29
Oesterbro,2022-02-13 00:30:00,8.34,8.22
Vesterbro,2022-02-13 00:30:00,11.42,14.52
Oesterbro,2022-02-13 01:00:00,7.88,7.88
Vesterbro,2022-02-13 01:00:00,10.63,13.22
Vesterbro,2022-02-13 01:30:00,8.61,10.42
Oesterbro,2022-02-13 01:30:00,7.13,7.48
Vesterbro,2022-02-13 02:00:00,8.26,11.34
Oesterbro,2022-02-13 02:00:00,6.52,6.45
Oesterbro,2022-02-13 02:30:00,5.97,6.14
Vesterbro,2022-02-13 02:30:00,8.2,13.27
Vesterbro,2022-02-13 03:00:00,7.46,9.51
Oesterbro,2022-02-13 03:00:00,5.78,5.89
Oesterbro,2022-02-13 03:30:00,5.41,5.58
Vesterbro,2022-02-13 03:30:00,8.36,11.74
Vesterbro,2022-02-13 04:00:00,9.24,11.63
Oesterbro,2022-02-13 04:30:00,5.05,4.82
Vesterbro,2022-02-13 04:30:00,7.96,10.75
Oesterbro,2022-02-13 05:00:00,5.53,5.57
Oesterbro,2022-02-13 05:30:00,5.72,5.87
Vesterbro,2022-02-13 05:30:00,7.52,8.03
Oesterbro,2022-02-13 06:00:00,6.25,6.2
Vesterbro,2022-02-13 06:00:00,7.67,8.4
Oesterbro,2022-02-13 06:30:00,5.97,5.99
Vesterbro,2022-02-13 06:30:00,8.01,9.7
Oesterbro,2022-02-13 07:00:00,6.39,6.39
Vesterbro,2022-02-13 07:00:00,7.82,8.89
Vesterbro,2022-02-13 07:30:00,10.71,12.83
Oesterbro,2022-02-13 07:30:00,6.73,6.73
Oesterbro,2022-02-13 08:00:00,6.79,6.67
Vesterbro,2022-02-13 08:00:00,7.32,8.47
Oesterbro,2022-02-13 08:30:00,6.25,6.62
Vesterbro,2022-02-13 08:30:00,9.16,11.57
Vesterbro,2022-02-13 09:00:00,9.33,11.57
Oesterbro,2022-02-13 09:00:00,6.94,7.25
Oesterbro,2022-02-13 09:30:00,7.1,7.34
Vesterbro,2022-02-13 09:30:00,9.89,13.83
Vesterbro,2022-02-13 10:00:00,12.01,17.35
Oesterbro,2022-02-13 10:00:00,8.49,9.01
Oesterbro,2022-02-13 10:30:00,8.85,9.24
Vesterbro,2022-02-13 10:30:00,15.17,21.78
Oesterbro,2022-02-13 11:00:00,9.07,9.56
Vesterbro,2022-02-13 11:00:00,15.89,25.24
Oesterbro,2022-02-13 11:30:00,8.64,9.29
Vesterbro,2022-02-13 11:30:00,18.74,30.35
Vesterbro,2022-02-13 12:00:00,20.48,35.04
Oesterbro,2022-02-13 12:00:00,10.33,11.49
Oesterbro,2022-02-13 12:30:00,11.48,13.23
Vesterbro,2022-02-13 12:30:00,23.73,40.24
Oesterbro,2022-02-13 13:00:00,10.9,12.66
Vesterbro,2022-02-13 13:00:00,23.98,43.05
Oesterbro,2022-02-13 13:30:00,11.0,12.91
Vesterbro,2022-02-13 13:30:00,25.86,45.57
Oesterbro,2022-02-13 14:00:00,11.46,13.06
Vesterbro,2022-02-13 14:00:00,20.87,35.3
Oesterbro,2022-02-13 14:30:00,11.91,13.41
Vesterbro,2022-02-13 14:30:00,21.08,34.23
Oesterbro,2022-02-13 15:00:00,11.44,12.14
Vesterbro,2022-02-13 15:00:00,20.25,34.83
Oesterbro,2022-02-13 15:30:00,10.29,11.3
Vesterbro,2022-02-13 15:30:00,22.72,35.09
Vesterbro,2022-02-13 16:00:00,23.79,38.65
Oesterbro,2022-02-13 16:00:00,11.19,11.93
Vesterbro,2022-02-13 16:30:00,27.02,51.81
Oesterbro,2022-02-13 16:30:00,12.3,13.88
Oesterbro,2022-02-13 17:00:00,11.9,13.02
Vesterbro,2022-02-13 17:00:00,31.46,56.74
Vesterbro,2022-02-13 17:30:00,25.86,48.02
Oesterbro,2022-02-13 17:30:00,12.05,13.41
Vesterbro,2022-02-13 18:00:00,24.96,45.82
Oesterbro,2022-02-13 18:00:00,10.44,11.17
Vesterbro,2022-02-13 18:30:00,23.35,42.15
Oesterbro,2022-02-13 18:30:00,10.4,11.26
Oesterbro,2022-02-13 19:00:00,9.91,10.42
Vesterbro,2022-02-13 19:00:00,22.89,45.31
Oesterbro,2022-02-13 19:30:00,8.49,9.2
Vesterbro,2022-02-13 19:30:00,20.08,34.04
Vesterbro,2022-02-13 20:00:00,16.81,26.35
Oesterbro,2022-02-13 20:00:00,8.4,8.91
Vesterbro,2022-02-13 20:30:00,21.99,37.1
Oesterbro,2022-02-13 20:30:00,8.07,8.36
Vesterbro,2022-02-13 21:00:00,19.78,30.33
Oesterbro,2022-02-13 21:00:00,7.86,8.22
Oesterbro,2022-02-13 21:30:00,8.93,9.22
Vesterbro,2022-02-13 21:30:00,22.01,37.22
Vesterbro,2022-02-13 22:00:00,24.04,39.55
Oesterbro,2022-02-13 22:00:00,9.51,9.62
Vesterbro,2022-02-13 22:30:00,14.96,23.81
Oesterbro,2022-02-13 22:30:00,7.71,7.88
Oesterbro,2022-02-13 23:00:00,7.4,7.44
Vesterbro,2022-02-13 23:00:00,14.75,23.12
Oesterbro,2022-02-13 23:30:00,7.06,6.66
Vesterbro,2022-02-13 23:30:00,11.17,15.09
Vesterbro,2022-02-14 00:00:00,16.5,24.12
Oesterbro,2022-02-14 00:00:00,7.23,6.94
Vesterbro,2022-02-14 00:30:00,11.19,14.99
Oesterbro,2022-02-14 00:30:00,6.46,6.66
Oesterbro,2022-02-14 01:00:00,6.73,6.71
Oesterbro,2022-02-14 01:30:00,6.81,6.88
Vesterbro,2022-02-14 01:30:00,8.34,18.03
Oesterbro,2022-02-14 02:00:00,5.66,5.62
Vesterbro,2022-02-14 02:00:00,6.52,7.55
Oesterbro,2022-02-14 02:30:00,5.18,5.16
Vesterbro,2022-02-14 02:30:00,8.11,11.69
Oesterbro,2022-02-14 03:00:00,4.97,4.84
Vesterbro,2022-02-14 03:00:00,10.48,16.56
Oesterbro,2022-02-14 03:30:00,4.84,4.32
Vesterbro,2022-02-14 03:30:00,11.15,23.54
Oesterbro,2022-02-14 04:00:00,4.7,4.78
Vesterbro,2022-02-14 04:00:00,13.46,17.1
Oesterbro,2022-02-14 04:30:00,4.95,4.78
Vesterbro,2022-02-14 04:30:00,21.53,28.71
Vesterbro,2022-02-14 05:00:00,15.41,22.84
Vesterbro,2022-02-14 05:30:00,17.56,38.9
Oesterbro,2022-02-14 05:30:00,6.16,6.39
Oesterbro,2022-02-14 06:00:00,8.4,9.29
Vesterbro,2022-02-14 06:30:00,26.24,44.47
Oesterbro,2022-02-14 06:30:00,10.52,11.49
Vesterbro,2022-02-14 07:00:00,37.06,71.36
Oesterbro,2022-02-14 07:00:00,14.42,16.26
Oesterbro,2022-02-14 07:30:00,18.65,21.78
Vesterbro,2022-02-14 07:30:00,38.54,71.53
Vesterbro,2022-02-14 08:00:00,39.8,70.61
Oesterbro,2022-02-14 08:00:00,16.77,19.45
Vesterbro,2022-02-14 08:30:00,37.33,66.19
Oesterbro,2022-02-14 08:30:00,15.19,17.88
Vesterbro,2022-02-14 09:00:00,33.09,63.07
Oesterbro,2022-02-14 09:00:00,12.68,14.59
Vesterbro,2022-02-14 09:30:00,28.78,48.42
Oesterbro,2022-02-14 09:30:00,11.84,13.23
Vesterbro,2022-02-14 10:00:00,34.81,65.75
Oesterbro,2022-02-14 10:00:00,12.74,14.75
Vesterbro,2022-02-14 10:30:00,35.15,71.03
Oesterbro,2022-02-14 10:30:00,14.11,15.99
Vesterbro,2022-02-14 11:00:00,40.37,75.49
Oesterbro,2022-02-14 11:00:00,15.36,18.44
Oesterbro,2022-02-14 11:30:00,14.27,16.93
Vesterbro,2022-02-14 11:30:00,40.98,78.57
Vesterbro,2022-02-14 12:00:00,44.04,93.31
Oesterbro,2022-02-14 12:00:00,13.67,16.87
Vesterbro,2022-02-14 12:30:00,40.35,93.71
Oesterbro,2022-02-14 12:30:00,14.48,17.4
Vesterbro,2022-02-14 13:00:00,34.44,70.48
Oesterbro,2022-02-14 13:00:00,9.83,11.9
Oesterbro,2022-02-14 13:30:00,10.63,12.47
Vesterbro,2022-02-14 13:30:00,33.97,71.81
Vesterbro,2022-02-14 14:00:00,39.84,77.07
Oesterbro,2022-02-14 14:00:00,13.02,14.8
Oesterbro,2022-02-14 14:30:00,14.9,18.03
Vesterbro,2022-02-14 14:30:00,34.77,67.09
Vesterbro,2022-02-14 15:00:00,25.03,42.29
Oesterbro,2022-02-14 15:00:00,9.68,11.7
Vesterbro,2022-02-14 15:30:00,13.98,23.05
Oesterbro,2022-02-14 15:30:00,8.53,10.21
Oesterbro,2022-02-14 16:00:00,6.31,7.0
Vesterbro,2022-02-14 16:00:00,11.44,21.38
Oesterbro,2022-02-14 16:30:00,6.35,7.34
Vesterbro,2022-02-14 16:30:00,16.87,28.48
Vesterbro,2022-02-14 17:00:00,13.39,23.96
Oesterbro,2022-02-14 17:00:00,6.04,7.02
Oesterbro,2022-02-14 17:30:00,6.08,7.21
Vesterbro,2022-02-14 17:30:00,12.6,27.83
Oesterbro,2022-02-14 18:00:00,5.43,6.54
Vesterbro,2022-02-14 18:00:00,11.46,16.58
Oesterbro,2022-02-14 18:30:00,5.95,6.54
Vesterbro,2022-02-14 18:30:00,13.25,19.83
Oesterbro,2022-02-14 19:00:00,4.67,5.62
Vesterbro,2022-02-14 19:00:00,13.08,20.92
Oesterbro,2022-02-14 19:30:00,3.58,3.86
Vesterbro,2022-02-14 19:30:00,10.82,16.26
Oesterbro,2022-02-14 20:00:00,3.4,4.13
Vesterbro,2022-02-14 20:00:00,11.46,16.22
Vesterbro,2022-02-14 20:30:00,10.21,14.29
Oesterbro,2022-02-14 20:30:00,3.14,3.5
Vesterbro,2022-02-14 21:00:00,8.3,11.69
Oesterbro,2022-02-14 21:00:00,2.95,3.16
Oesterbro,2022-02-14 21:30:00,2.51,2.35
Vesterbro,2022-02-14 21:30:00,6.88,9.7
Oesterbro,2022-02-14 22:00:00,2.73,3.08
Vesterbro,2022-02-14 22:00:00,10.29,14.44
Oesterbro,2022-02-14 22:30:00,2.41,2.6
Vesterbro,2022-02-14 22:30:00,7.55,9.98
Vesterbro,2022-02-14 23:00:00,9.49,13.29
Oesterbro,2022-02-14 23:00:00,3.0,3.1
Vesterbro,2022-02-14 23:30:00,8.24,10.63
Oesterbro,2022-02-14 23:30:00,3.23,3.56
Oesterbro,2022-02-15 00:00:00,3.25,3.31
Vesterbro,2022-02-15 00:00:00,6.54,7.42
Vesterbro,2022-02-15 00:30:00,6.58,8.89
Oesterbro,2022-02-15 00:30:00,3.61,3.94
Oesterbro,2022-02-15 01:00:00,3.42,3.5
Vesterbro,2022-02-15 01:00:00,4.02,4.09
Vesterbro,2022-02-15 01:30:00,3.82,4.15
Oesterbro,2022-02-15 01:30:00,3.37,3.29
Oesterbro,2022-02-15 02:00:00,3.44,3.56
Vesterbro,2022-02-15 02:00:00,3.35,3.75
Oesterbro,2022-02-15 02:30:00,3.44,3.46
Vesterbro,2022-02-15 02:30:00,4.55,4.53
Oesterbro,2022-02-15 03:00:00,3.44,3.44
Vesterbro,2022-02-15 03:00:00,4.88,5.07
Oesterbro,2022-02-15 03:30:00,3.25,3.33
Vesterbro,2022-02-15 03:30:00,3.69,3.54
Oesterbro,2022-02-15 04:00:00,2.93,3.06
Vesterbro,2022-02-15 04:30:00,5.79,6.37
Oesterbro,2022-02-15 04:30:00,8.82,8.76
Oesterbro,2022-02-15 05:00:00,4.23,4.48
Vesterbro,2022-02-15 05:00:00,2.98,3.42
Vesterbro,2022-02-15 05:30:00,4.0,5.14
Oesterbro,2022-02-15 05:30:00,3.96,3.81
Vesterbro,2022-02-15 06:00:00,5.64,7.99
Vesterbro,2022-02-15 06:30:00,8.09,13.0
Oesterbro,2022-02-15 06:30:00,4.09,4.4
Vesterbro,2022-02-15 07:00:00,10.08,15.34
Oesterbro,2022-02-15 07:00:00,5.11,5.51
Vesterbro,2022-02-15 07:30:00,9.85,14.97
Oesterbro,2022-02-15 07:30:00,6.02,6.9
Oesterbro,2022-02-15 08:00:00,6.69,7.44
Vesterbro,2022-02-15 08:00:00,8.05,13.83
Vesterbro,2022-02-15 08:30:00,7.02,10.67
Oesterbro,2022-02-15 08:30:00,7.36,8.19
Vesterbro,2022-02-15 09:00:00,5.97,9.35
Oesterbro,2022-02-15 09:00:00,4.4,4.82
Vesterbro,2022-02-15 09:30:00,9.91,14.57
Oesterbro,2022-02-15 09:30:00,6.31,7.0
Vesterbro,2022-02-15 10:00:00,8.2,13.54
Oesterbro,2022-02-15 10:00:00,5.24,6.06
