station_id,Recorded,NO2,NOx
Oesterbro,2020-12-31 03:00:00,5.83,2.49
Vesterbro,2020-12-31 03:00:00,6.73,8.73
Oesterbro,2020-12-31 03:30:00,6.44,3.2
Vesterbro,2020-12-31 03:30:00,6.6,9.13
Oesterbro,2020-12-31 04:30:00,5.89,1.93
Vesterbro,2020-12-31 04:30:00,6.73,9.69
Oesterbro,2020-12-31 05:00:00,6.17,2.32
Vesterbro,2020-12-31 05:00:00,9.35,13.03
Oesterbro,2020-12-31 05:30:00,5.56,1.99
Vesterbro,2020-12-31 05:30:00,8.73,14.32
Oesterbro,2020-12-31 06:00:00,8.29,5.24
Vesterbro,2020-12-31 06:00:00,7.34,10.38
Oesterbro,2020-12-31 06:30:00,8.45,6.54
Vesterbro,2020-12-31 06:30:00,9.49,16.05
Vesterbro,2020-12-31 07:00:00,7.74,11.08
Oesterbro,2020-12-31 07:00:00,8.1,5.7
Vesterbro,2020-12-31 07:30:00,9.65,15.49
Oesterbro,2020-12-31 07:30:00,7.86,5.07
Oesterbro,2020-12-31 08:00:00,6.35,2.98
Vesterbro,2020-12-31 08:00:00,14.07,18.94
Vesterbro,2020-12-31 08:30:00,10.0,15.92
Oesterbro,2020-12-31 08:30:00,5.96,3.15
Oesterbro,2020-12-31 09:00:00,6.08,3.04
Vesterbro,2020-12-31 09:00:00,10.47,17.28
Oesterbro,2020-12-31 09:30:00,8.11,6.41
Vesterbro,2020-12-31 09:30:00,11.56,20.09
Vesterbro,2020-12-31 10:00:00,15.7,34.59
Oesterbro,2020-12-31 10:00:00,8.81,7.37
Oesterbro,2020-12-31 10:30:00,9.7,9.3
Vesterbro,2020-12-31 10:30:00,13.26,29.37
Vesterbro,2020-12-31 11:00:00,23.1,54.38
Oesterbro,2020-12-31 11:00:00,8.44,7.06
Oesterbro,2020-12-31 11:30:00,10.48,9.44
Vesterbro,2020-12-31 11:30:00,19.69,48.02
Oesterbro,2020-12-31 12:00:00,12.06,11.71
Vesterbro,2020-12-31 12:00:00,13.58,29.13
Oesterbro,2020-12-31 12:30:00,12.6,14.2
Vesterbro,2020-12-31 12:30:00,21.7,54.22
Oesterbro,2020-12-31 13:00:00,11.12,11.97
Vesterbro,2020-12-31 13:00:00,17.23,35.39
Oesterbro,2020-12-31 13:30:00,7.43,5.82
Vesterbro,2020-12-31 13:30:00,19.52,48.66
Oesterbro,2020-12-31 14:00:00,8.46,7.67
Vesterbro,2020-12-31 14:00:00,14.03,29.48
Oesterbro,2020-12-31 14:30:00,9.03,8.44
Vesterbro,2020-12-31 14:30:00,14.81,30.5
Oesterbro,2020-12-31 15:00:00,12.52,13.63
Vesterbro,2020-12-31 15:00:00,15.28,28.39
Oesterbro,2020-12-31 15:30:00,12.4,12.26
Vesterbro,2020-12-31 15:30:00,17.94,38.04
Oesterbro,2020-12-31 16:00:00,12.22,10.95
Vesterbro,2020-12-31 16:00:00,19.81,44.54
Oesterbro,2020-12-31 16:30:00,16.88,18.59
Vesterbro,2020-12-31 16:30:00,25.68,73.4
Oesterbro,2020-12-31 17:00:00,18.32,18.36
Vesterbro,2020-12-31 17:00:00,33.98,103.36
Vesterbro,2020-12-31 17:30:00,31.71,96.57
Oesterbro,2020-12-31 17:30:00,18.13,18.81
Oesterbro,2020-12-31 18:00:00,15.03,14.01
Vesterbro,2020-12-31 18:00:00,24.3,69.93
Oesterbro,2020-12-31 18:30:00,13.46,11.51
Vesterbro,2020-12-31 18:30:00,11.47,21.11
Vesterbro,2020-12-31 19:00:00,10.51,15.36
Oesterbro,2020-12-31 19:00:00,16.95,17.52
Oesterbro,2020-12-31 19:30:00,11.77,9.22
Vesterbro,2020-12-31 19:30:00,11.45,20.71
Oesterbro,2020-12-31 20:00:00,11.22,9.02
Vesterbro,2020-12-31 20:00:00,17.56,52.49
Oesterbro,2020-12-31 20:30:00,11.36,8.97
Vesterbro,2020-12-31 20:30:00,12.37,24.64
Oesterbro,2020-12-31 21:00:00,10.09,7.44
Vesterbro,2020-12-31 21:00:00,12.86,22.9
Oesterbro,2020-12-31 21:30:00,10.91,8.95
Vesterbro,2020-12-31 21:30:00,15.05,38.84
Oesterbro,2020-12-31 22:00:00,8.88,7.09
Vesterbro,2020-12-31 22:00:00,15.37,79.18
Oesterbro,2020-12-31 22:30:00,8.9,6.54
Vesterbro,2020-12-31 22:30:00,11.99,28.25
Vesterbro,2020-12-31 23:00:00,14.72,30.69
Oesterbro,2020-12-31 23:00:00,9.48,7.39
Oesterbro,2020-12-31 23:30:00,9.43,7.74
Vesterbro,2020-12-31 23:30:00,17.72,57.51
Oesterbro,2021-01-01 00:00:00,12.49,23.2
Vesterbro,2021-01-01 00:00:00,31.19,147.34
Oesterbro,2021-01-01 00:30:00,14.44,19.93
Vesterbro,2021-01-01 00:30:00,18.8,51.92
Oesterbro,2021-01-01 01:00:00,12.34,15.26
Vesterbro,2021-01-01 01:00:00,19.07,43.83
Oesterbro,2021-01-01 01:30:00,8.57,10.16
Vesterbro,2021-01-01 01:30:00,16.89,59.04
Vesterbro,2021-01-01 02:00:00,15.99,41.56
Oesterbro,2021-01-01 02:30:00,8.72,9.7
Vesterbro,2021-01-01 02:30:00,11.28,22.53
Vesterbro,2021-01-01 03:00:00,10.77,20.69
Oesterbro,2021-01-01 03:00:00,8.2,9.73
Oesterbro,2021-01-01 03:30:00,7.13,8.24
Vesterbro,2021-01-01 03:30:00,14.86,34.81
Oesterbro,2021-01-01 04:00:00,6.14,6.52
Vesterbro,2021-01-01 04:00:00,7.0,13.04
Oesterbro,2021-01-01 04:30:00,5.22,5.36
Vesterbro,2021-01-01 04:30:00,7.96,15.32
Oesterbro,2021-01-01 05:30:00,5.07,5.2
Vesterbro,2021-01-01 05:30:00,7.21,16.14
Oesterbro,2021-01-01 06:00:00,5.34,5.3
Vesterbro,2021-01-01 06:00:00,8.91,22.49
Oesterbro,2021-01-01 06:30:00,5.57,5.39
Vesterbro,2021-01-01 06:30:00,15.01,28.73
Oesterbro,2021-01-01 07:00:00,5.68,5.66
Vesterbro,2021-01-01 07:00:00,10.37,15.59
Oesterbro,2021-01-01 07:30:00,7.82,8.15
Vesterbro,2021-01-01 07:30:00,7.38,21.75
Oesterbro,2021-01-01 08:00:00,8.74,8.89
Vesterbro,2021-01-01 08:00:00,12.3,19.58
Oesterbro,2021-01-01 08:30:00,14.04,15.45
Vesterbro,2021-01-01 08:30:00,17.54,32.63
Oesterbro,2021-01-01 09:00:00,10.27,11.04
Vesterbro,2021-01-01 09:00:00,15.74,32.07
Oesterbro,2021-01-01 09:30:00,10.73,12.34
Vesterbro,2021-01-01 09:30:00,14.82,36.95
Oesterbro,2021-01-01 10:00:00,9.94,11.48
Vesterbro,2021-01-01 10:00:00,16.26,39.02
Oesterbro,2021-01-01 10:30:00,11.09,13.62
Vesterbro,2021-01-01 10:30:00,12.87,28.27
Oesterbro,2021-01-01 11:00:00,10.44,13.2
Vesterbro,2021-01-01 11:00:00,16.29,54.49
Vesterbro,2021-01-01 11:30:00,23.54,67.51
Oesterbro,2021-01-01 11:30:00,14.42,17.33
Oesterbro,2021-01-01 12:00:00,14.94,18.0
Vesterbro,2021-01-01 12:00:00,24.46,69.27
Oesterbro,2021-01-01 12:30:00,15.38,19.11
Vesterbro,2021-01-01 12:30:00,36.61,105.74
Oesterbro,2021-01-01 13:00:00,18.32,21.23
Vesterbro,2021-01-01 13:00:00,33.22,91.88
Oesterbro,2021-01-01 13:30:00,13.29,14.82
Vesterbro,2021-01-01 13:30:00,30.35,75.62
Oesterbro,2021-01-01 14:00:00,14.29,16.2
Vesterbro,2021-01-01 14:00:00,29.18,80.99
Oesterbro,2021-01-01 14:30:00,13.98,15.22
Vesterbro,2021-01-01 14:30:00,46.49,123.82
Vesterbro,2021-01-01 15:00:00,36.41,88.63
Oesterbro,2021-01-01 15:00:00,13.44,14.13
Oesterbro,2021-01-01 15:30:00,10.25,10.63
Vesterbro,2021-01-01 15:30:00,37.52,84.78
Vesterbro,2021-01-01 16:00:00,30.66,70.78
Oesterbro,2021-01-01 16:00:00,12.45,13.79
Oesterbro,2021-01-01 16:30:00,11.9,12.72
Vesterbro,2021-01-01 16:30:00,33.66,89.54
Oesterbro,2021-01-01 17:00:00,13.87,15.19
Vesterbro,2021-01-01 17:00:00,31.59,79.71
Oesterbro,2021-01-01 17:30:00,19.22,20.08
Vesterbro,2021-01-01 17:30:00,31.61,78.51
Vesterbro,2021-01-01 18:00:00,0.0,98.82
Oesterbro,2021-01-01 18:00:00,17.69,18.21
Oesterbro,2021-01-01 18:30:00,15.05,16.01
Vesterbro,2021-01-01 18:30:00,22.64,48.46
Oesterbro,2021-01-01 19:00:00,5.53,5.68
Vesterbro,2021-01-01 19:00:00,23.43,46.03
Oesterbro,2021-01-01 19:30:00,7.42,7.88
Vesterbro,2021-01-01 19:30:00,14.92,35.11
Vesterbro,2021-01-01 20:00:00,14.82,32.15
Oesterbro,2021-01-01 20:00:00,7.42,8.63
Vesterbro,2021-01-01 20:30:00,14.04,28.3
Oesterbro,2021-01-01 20:30:00,5.78,5.79
Vesterbro,2021-01-01 21:00:00,21.63,53.61
Oesterbro,2021-01-01 21:00:00,7.48,8.19
Vesterbro,2021-01-01 21:30:00,29.43,69.16
Oesterbro,2021-01-01 21:30:00,6.66,6.71
Oesterbro,2021-01-01 22:00:00,7.96,7.82
Vesterbro,2021-01-01 22:00:00,24.61,65.52
Vesterbro,2021-01-01 22:30:00,21.04,39.57
Oesterbro,2021-01-01 22:30:00,7.06,7.1
Vesterbro,2021-01-01 23:00:00,19.6,39.86
Oesterbro,2021-01-01 23:00:00,6.35,6.16
Vesterbro,2021-01-01 23:30:00,15.57,29.49
Oesterbro,2021-01-01 23:30:00,7.9,7.94
Oesterbro,2021-01-02 00:00:00,7.54,7.17
Vesterbro,2021-01-02 00:00:00,21.23,39.78
Vesterbro,2021-01-02 00:30:00,14.42,25.78
Oesterbro,2021-01-02 00:30:00,4.19,3.9
Vesterbro,2021-01-02 01:00:00,7.4,9.98
Oesterbro,2021-01-02 01:00:00,4.17,4.19
Vesterbro,2021-01-02 01:30:00,13.37,32.05
Oesterbro,2021-01-02 01:30:00,5.66,6.22
Vesterbro,2021-01-02 02:00:00,9.08,16.16
Oesterbro,2021-01-02 02:00:00,3.81,3.79
Vesterbro,2021-01-02 02:30:00,11.21,33.62
Oesterbro,2021-01-02 02:30:00,3.86,3.6
Vesterbro,2021-01-02 03:00:00,10.56,23.12
Oesterbro,2021-01-02 03:00:00,3.9,4.0
Vesterbro,2021-01-02 03:30:00,10.81,24.79
Oesterbro,2021-01-02 03:30:00,4.46,4.19
Oesterbro,2021-01-02 04:00:00,5.3,5.11
Vesterbro,2021-01-02 04:00:00,13.41,31.31
Vesterbro,2021-01-02 04:30:00,8.93,10.5
Oesterbro,2021-01-02 04:30:00,7.94,7.65
Vesterbro,2021-01-02 05:00:00,11.51,18.46
Oesterbro,2021-01-02 05:00:00,7.92,7.82
Vesterbro,2021-01-02 05:30:00,11.7,15.82
Oesterbro,2021-01-02 05:30:00,4.95,4.55
Oesterbro,2021-01-02 06:30:00,7.31,8.28
Vesterbro,2021-01-02 06:30:00,20.58,37.5
Vesterbro,2021-01-02 07:00:00,20.85,38.52
Oesterbro,2021-01-02 07:00:00,9.28,9.6
Vesterbro,2021-01-02 07:30:00,28.11,70.69
Oesterbro,2021-01-02 07:30:00,13.9,14.86
Vesterbro,2021-01-02 08:00:00,20.46,33.72
Oesterbro,2021-01-02 08:00:00,18.26,20.18
Vesterbro,2021-01-02 08:30:00,26.76,65.54
Oesterbro,2021-01-02 08:30:00,20.69,24.25
Vesterbro,2021-01-02 09:00:00,32.72,110.24
Oesterbro,2021-01-02 09:00:00,27.16,43.95
Vesterbro,2021-01-02 09:30:00,36.26,104.23
Oesterbro,2021-01-02 09:30:00,28.44,42.15
Vesterbro,2021-01-02 10:00:00,46.47,141.75
Oesterbro,2021-01-02 10:00:00,27.83,67.93
Vesterbro,2021-01-02 10:30:00,41.86,105.88
Oesterbro,2021-01-02 10:30:00,28.94,50.11
Vesterbro,2021-01-02 11:00:00,40.45,107.52
Oesterbro,2021-01-02 11:00:00,19.81,27.37
Vesterbro,2021-01-02 11:30:00,46.03,169.14
Oesterbro,2021-01-02 11:30:00,20.04,27.04
Vesterbro,2021-01-02 12:00:00,46.53,155.52
Oesterbro,2021-01-02 12:00:00,26.49,39.68
Vesterbro,2021-01-02 12:30:00,45.31,146.25
Oesterbro,2021-01-02 12:30:00,29.59,49.11
Vesterbro,2021-01-02 13:00:00,38.86,114.69
Oesterbro,2021-01-02 13:00:00,19.51,27.6
Vesterbro,2021-01-02 13:30:00,46.32,143.07
Oesterbro,2021-01-02 13:30:00,18.91,25.67
Vesterbro,2021-01-02 14:00:00,34.5,94.86
Oesterbro,2021-01-02 14:00:00,14.73,18.61
Vesterbro,2021-01-02 14:30:00,37.01,106.99
Oesterbro,2021-01-02 14:30:00,12.49,14.97
Vesterbro,2021-01-02 15:00:00,43.07,128.33
Oesterbro,2021-01-02 15:00:00,17.58,22.36
Vesterbro,2021-01-02 15:30:00,39.53,103.77
Oesterbro,2021-01-02 15:30:00,15.11,17.0
Vesterbro,2021-01-02 16:00:00,39.55,103.24
Oesterbro,2021-01-02 16:00:00,18.97,20.18
Vesterbro,2021-01-02 16:30:00,44.81,95.47
Oesterbro,2021-01-02 16:30:00,28.82,30.43
Vesterbro,2021-01-02 17:00:00,29.76,80.38
Oesterbro,2021-01-02 17:00:00,28.88,33.39
Vesterbro,2021-01-02 17:30:00,36.15,109.43
Oesterbro,2021-01-02 17:30:00,24.81,27.35
Vesterbro,2021-01-02 18:00:00,34.92,86.88
Oesterbro,2021-01-02 18:00:00,17.92,19.79
Vesterbro,2021-01-02 18:30:00,29.61,76.71
Oesterbro,2021-01-02 18:30:00,17.63,19.6
Vesterbro,2021-01-02 19:00:00,29.61,83.46
Oesterbro,2021-01-02 19:00:00,18.76,20.66
Vesterbro,2021-01-02 19:30:00,31.56,72.04
Oesterbro,2021-01-02 19:30:00,27.87,31.48
Vesterbro,2021-01-02 20:00:00,34.14,75.75
Oesterbro,2021-01-02 20:00:00,17.61,19.18
Vesterbro,2021-01-02 20:30:00,38.77,103.79
Oesterbro,2021-01-02 20:30:00,15.53,17.06
Vesterbro,2021-01-02 21:00:00,35.17,80.11
Oesterbro,2021-01-02 21:00:00,14.52,15.82
Vesterbro,2021-01-02 21:30:00,27.35,65.9
Oesterbro,2021-01-02 21:30:00,15.63,16.49
Vesterbro,2021-01-02 22:00:00,29.68,62.96
Oesterbro,2021-01-02 22:00:00,17.12,18.78
Vesterbro,2021-01-02 22:30:00,26.01,77.95
Oesterbro,2021-01-02 22:30:00,10.14,11.07
Vesterbro,2021-01-02 23:00:00,22.2,54.3
Oesterbro,2021-01-02 23:00:00,7.23,7.63
Vesterbro,2021-01-02 23:30:00,18.47,36.15
Oesterbro,2021-01-02 23:30:00,7.69,8.63
Vesterbro,2021-01-03 00:00:00,16.93,31.02
Oesterbro,2021-01-03 00:00:00,13.39,14.73
Vesterbro,2021-01-03 00:30:00,33.7,70.78
Oesterbro,2021-01-03 00:30:00,9.35,9.94
Vesterbro,2021-01-03 01:00:00,31.42,53.76
Oesterbro,2021-01-03 01:00:00,5.78,6.27
Vesterbro,2021-01-03 01:30:00,10.67,17.0
Oesterbro,2021-01-03 01:30:00,6.14,6.08
Vesterbro,2021-01-03 02:00:00,10.35,17.84
Oesterbro,2021-01-03 02:00:00,9.1,10.48
Vesterbro,2021-01-03 02:30:00,9.56,15.63
Oesterbro,2021-01-03 02:30:00,7.17,7.63
Oesterbro,2021-01-03 03:00:00,5.11,5.16
Vesterbro,2021-01-03 03:30:00,6.33,7.15
Oesterbro,2021-01-03 03:30:00,5.34,5.72
Vesterbro,2021-01-03 04:30:00,3.23,3.96
Oesterbro,2021-01-03 04:30:00,5.55,5.49
Vesterbro,2021-01-03 05:00:00,5.16,7.02
Oesterbro,2021-01-03 05:00:00,8.4,9.58
Vesterbro,2021-01-03 05:30:00,11.61,18.82
Oesterbro,2021-01-03 05:30:00,11.42,14.55
Vesterbro,2021-01-03 06:00:00,19.72,31.69
Oesterbro,2021-01-03 06:00:00,11.97,13.2
Vesterbro,2021-01-03 06:30:00,8.57,15.51
Oesterbro,2021-01-03 06:30:00,11.23,14.29
Vesterbro,2021-01-03 07:00:00,11.7,22.13
Oesterbro,2021-01-03 07:00:00,5.53,5.87
Vesterbro,2021-01-03 07:30:00,8.97,18.4
Oesterbro,2021-01-03 07:30:00,8.53,14.82
Vesterbro,2021-01-03 08:00:00,13.35,24.96
Oesterbro,2021-01-03 08:00:00,4.13,4.61
Vesterbro,2021-01-03 08:30:00,10.31,19.45
Oesterbro,2021-01-03 08:30:00,21.84,30.35
Vesterbro,2021-01-03 09:00:00,7.76,13.62
Oesterbro,2021-01-03 09:00:00,13.2,15.45
Vesterbro,2021-01-03 09:30:00,6.08,12.6
Oesterbro,2021-01-03 09:30:00,17.04,21.9
Vesterbro,2021-01-03 10:00:00,11.91,24.4
Oesterbro,2021-01-03 10:00:00,30.58,45.25
Vesterbro,2021-01-03 10:30:00,13.08,27.21
Oesterbro,2021-01-03 10:30:00,8.93,11.23
Vesterbro,2021-01-03 11:00:00,18.97,37.79
Oesterbro,2021-01-03 11:00:00,4.84,6.22
Vesterbro,2021-01-03 11:30:00,10.33,23.79
Oesterbro,2021-01-03 11:30:00,6.41,8.15
Vesterbro,2021-01-03 12:00:00,13.06,29.47
Oesterbro,2021-01-03 12:00:00,22.91,36.09
Vesterbro,2021-01-03 12:30:00,15.15,38.17
Oesterbro,2021-01-03 12:30:00,10.65,14.02
Vesterbro,2021-01-03 13:00:00,14.15,39.17
Oesterbro,2021-01-03 13:00:00,16.81,23.89
Vesterbro,2021-01-03 13:30:00,17.35,39.36
Oesterbro,2021-01-03 13:30:00,13.0,18.34
Vesterbro,2021-01-03 14:00:00,16.98,37.39
Oesterbro,2021-01-03 14:00:00,13.0,17.12
Vesterbro,2021-01-03 14:30:00,14.36,35.88
Oesterbro,2021-01-03 14:30:00,15.89,20.27
Vesterbro,2021-01-03 15:00:00,23.98,60.74
Oesterbro,2021-01-03 15:00:00,10.17,11.59
Vesterbro,2021-01-03 15:30:00,21.13,50.97
Oesterbro,2021-01-03 15:30:00,11.02,12.79
Vesterbro,2021-01-03 16:00:00,13.98,62.18
Oesterbro,2021-01-03 16:00:00,11.74,16.37
Vesterbro,2021-01-03 16:30:00,15.93,36.43
Oesterbro,2021-01-03 16:30:00,14.29,17.48
Vesterbro,2021-01-03 17:00:00,16.54,36.74
Oesterbro,2021-01-03 17:00:00,14.71,19.95
Vesterbro,2021-01-03 17:30:00,14.99,38.36
Oesterbro,2021-01-03 17:30:00,17.16,22.76
Vesterbro,2021-01-03 18:00:00,18.02,46.45
Oesterbro,2021-01-03 18:00:00,6.35,7.54
Vesterbro,2021-01-03 18:30:00,15.01,39.26
Oesterbro,2021-01-03 18:30:00,14.99,21.96
Vesterbro,2021-01-03 19:00:00,14.06,35.4
Oesterbro,2021-01-03 19:00:00,5.85,7.19
Vesterbro,2021-01-03 19:30:00,11.61,28.21
Oesterbro,2021-01-03 19:30:00,13.92,17.67
Vesterbro,2021-01-03 20:00:00,13.04,30.29
Oesterbro,2021-01-03 20:00:00,9.81,12.11
Vesterbro,2021-01-03 20:30:00,6.62,41.46
Oesterbro,2021-01-03 20:30:00,8.41,10.96
Vesterbro,2021-01-03 21:00:00,12.87,29.64
Oesterbro,2021-01-03 21:00:00,24.12,39.17
Vesterbro,2021-01-03 21:30:00,29.97,61.93
Oesterbro,2021-01-03 21:30:00,19.39,24.25
Vesterbro,2021-01-03 22:00:00,22.64,49.82
Oesterbro,2021-01-03 22:00:00,6.14,6.48
Vesterbro,2021-01-03 22:30:00,9.89,21.13
Oesterbro,2021-01-03 22:30:00,3.6,4.02
Vesterbro,2021-01-03 23:00:00,15.72,31.33
Oesterbro,2021-01-03 23:00:00,3.37,3.79
Vesterbro,2021-01-03 23:30:00,7.1,15.68
Oesterbro,2021-01-03 23:30:00,2.39,2.3
Vesterbro,2021-01-04 00:00:00,4.51,9.7
Oesterbro,2021-01-04 00:00:00,3.44,3.71
Vesterbro,2021-01-04 00:30:00,5.89,11.09
Oesterbro,2021-01-04 00:30:00,2.51,2.66
Vesterbro,2021-01-04 01:00:00,3.25,4.92
Oesterbro,2021-01-04 01:00:00,2.1,2.39
Vesterbro,2021-01-04 01:30:00,1.53,2.2
Oesterbro,2021-01-04 01:30:00,1.7,1.42
Vesterbro,2021-01-04 02:00:00,2.22,4.8
Oesterbro,2021-01-04 02:00:00,1.66,2.2
Vesterbro,2021-01-04 02:30:00,3.58,7.0
Oesterbro,2021-01-04 02:30:00,2.64,4.25
Vesterbro,2021-01-04 03:00:00,2.87,4.72
Oesterbro,2021-01-04 03:00:00,1.57,1.64
Vesterbro,2021-01-04 03:30:00,1.99,3.1
Oesterbro,2021-01-04 03:30:00,7.42,9.6
Vesterbro,2021-01-04 04:00:00,3.4,5.43
Oesterbro,2021-01-04 04:00:00,14.96,18.78
Vesterbro,2021-01-04 04:30:00,4.02,6.08
Oesterbro,2021-01-04 04:30:00,18.99,22.19
Vesterbro,2021-01-04 05:30:00,8.49,25.67
Oesterbro,2021-01-04 05:30:00,33.95,48.92
Vesterbro,2021-01-04 06:00:00,18.26,49.88
Oesterbro,2021-01-04 06:00:00,12.05,16.16
Vesterbro,2021-01-04 06:30:00,22.55,97.25
Oesterbro,2021-01-04 06:30:00,5.18,6.33
Vesterbro,2021-01-04 07:00:00,43.18,108.09
Oesterbro,2021-01-04 07:00:00,11.11,16.64
Vesterbro,2021-01-04 07:30:00,51.62,141.09
Oesterbro,2021-01-04 07:30:00,7.4,8.93
Vesterbro,2021-01-04 08:00:00,31.67,116.68
Oesterbro,2021-01-04 08:00:00,5.37,7.17
Vesterbro,2021-01-04 08:30:00,48.41,154.07
Oesterbro,2021-01-04 08:30:00,17.14,21.96
Vesterbro,2021-01-04 09:00:00,22.32,87.96
Oesterbro,2021-01-04 09:00:00,11.97,15.22
Vesterbro,2021-01-04 09:30:00,23.31,61.79
Oesterbro,2021-01-04 09:30:00,25.3,35.63
Vesterbro,2021-01-04 10:00:00,42.92,113.56
Oesterbro,2021-01-04 10:00:00,15.99,20.71
Vesterbro,2021-01-04 10:30:00,46.53,118.77
Oesterbro,2021-01-04 10:30:00,14.78,18.67
Vesterbro,2021-01-04 11:00:00,39.82,104.31
Oesterbro,2021-01-04 11:00:00,8.36,10.82
Oesterbro,2021-01-04 11:30:00,19.89,26.47
Vesterbro,2021-01-04 11:30:00,42.19,102.53
Vesterbro,2021-01-04 12:00:00,43.87,125.15
Oesterbro,2021-01-04 12:00:00,22.74,33.24
Oesterbro,2021-01-04 12:30:00,10.75,13.31
Vesterbro,2021-01-04 12:30:00,38.42,122.21
Oesterbro,2021-01-04 13:00:00,19.74,28.9
Vesterbro,2021-01-04 13:00:00,29.51,83.44
Oesterbro,2021-01-04 13:30:00,16.56,22.72
Vesterbro,2021-01-04 13:30:00,0.0,112.88
Oesterbro,2021-01-04 14:00:00,5.41,6.79
Vesterbro,2021-01-04 14:00:00,52.0,158.36
Oesterbro,2021-01-04 14:30:00,10.48,12.87
Vesterbro,2021-01-04 14:30:00,44.5,160.52
Oesterbro,2021-01-04 15:00:00,10.96,12.74
Vesterbro,2021-01-04 15:00:00,52.5,186.87
Oesterbro,2021-01-04 15:30:00,14.9,18.61
Vesterbro,2021-01-04 15:30:00,65.98,199.15
Oesterbro,2021-01-04 16:00:00,15.3,19.93
Vesterbro,2021-01-04 16:00:00,54.16,155.35
Oesterbro,2021-01-04 16:30:00,11.93,14.1
Vesterbro,2021-01-04 16:30:00,35.61,143.21
Oesterbro,2021-01-04 17:00:00,11.63,13.52
Vesterbro,2021-01-04 17:00:00,38.94,142.62
Oesterbro,2021-01-04 17:30:00,9.05,10.54
Vesterbro,2021-01-04 17:30:00,35.42,116.66
Oesterbro,2021-01-04 18:00:00,6.33,7.63
Vesterbro,2021-01-04 18:00:00,38.06,90.14
Oesterbro,2021-01-04 18:30:00,6.31,7.69
Vesterbro,2021-01-04 18:30:00,22.53,54.77
Oesterbro,2021-01-04 19:00:00,5.6,6.23
Vesterbro,2021-01-04 19:00:00,27.52,69.62
Oesterbro,2021-01-04 19:30:00,8.15,11.63
Vesterbro,2021-01-04 19:30:00,21.0,53.03
Oesterbro,2021-01-04 20:00:00,7.15,8.63
Vesterbro,2021-01-04 20:00:00,15.43,70.48
Oesterbro,2021-01-04 20:30:00,6.18,7.34
Vesterbro,2021-01-04 20:30:00,17.06,37.7
Oesterbro,2021-01-04 21:00:00,4.26,4.9
Vesterbro,2021-01-04 21:00:00,35.92,84.32
Oesterbro,2021-01-04 21:30:00,6.54,7.96
Vesterbro,2021-01-04 21:30:00,11.86,29.32
Oesterbro,2021-01-04 22:00:00,4.19,5.05
Vesterbro,2021-01-04 22:00:00,14.11,40.35
Oesterbro,2021-01-04 22:30:00,5.13,6.16
Vesterbro,2021-01-04 22:30:00,8.57,28.55
Oesterbro,2021-01-04 23:00:00,4.9,5.58
Vesterbro,2021-01-04 23:00:00,15.11,46.84
Oesterbro,2021-01-04 23:30:00,5.51,7.0
Vesterbro,2021-01-04 23:30:00,6.04,12.55
Vesterbro,2021-01-05 00:00:00,5.13,9.77
Oesterbro,2021-01-05 00:00:00,5.7,7.23
Oesterbro,2021-01-05 00:30:00,2.54,3.19
Vesterbro,2021-01-05 00:30:00,4.84,12.64
Oesterbro,2021-01-05 01:00:00,5.03,5.58
Vesterbro,2021-01-05 01:00:00,3.31,5.72
Oesterbro,2021-01-05 01:30:00,5.51,6.22
Vesterbro,2021-01-05 01:30:00,3.08,5.39
Vesterbro,2021-01-05 02:00:00,3.35,5.07
Oesterbro,2021-01-05 02:00:00,3.08,3.73
Oesterbro,2021-01-05 02:30:00,4.42,4.93
Vesterbro,2021-01-05 02:30:00,4.99,7.84
Oesterbro,2021-01-05 03:00:00,4.92,5.34
Vesterbro,2021-01-05 03:00:00,5.2,7.17
Oesterbro,2021-01-05 03:30:00,4.82,5.51
Vesterbro,2021-01-05 03:30:00,4.34,10.71
Vesterbro,2021-01-05 04:00:00,5.22,8.85
Oesterbro,2021-01-05 04:00:00,4.67,4.9
Oesterbro,2021-01-05 04:30:00,10.23,15.34
Vesterbro,2021-01-05 04:30:00,6.73,11.84
Oesterbro,2021-01-05 05:00:00,17.16,34.04
Vesterbro,2021-01-05 05:00:00,4.92,17.29
Oesterbro,2021-01-05 05:30:00,18.05,37.96
Vesterbro,2021-01-05 05:30:00,9.89,28.67
Oesterbro,2021-01-05 06:30:00,16.22,31.73
Vesterbro,2021-01-05 06:30:00,26.72,83.35
Oesterbro,2021-01-05 07:00:00,14.23,25.44
Vesterbro,2021-01-05 07:00:00,35.59,103.91
Oesterbro,2021-01-05 07:30:00,10.58,15.53
Vesterbro,2021-01-05 07:30:00,83.98,248.49
Oesterbro,2021-01-05 08:00:00,12.53,21.11
Vesterbro,2021-01-05 08:00:00,34.31,134.31
Oesterbro,2021-01-05 08:30:00,12.43,21.25
Vesterbro,2021-01-05 08:30:00,30.58,112.32
Oesterbro,2021-01-05 09:00:00,12.87,20.87
Vesterbro,2021-01-05 09:00:00,59.4,160.25
Oesterbro,2021-01-05 09:30:00,13.06,19.53
Oesterbro,2021-01-05 10:00:00,7.71,10.02
Oesterbro,2021-01-05 10:30:00,6.52,8.61
Oesterbro,2021-01-05 11:00:00,5.66,7.78
Oesterbro,2021-01-05 11:30:00,6.41,9.29
Oesterbro,2021-01-05 12:00:00,7.46,10.6
Oesterbro,2021-01-05 12:30:00,6.71,9.39
