Recorded;NO2;NOx;O3
15-05-2020 14:00:00;2.75;3.54;81.86
15-05-2020 13:30:00;3.32;4.7;81.5
15-05-2020 13:00:00;2.48;3.43;83.22
15-05-2020 12:30:00;2.96;4.06;83.86
15-05-2020 12:00:00;3.05;4.12;85.17
15-05-2020 11:30:00;3.02;3.79;86.2
15-05-2020 11:00:00;4.13;5.64;81.94
15-05-2020 10:30:00;3.54;4.37;84.22
15-05-2020 10:00:00;3.32;3.97;84.04
15-05-2020 09:30:00;4.32;5.2;82.06
15-05-2020 09:00:00;4.8;6.31;82.46
15-05-2020 08:30:00;3.44;4.26;83.76
15-05-2020 08:00:00;3.86;4.77;78.95
15-05-2020 07:30:00;3.92;4.95;78.5
15-05-2020 07:00:00;3.88;5.27;78.56
15-05-2020 06:30:00;6.8;8.98;72.01
15-05-2020 06:00:00;7.24;8.83;70.15
15-05-2020 05:30:00;8.9;10.44;68.75
15-05-2020 04:30:00;2.78;3.14;75.04
15-05-2020 04:00:00;2.42;2.57;75.97
15-05-2020 03:30:00;1.52;1.11;77.13
15-05-2020 03:00:00;2.29;2.24;77.11
15-05-2020 02:30:00;1.23;1.41;77.23
15-05-2020 01:30:00;1.5;1.47;76.98
15-05-2020 01:00:00;1.79;1.3;76.22
15-05-2020 00:30:00;3.09;3.18;74.74
15-05-2020 00:00:00;1.29;1.37;75.73
14-05-2020 23:30:00;1.04;0.99;77.57
14-05-2020 23:00:00;1.19;1.34;75.83
14-05-2020 22:30:00;1.61;1.53;75.45
14-05-2020 22:00:00;1.6;1.4;76.22
14-05-2020 21:30:00;1.92;2.18;74.4
14-05-2020 21:00:00;2.15;2.41;74.05
14-05-2020 20:30:00;3.19;3.55;74.31
14-05-2020 20:00:00;3.02;3.22;75.33
14-05-2020 19:30:00;2.42;2.3;78.26
14-05-2020 19:00:00;2.48;2.49;79.35
14-05-2020 18:30:00;1.9;2.01;81.63
14-05-2020 18:00:00;1.69;1.9;84.47
14-05-2020 17:30:00;2.02;2.44;83.94
14-05-2020 17:00:00;1.92;2.34;83.7
14-05-2020 16:30:00;2.36;3.01;84.81
14-05-2020 16:00:00;2.17;2.9;84.39
14-05-2020 15:30:00;2.86;3.67;82.95
14-05-2020 15:00:00;3.61;4.82;83.13
14-05-2020 14:30:00;2.84;3.78;82.0
14-05-2020 14:00:00;3.38;3.99;81.9
14-05-2020 13:30:00;3.8;4.61;82.2
14-05-2020 13:00:00;4.34;5.97;82.85
14-05-2020 12:30:00;3.9;4.72;83.58
14-05-2020 12:00:00;3.72;4.78;82.73
14-05-2020 11:30:00;4.4;5.69;81.94
14-05-2020 11:00:00;3.55;4.86;82.32
14-05-2020 10:30:00;4.34;6.4;82.2
14-05-2020 10:00:00;7.41;10.88;78.54
14-05-2020 09:30:00;5.14;7.17;80.12
14-05-2020 09:00:00;11.55;17.81;76.2
14-05-2020 08:30:00;13.53;20.83;73.93
14-05-2020 08:00:00;15.48;24.75;70.92
14-05-2020 07:30:00;6.93;9.69;77.55
14-05-2020 07:00:00;4.82;6.63;78.6
14-05-2020 06:30:00;7.6;9.92;76.18
14-05-2020 06:00:00;5.22;6.03;77.35
14-05-2020 05:30:00;8.12;10.53;71.56
14-05-2020 05:00:00;4.88;6.03;70.69
14-05-2020 04:30:00;2.67;2.8;71.08
14-05-2020 03:30:00;2.21;1.63;71.69
14-05-2020 03:00:00;2.19;1.98;71.24
14-05-2020 02:30:00;1.92;1.94;71.99
14-05-2020 02:00:00;1.88;1.77;72.52
14-05-2020 01:30:00;2.44;2.44;69.08
14-05-2020 01:00:00;2.34;2.15;
14-05-2020 00:30:00;2.48;2.65;67.62
14-05-2020 00:00:00;2.22;2.58;66.57
13-05-2020 23:30:00;3.49;3.79;66.79
13-05-2020 23:00:00;5.19;5.23;59.84
13-05-2020 22:30:00;4.57;4.5;62.36
13-05-2020 22:00:00;6.47;6.73;62.12
13-05-2020 21:30:00;6.03;6.42;64.41
13-05-2020 21:00:00;7.7;8.29;65.34
13-05-2020 20:30:00;5.43;5.92;70.13
13-05-2020 20:00:00;3.49;3.46;72.92
13-05-2020 19:30:00;3.42;3.56;71.63
13-05-2020 19:00:00;2.97;3.29;69.28
13-05-2020 18:30:00;2.84;2.89;71.77
13-05-2020 18:00:00;2.44;2.79;69.97
13-05-2020 17:30:00;2.15;2.62;70.9
13-05-2020 17:00:00;2.22;2.94;75.41
13-05-2020 16:30:00;3.22;4.08;74.11
13-05-2020 16:00:00;2.61;3.44;72.8
13-05-2020 15:30:00;5.12;7.25;69.2
13-05-2020 15:00:00;3.16;4.27;70.74
13-05-2020 14:30:00;3.18;4.69;70.76
13-05-2020 14:00:00;3.12;4.69;69.93
13-05-2020 13:30:00;3.33;5.21;68.49
13-05-2020 13:00:00;3.14;4.29;66.53
13-05-2020 12:30:00;4.29;7.0;65.34
13-05-2020 12:00:00;3.05;4.37;65.7
13-05-2020 11:30:00;3.77;5.96;64.24
13-05-2020 11:00:00;2.78;4.48;65.54
13-05-2020 10:30:00;3.34;4.43;64.72
13-05-2020 10:00:00;5.28;6.58;60.26
13-05-2020 09:30:00;4.85;6.43;59.05
13-05-2020 09:00:00;3.97;5.35;60.64
13-05-2020 08:30:00;3.87;5.06;60.99
13-05-2020 08:00:00;3.68;4.87;60.16
13-05-2020 07:30:00;7.51;12.38;57.61
13-05-2020 07:00:00;11.09;15.84;53.92
13-05-2020 06:30:00;16.95;22.63;48.18
13-05-2020 05:30:00;29.58;47.0;21.92
13-05-2020 05:00:00;26.05;36.43;18.87
13-05-2020 04:30:00;22.34;26.48;21.7
13-05-2020 04:00:00;14.39;15.12;28.77
13-05-2020 03:30:00;15.64;15.71;28.91
13-05-2020 03:00:00;5.84;5.68;
13-05-2020 02:30:00;5.32;5.43;48.28
13-05-2020 02:00:00;5.28;4.99;53.01
13-05-2020 01:30:00;4.05;4.18;57.07
13-05-2020 01:00:00;2.92;2.95;60.76
13-05-2020 00:30:00;3.18;3.32;62.34
13-05-2020 00:00:00;3.01;3.51;65.87
12-05-2020 23:30:00;2.36;2.62;67.85
12-05-2020 23:00:00;2.53;2.55;70.54
12-05-2020 22:30:00;2.4;2.41;73.19
12-05-2020 22:00:00;2.53;2.78;75.47
12-05-2020 21:30:00;1.91;2.39;78.14
12-05-2020 21:00:00;2.26;2.03;79.95
12-05-2020 20:30:00;1.97;2.35;80.98
12-05-2020 20:00:00;2.88;3.03;81.17
12-05-2020 19:30:00;1.86;1.74;82.7
12-05-2020 19:00:00;2.26;2.38;81.53
12-05-2020 18:30:00;1.53;2.24;78.04
12-05-2020 18:00:00;1.36;1.66;78.72
12-05-2020 17:30:00;1.8;2.01;77.57
12-05-2020 17:00:00;1.97;2.11;76.99
12-05-2020 16:30:00;2.33;3.22;76.1
12-05-2020 16:00:00;3.2;4.7;76.86
12-05-2020 15:30:00;2.91;4.07;79.31
12-05-2020 15:00:00;3.12;4.64;78.48
12-05-2020 14:30:00;3.35;4.64;78.16
12-05-2020 14:00:00;3.64;5.18;79.33
12-05-2020 13:30:00;3.74;5.7;80.4
12-05-2020 13:00:00;3.66;4.84;83.19
12-05-2020 12:30:00;3.53;4.55;83.01
