Recorded,NO2,NOx,O3,heat_index,rh,pressure,wdir,wdir_cardinal,wspd
2021-11-29 01:00:00,14.67,17.51,42.31,2.0,87.0,1002.64,70.0,ENE,22.0
2021-11-29 01:30:00,13.9,15.37,36.2,2.0,81.0,1002.64,60.0,ENE,17.0
2021-11-29 02:00:00,14.23,15.59,37.36,2.0,81.0,1002.64,60.0,ENE,19.0
2021-11-29 02:30:00,7.13,7.54,48.12,2.0,81.0,1002.64,60.0,ENE,19.0
2021-11-29 03:00:00,3.29,3.71,50.74,1.0,87.0,1003.64,70.0,ENE,15.0
2021-11-29 03:30:00,2.35,2.51,53.35,1.0,87.0,1003.64,40.0,NE,7.0
2021-11-29 04:00:00,2.73,2.91,50.67,1.0,93.0,1003.64,30.0,NNE,11.0
2021-11-29 04:30:00,2.45,2.7,51.33,1.0,87.0,1004.64,30.0,NNE,15.0
2021-11-29 05:00:00,2.6,2.93,52.03,1.0,87.0,1004.64,30.0,NNE,15.0
2021-11-29 05:30:00,4.0,4.46,50.59,1.0,87.0,1004.64,20.0,NNE,17.0
2021-11-29 06:00:00,5.2,5.51,49.64,1.0,87.0,1004.64,20.0,NNE,13.0
2021-11-29 06:30:00,6.39,6.56,48.7,1.0,87.0,1004.64,20.0,NNE,13.0
2021-11-29 07:00:00,9.62,10.25,44.36,1.0,81.0,1005.64,20.0,NNE,15.0
2021-11-29 07:30:00,13.29,15.15,38.5,1.0,81.0,1005.64,20.0,NNE,13.0
2021-11-29 08:00:00,19.73,23.49,31.73,0.0,87.0,1005.64,10.0,N,11.0
2021-11-29 08:30:00,18.0,26.91,33.83,-1.0,93.0,1005.64,350.0,N,11.0
2021-11-29 09:00:00,16.21,21.34,38.9,-2.0,93.0,1006.64,360.0,N,7.0
2021-11-29 09:30:00,14.59,16.93,40.99,-1.0,86.0,1006.64,20.0,NNE,13.0
2021-11-29 10:00:00,15.62,20.41,39.24,-1.0,86.0,1006.64,20.0,NNE,7.0
2021-11-29 10:30:00,16.74,23.07,37.82,-2.0,86.0,1006.64,360.0,N,6.0
2021-11-29 11:00:00,10.67,14.0,47.18,-1.0,80.0,1006.64,10.0,N,6.0
2021-11-29 11:30:00,10.44,13.9,49.79,-1.0,86.0,1006.64,40.0,NE,11.0
2021-11-29 12:00:00,8.26,10.81,52.45,-1.0,80.0,1007.64,10.0,N,7.0
2021-11-29 12:30:00,8.78,11.11,50.17,0.0,75.0,1007.64,20.0,NNE,11.0
2021-11-29 13:00:00,8.93,11.05,48.72,0.0,75.0,1007.64,10.0,N,11.0
2021-11-29 13:30:00,8.91,11.17,48.75,0.0,80.0,1006.64,350.0,N,9.0
2021-11-29 14:00:00,9.26,11.74,48.89,0.0,80.0,1006.64,350.0,N,11.0
2021-11-29 14:30:00,9.75,11.82,48.24,0.0,80.0,1006.64,10.0,N,13.0
2021-11-29 15:00:00,11.8,13.35,45.1,0.0,80.0,1006.64,350.0,N,9.0
2021-11-29 15:30:00,14.18,16.97,41.63,0.0,80.0,1006.64,10.0,N,7.0
2021-11-29 16:00:00,14.25,16.46,38.96,0.0,80.0,1006.64,20.0,NNE,6.0
2021-11-29 16:30:00,16.71,20.78,38.26,0.0,75.0,1006.64,20.0,NNE,4.0
2021-11-29 17:00:00,16.25,19.7,17.98,-1.0,80.0,1006.64,20.0,CALM,0.0
2021-11-29 17:30:00,16.78,21.19,4.75,-2.0,86.0,1006.64,20.0,CALM,0.0
2021-11-29 18:00:00,15.38,21.84,1.16,-2.0,86.0,1005.64,130.0,SE,2.0
2021-11-29 18:30:00,20.64,22.46,1.42,-2.0,86.0,1005.64,130.0,CALM,0.0
2021-11-29 19:00:00,19.14,20.62,0.9,-2.0,93.0,1005.64,160.0,SSE,4.0
2021-11-29 19:30:00,18.0,18.52,2.59,-2.0,86.0,1004.64,160.0,SSE,4.0
2021-11-29 20:00:00,18.2,18.89,5.11,-2.0,93.0,1004.64,210.0,SSW,7.0
2021-11-29 20:30:00,20.73,21.49,9.14,-2.0,93.0,1004.64,200.0,SSW,7.0
2021-11-29 21:00:00,26.17,27.12,18.98,-3.0,93.0,1003.64,180.0,S,7.0
2021-11-29 21:30:00,21.92,23.38,23.07,-2.0,93.0,1003.64,200.0,SSW,11.0
2021-11-29 22:00:00,11.15,12.2,29.4,-2.0,93.0,1003.64,180.0,S,7.0
2021-11-29 22:30:00,10.45,11.65,35.98,-2.0,93.0,1002.64,190.0,S,9.0
2021-11-29 23:00:00,9.85,10.61,36.8,-2.0,93.0,1002.64,170.0,S,9.0
2021-11-29 23:30:00,7.15,7.5,43.19,-2.0,93.0,1001.64,170.0,S,7.0
2021-11-30 00:00:00,3.94,4.13,56.74,-1.0,86.0,1000.64,180.0,S,13.0
2021-11-30 00:30:00,4.4,4.51,52.01,-1.0,86.0,999.64,180.0,S,13.0
2021-11-30 01:00:00,5.18,5.14,50.91,-1.0,86.0,998.65,180.0,S,13.0
2021-11-30 01:30:00,4.19,4.25,49.81,-2.0,93.0,997.65,170.0,S,20.0
2021-11-30 02:00:00,3.39,3.48,52.93,-1.0,93.0,995.65,160.0,SSE,19.0
2021-11-30 02:30:00,4.51,4.09,50.33,-1.0,93.0,993.65,150.0,SSE,24.0
2021-11-30 03:00:00,4.55,4.42,49.75,-1.0,100.0,992.65,150.0,SSE,28.0
2021-11-30 03:30:00,3.65,3.29,52.61,0.0,93.0,990.65,150.0,SSE,31.0
2021-11-30 04:00:00,3.74,3.71,53.38,0.0,93.0,988.65,150.0,SSE,33.0
2021-11-30 04:30:00,3.84,4.13,54.16,0.0,100.0,986.65,150.0,SSE,31.0
2021-11-30 05:00:00,3.96,4.17,60.85,0.0,100.0,986.65,200.0,SSW,26.0
2021-11-30 05:30:00,4.04,4.44,68.65,1.0,100.0,984.65,180.0,S,28.0
2021-11-30 06:00:00,3.86,4.44,67.21,1.0,100.0,984.65,210.0,SSW,24.0
2021-11-30 06:30:00,3.23,3.54,66.15,4.0,81.0,983.65,270.0,W,22.0
2021-11-30 07:00:00,6.45,7.71,59.15,4.0,75.0,982.65,270.0,W,24.0
2021-11-30 07:30:00,6.2,7.44,57.22,4.0,81.0,981.65,280.0,W,28.0
2021-11-30 08:00:00,8.17,10.04,58.57,4.0,81.0,981.65,290.0,WNW,33.0
2021-11-30 08:30:00,6.1,7.27,58.29,3.0,87.0,981.65,290.0,WNW,30.0
2021-11-30 09:00:00,6.01,7.1,56.02,4.0,87.0,981.65,290.0,WNW,31.0
2021-11-30 09:30:00,6.73,8.24,54.42,5.0,81.0,982.65,320.0,NW,20.0
2021-11-30 10:00:00,6.02,7.31,49.75,4.0,87.0,983.65,340.0,NNW,17.0
2021-11-30 10:30:00,7.15,8.64,49.47,3.0,93.0,984.65,350.0,N,15.0
2021-11-30 11:00:00,6.9,8.63,50.49,2.0,93.0,986.65,360.0,N,22.0
2021-11-30 11:30:00,9.33,11.4,49.97,2.0,93.0,987.65,10.0,N,20.0
2021-11-30 12:00:00,9.05,11.32,51.79,1.0,100.0,989.65,360.0,N,19.0
2021-11-30 12:30:00,9.58,12.05,52.31,1.0,100.0,989.65,360.0,N,19.0
2021-11-30 13:00:00,7.99,9.6,54.42,1.0,93.0,990.65,360.0,N,17.0
2021-11-30 13:30:00,9.08,11.0,52.39,1.0,93.0,991.65,350.0,N,19.0
2021-11-30 14:00:00,8.61,10.29,51.99,1.0,93.0,992.65,350.0,N,17.0
2021-11-30 14:30:00,13.68,17.63,46.22,1.0,87.0,993.65,360.0,N,11.0
2021-11-30 15:00:00,14.17,17.05,45.56,1.0,87.0,993.65,360.0,N,9.0
2021-11-30 15:30:00,18.33,23.28,41.53,1.0,87.0,994.65,30.0,NNE,11.0
2021-11-30 16:00:00,18.65,16.46,40.07,1.0,87.0,994.65,340.0,NNW,7.0
2021-11-30 16:30:00,16.71,20.78,29.26,1.0,87.0,995.65,350.0,N,4.0
2021-11-30 17:00:00,16.25,19.7,26.76,0.0,93.0,995.65,350.0,CALM,0.0
2021-11-30 17:30:00,16.78,21.19,13.75,-1.0,93.0,996.65,350.0,CALM,0.0
2021-11-30 18:00:00,15.38,21.84,4.21,-1.0,93.0,996.65,270.0,W,9.0
2021-11-30 18:30:00,20.64,22.46,6.55,0.0,93.0,996.65,290.0,WNW,7.0
2021-11-30 19:00:00,19.14,20.62,4.75,0.0,93.0,996.65,290.0,WNW,4.0
2021-11-30 19:30:00,18.0,18.52,2.55,-1.0,93.0,996.65,200.0,SSW,2.0
2021-11-30 20:00:00,18.2,18.89,1.78,0.0,93.0,997.65,250.0,WSW,4.0
2021-11-30 20:30:00,20.73,21.49,3.85,0.0,100.0,997.65,220.0,SW,4.0
2021-11-30 21:00:00,26.17,27.12,7.2,0.0,93.0,997.65,220.0,CALM,0.0
2021-11-30 21:30:00,25.67,26.84,8.16,-1.0,100.0,997.65,150.0,SSE,2.0
2021-11-30 22:00:00,23.41,24.42,9.74,-1.0,93.0,997.65,200.0,SSW,6.0
2021-11-30 22:30:00,21.26,22.12,5.23,-2.0,100.0,997.65,190.0,S,4.0
2021-11-30 23:00:00,19.72,20.4,7.12,-3.0,100.0,997.65,130.0,SE,6.0
2021-11-30 23:30:00,18.76,19.01,14.95,-2.0,93.0,997.65,160.0,SSE,7.0
2021-12-01 00:00:00,16.12,16.53,21.15,-2.0,100.0,997.65,150.0,SSE,4.0
2021-12-01 00:30:00,14.99,15.36,23.83,-2.0,100.0,997.65,160.0,SSE,2.0
2021-12-01 01:00:00,7.71,7.77,24.99,-3.0,100.0,997.65,190.0,S,2.0
2021-12-01 01:30:00,7.5,7.79,27.4,-3.0,100.0,997.65,100.0,E,6.0
2021-12-01 02:00:00,7.83,8.16,27.35,-3.0,100.0,996.65,80.0,E,6.0
2021-12-01 02:30:00,7.13,7.54,27.3,-3.0,93.0,996.65,90.0,E,9.0
2021-12-01 03:00:00,7.8,8.04,29.18,-2.0,93.0,995.65,80.0,E,7.0
2021-12-01 03:30:00,8.46,8.54,26.64,-2.0,93.0,995.65,90.0,E,7.0
2021-12-01 04:00:00,8.38,8.62,28.36,-2.0,100.0,994.65,70.0,ENE,9.0
2021-12-01 04:30:00,8.97,9.77,29.04,-2.0,100.0,994.65,90.0,E,13.0
2021-12-01 05:00:00,8.38,8.84,33.59,-1.0,93.0,993.65,80.0,E,13.0
2021-12-01 05:30:00,7.8,7.92,38.14,-1.0,100.0,992.65,80.0,E,13.0
2021-12-01 06:00:00,11.59,12.53,40.67,-1.0,100.0,992.65,90.0,E,11.0
2021-12-01 06:30:00,13.44,14.96,45.6,0.0,93.0,992.65,80.0,E,13.0
2021-12-01 07:00:00,12.99,14.63,50.31,0.0,100.0,991.65,90.0,E,13.0
2021-12-01 07:30:00,20.22,23.89,42.13,1.0,93.0,990.65,90.0,E,17.0
2021-12-01 08:00:00,15.45,17.98,49.03,1.0,93.0,990.65,90.0,E,19.0
2021-12-01 08:30:00,11.67,13.96,55.56,1.0,93.0,989.65,100.0,E,19.0
2021-12-01 09:00:00,13.2,15.09,55.88,0.0,100.0,988.65,110.0,ESE,13.0
2021-12-01 09:30:00,7.29,8.72,61.39,1.0,93.0,988.65,100.0,E,22.0
2021-12-01 10:00:00,7.32,9.43,58.03,1.0,93.0,987.65,100.0,E,22.0
2021-12-01 10:30:00,8.01,10.27,57.4,1.0,100.0,986.65,110.0,ESE,35.0
2021-12-01 11:00:00,8.8,11.91,55.64,1.0,93.0,986.65,110.0,ESE,33.0
2021-12-01 11:30:00,8.15,10.61,56.76,0.0,100.0,985.65,90.0,E,30.0
2021-12-01 12:00:00,7.59,10.04,57.42,0.0,100.0,984.65,80.0,E,37.0
2021-12-01 12:30:00,5.6,7.84,60.13,0.0,100.0,983.65,90.0,E,39.0
2021-12-01 13:00:00,5.14,9.03,61.37,0.0,100.0,983.65,80.0,E,35.0
2021-12-01 13:30:00,7.13,11.17,59.79,0.0,100.0,982.65,80.0,E,43.0
2021-12-01 14:00:00,17.04,23.08,31.25,0.0,100.0,981.65,70.0,ENE,43.0
2021-12-01 14:30:00,17.63,23.43,16.66,0.0,100.0,980.65,70.0,ENE,39.0
2021-12-01 15:00:00,18.46,24.04,22.29,0.0,100.0,980.65,60.0,ENE,37.0
2021-12-01 15:30:00,18.33,23.28,40.41,0.0,100.0,980.65,60.0,ENE,37.0
2021-12-01 16:00:00,14.25,16.46,52.35,0.0,100.0,980.65,60.0,ENE,37.0
2021-12-01 16:30:00,8.63,10.52,64.08,0.0,100.0,979.65,50.0,NE,37.0
2021-12-01 17:00:00,4.42,5.26,71.85,-1.0,100.0,979.65,50.0,NE,37.0
2021-12-01 17:30:00,3.75,4.86,73.66,-1.0,100.0,979.65,50.0,NE,35.0
2021-12-01 18:00:00,4.15,5.32,69.91,-1.0,100.0,980.65,50.0,NE,41.0
2021-12-01 18:30:00,3.9,4.93,68.71,-1.0,100.0,980.65,50.0,NE,41.0
2021-12-01 19:00:00,3.92,4.93,67.91,-1.0,100.0,980.65,50.0,NE,37.0
2021-12-01 19:30:00,6.04,6.66,60.63,-1.0,100.0,980.65,40.0,NE,35.0
2021-12-01 20:00:00,4.86,5.51,59.77,-1.0,100.0,981.65,30.0,NNE,33.0
2021-12-01 20:30:00,3.39,4.32,62.86,-2.0,100.0,981.65,30.0,NNE,33.0
2021-12-01 21:00:00,2.7,3.17,62.17,-2.0,100.0,982.65,20.0,NNE,31.0
2021-12-01 21:30:00,2.83,3.14,62.03,-2.0,100.0,982.65,10.0,N,31.0
2021-12-01 22:00:00,2.6,2.72,63.3,-2.0,93.0,982.65,10.0,N,31.0
2021-12-01 22:30:00,2.68,2.96,62.11,-3.0,100.0,983.65,10.0,N,33.0
2021-12-01 23:00:00,2.39,2.75,63.4,-3.0,100.0,983.65,10.0,N,33.0
2021-12-01 23:30:00,2.16,2.49,66.16,-2.0,93.0,984.65,10.0,N,31.0
2021-12-02 00:00:00,2.83,3.37,61.53,-2.0,93.0,984.65,10.0,N,31.0
2021-12-02 00:30:00,3.46,3.58,59.45,-2.0,93.0,984.65,10.0,N,31.0
2021-12-02 01:00:00,3.0,3.25,60.55,-2.0,100.0,985.65,360.0,N,28.0
2021-12-02 01:30:00,3.0,3.56,61.09,-2.0,100.0,985.65,360.0,N,28.0
2021-12-02 02:00:00,2.75,3.19,62.47,-2.0,100.0,986.65,360.0,N,28.0
2021-12-02 02:30:00,2.91,2.96,62.63,-1.0,93.0,986.65,360.0,N,28.0
2021-12-02 03:00:00,2.64,3.19,62.62,-1.0,86.0,987.65,360.0,N,24.0
2021-12-02 03:30:00,2.24,1.97,62.61,-2.0,86.0,987.65,360.0,N,26.0
2021-12-02 04:00:00,3.14,3.29,60.41,-2.0,86.0,988.65,10.0,N,20.0
2021-12-02 04:30:00,3.08,3.19,59.81,-2.0,86.0,988.65,360.0,N,20.0
2021-12-02 05:00:00,3.27,3.4,59.15,-1.0,80.0,989.65,360.0,N,20.0
2021-12-02 05:30:00,3.84,4.15,58.95,-1.0,80.0,989.65,360.0,N,17.0
2021-12-02 06:00:00,4.99,5.43,59.39,-1.0,86.0,990.65,10.0,N,15.0
2021-12-02 06:30:00,6.14,6.71,59.83,-2.0,86.0,990.65,350.0,N,13.0
2021-12-02 07:00:00,11.95,23.87,55.38,-1.0,80.0,990.65,360.0,N,19.0
2021-12-02 07:30:00,13.92,21.15,56.18,-1.0,80.0,991.65,350.0,N,9.0
2021-12-02 08:00:00,13.37,19.43,58.61,-1.0,80.0,991.65,350.0,N,9.0
2021-12-02 08:30:00,12.39,15.66,59.13,-1.0,80.0,992.65,350.0,N,7.0
2021-12-02 09:00:00,10.1,12.34,61.59,-1.0,80.0,992.65,360.0,N,7.0
2021-12-02 09:30:00,8.43,10.33,62.27,-1.0,80.0,993.65,350.0,N,7.0
2021-12-02 10:00:00,10.37,13.64,61.57,-1.0,80.0,993.65,350.0,N,7.0
2021-12-02 10:30:00,11.86,15.17,60.11,-1.0,80.0,994.65,350.0,N,7.0
2021-12-02 11:00:00,11.93,15.4,61.75,-1.0,80.0,994.65,340.0,NNW,7.0
2021-12-02 11:30:00,11.09,14.92,63.56,0.0,80.0,995.65,330.0,NNW,7.0
2021-12-02 12:00:00,12.62,16.43,62.82,0.0,80.0,995.65,330.0,NNW,6.0
2021-12-02 12:30:00,11.96,15.97,60.81,0.0,80.0,995.65,330.0,NNW,7.0
2021-12-02 13:00:00,15.77,22.01,57.1,0.0,75.0,996.65,330.0,NNW,7.0
2021-12-02 13:30:00,12.17,16.58,61.83,0.0,75.0,995.65,310.0,NW,6.0
2021-12-02 14:00:00,13.38,17.73,57.4,-1.0,86.0,996.65,260.0,W,9.0
2021-12-02 14:30:00,13.68,15.19,60.09,-2.0,80.0,996.65,270.0,W,9.0
2021-12-02 15:00:00,14.38,17.05,59.31,-2.0,86.0,996.65,280.0,W,6.0
2021-12-02 15:30:00,18.33,23.28,51.81,-1.0,80.0,996.65,250.0,WSW,7.0
2021-12-02 16:00:00,18.65,23.03,15.21,-3.0,86.0,996.65,270.0,W,7.0
2021-12-02 16:30:00,16.71,20.78,36.78,-1.0,86.0,996.65,240.0,WSW,7.0
2021-12-02 17:00:00,16.25,19.7,47.48,0.0,80.0,995.65,230.0,SW,15.0
2021-12-02 17:30:00,13.69,14.63,59.45,-1.0,80.0,995.65,200.0,SSW,15.0
2021-12-02 18:00:00,12.76,13.23,60.93,-2.0,86.0,995.65,200.0,SSW,17.0
2021-12-02 18:30:00,20.64,21.61,49.61,-1.0,80.0,995.65,220.0,SW,15.0
2021-12-02 19:00:00,19.14,20.62,39.85,-1.0,86.0,995.65,260.0,W,15.0
2021-12-02 19:30:00,11.93,12.68,61.51,-2.0,80.0,995.65,290.0,WNW,9.0
2021-12-02 20:00:00,8.38,9.07,65.34,-2.0,80.0,995.65,290.0,WNW,6.0
2021-12-02 20:30:00,7.86,7.92,65.88,-3.0,80.0,995.65,270.0,W,9.0
2021-12-02 21:00:00,6.67,6.62,67.16,-2.0,80.0,995.65,280.0,W,7.0
2021-12-02 21:30:00,6.35,6.37,67.12,-3.0,86.0,996.65,280.0,W,7.0
2021-12-02 22:00:00,6.73,7.13,66.16,-2.0,80.0,996.65,300.0,WNW,9.0
2021-12-02 22:30:00,9.7,9.89,62.94,-3.0,86.0,996.65,300.0,WNW,7.0
2021-12-02 23:00:00,5.74,5.93,66.96,-4.0,86.0,996.65,270.0,W,9.0
2021-12-02 23:30:00,4.04,3.9,68.35,-3.0,86.0,996.65,280.0,W,9.0
2021-12-03 00:00:00,4.38,4.82,66.76,-3.0,86.0,996.65,270.0,W,6.0
2021-12-03 00:30:00,8.37,9.35,58.69,-3.0,93.0,996.65,220.0,SW,6.0
2021-12-03 01:00:00,7.71,7.77,56.44,-3.0,93.0,996.65,250.0,WSW,7.0
2021-12-03 01:30:00,7.5,7.79,54.2,-3.0,86.0,996.65,260.0,W,7.0
2021-12-03 02:00:00,7.83,8.16,56.58,-4.0,86.0,996.65,260.0,CALM,0.0
2021-12-03 02:30:00,11.6,12.41,51.77,-3.0,93.0,996.65,220.0,SW,7.0
2021-12-03 03:00:00,11.9,12.93,51.27,-2.0,93.0,996.65,240.0,WSW,7.0
2021-12-03 03:30:00,11.15,8.54,51.35,-4.0,100.0,997.65,250.0,WSW,7.0
2021-12-03 04:00:00,11.46,10.58,49.86,-3.0,93.0,997.65,260.0,W,9.0
2021-12-03 04:30:00,11.77,12.63,48.38,-3.0,93.0,997.65,250.0,WSW,2.0
2021-12-03 05:00:00,13.66,14.38,47.66,-3.0,86.0,997.65,210.0,SSW,7.0
2021-12-03 05:30:00,15.07,15.89,47.12,-3.0,93.0,997.65,210.0,SSW,7.0
2021-12-03 06:00:00,22.46,26.04,34.57,-5.0,93.0,997.65,190.0,S,6.0
2021-12-03 06:30:00,25.22,34.32,28.44,-4.0,93.0,997.65,200.0,SSW,7.0
2021-12-03 07:00:00,32.72,42.67,20.66,-3.0,93.0,997.65,210.0,SSW,6.0
2021-12-03 07:30:00,39.11,65.07,14.33,-3.0,86.0,997.65,220.0,SW,6.0
2021-12-03 08:00:00,37.51,70.32,7.34,-3.0,86.0,997.65,170.0,S,6.0
2021-12-03 08:30:00,32.42,66.71,7.64,-3.0,86.0,997.65,140.0,SE,6.0
2021-12-03 09:00:00,27.01,47.6,18.28,-3.0,93.0,997.65,140.0,SE,2.0
2021-12-03 09:30:00,18.93,29.94,22.93,-3.0,93.0,997.65,200.0,SSW,6.0
2021-12-03 10:00:00,16.26,24.86,18.72,-3.0,100.0,997.65,180.0,S,6.0
2021-12-03 10:30:00,16.74,23.07,10.82,-2.0,100.0,997.65,210.0,SSW,6.0
2021-12-03 11:00:00,16.35,22.94,16.94,-2.0,100.0,997.65,170.0,S,4.0
2021-12-03 11:30:00,15.57,21.98,33.61,-1.0,100.0,997.65,180.0,S,11.0
2021-12-03 12:00:00,14.91,20.59,39.38,0.0,93.0,997.65,170.0,S,9.0
2021-12-03 12:30:00,15.16,21.16,41.75,0.0,100.0,997.65,180.0,S,9.0
2021-12-03 13:00:00,15.77,22.01,49.85,0.0,100.0,996.65,180.0,S,9.0
2021-12-03 13:30:00,15.34,20.64,49.33,0.0,100.0,996.65,160.0,SSE,9.0
2021-12-03 14:00:00,17.04,23.08,46.86,0.0,100.0,996.65,170.0,S,11.0
2021-12-03 14:30:00,17.63,23.43,46.76,1.0,93.0,995.65,160.0,SSE,15.0
2021-12-03 15:00:00,18.46,24.04,42.71,1.0,93.0,995.65,150.0,SSE,13.0
2021-12-03 15:30:00,18.33,23.28,39.36,1.0,93.0,995.65,150.0,SSE,13.0
2021-12-03 16:00:00,18.65,23.03,39.22,0.0,100.0,994.65,130.0,SE,13.0
2021-12-03 16:30:00,16.71,20.78,40.31,0.0,100.0,994.65,120.0,ESE,13.0
2021-12-03 17:00:00,16.25,19.7,41.37,1.0,93.0,993.65,120.0,ESE,17.0
2021-12-03 17:30:00,16.78,21.19,41.09,0.0,100.0,993.65,130.0,SE,15.0
2021-12-03 18:00:00,15.38,16.69,45.3,0.0,100.0,992.65,120.0,ESE,15.0
2021-12-03 18:30:00,14.17,17.43,49.21,0.0,100.0,992.65,120.0,ESE,15.0
2021-12-03 19:00:00,12.66,13.9,52.63,1.0,93.0,992.65,120.0,ESE,17.0
2021-12-03 19:30:00,12.97,14.96,52.73,1.0,93.0,991.65,110.0,ESE,17.0
2021-12-03 20:00:00,12.02,14.75,51.19,0.0,100.0,991.65,110.0,ESE,17.0
2021-12-03 20:30:00,11.91,14.13,47.6,0.0,100.0,991.65,100.0,E,15.0
2021-12-03 21:00:00,11.88,14.09,39.83,0.0,100.0,991.65,90.0,E,15.0
2021-12-03 21:30:00,11.17,12.32,32.71,0.0,100.0,991.65,80.0,E,11.0
2021-12-03 22:00:00,23.41,24.42,22.43,1.0,93.0,991.65,80.0,E,13.0
2021-12-03 22:30:00,21.26,22.12,18.54,1.0,93.0,991.65,80.0,E,11.0
2021-12-03 23:00:00,19.72,20.4,14.67,1.0,100.0,991.65,90.0,E,9.0
2021-12-03 23:30:00,18.76,19.01,23.31,1.0,100.0,991.65,90.0,E,9.0
2021-12-04 00:00:00,16.12,16.53,26.34,1.0,100.0,991.65,70.0,ENE,6.0
2021-12-04 00:30:00,14.99,15.36,27.02,1.0,100.0,991.65,50.0,NE,4.0
2021-12-04 01:00:00,7.71,7.77,33.97,1.0,100.0,991.65,20.0,NNE,4.0
2021-12-04 01:30:00,7.5,7.79,39.65,1.0,100.0,992.65,360.0,N,4.0
2021-12-04 02:00:00,7.83,8.16,38.7,1.0,100.0,992.65,350.0,N,6.0
2021-12-04 02:30:00,7.13,7.54,37.74,1.0,100.0,992.65,330.0,NNW,6.0
2021-12-04 03:00:00,7.16,7.54,35.54,1.0,100.0,992.65,360.0,N,7.0
2021-12-04 03:30:00,8.46,12.83,34.73,1.0,100.0,993.65,10.0,N,9.0
2021-12-04 04:00:00,12.55,13.71,22.97,1.0,100.0,993.65,20.0,NNE,9.0
2021-12-04 04:30:00,11.77,12.63,27.46,1.0,100.0,994.65,30.0,NNE,13.0
2021-12-04 05:00:00,10.06,11.03,34.7,1.0,100.0,994.65,40.0,NE,13.0
2021-12-04 05:30:00,8.34,9.43,41.95,1.0,100.0,994.65,50.0,NE,11.0
2021-12-04 06:00:00,5.43,5.93,47.44,1.0,100.0,994.65,60.0,ENE,15.0
2021-12-04 06:30:00,7.38,7.99,45.22,1.0,100.0,995.65,70.0,ENE,13.0
2021-12-04 07:00:00,6.48,7.13,45.7,1.0,93.0,995.65,80.0,E,13.0
2021-12-04 07:30:00,8.32,9.41,43.19,1.0,93.0,995.65,80.0,E,15.0
2021-12-04 08:00:00,8.36,9.73,43.53,1.0,93.0,996.65,90.0,E,15.0
2021-12-04 08:30:00,8.19,9.73,45.6,1.0,93.0,996.65,80.0,E,19.0
2021-12-04 09:00:00,8.05,10.0,46.92,1.0,93.0,996.65,70.0,ENE,17.0
2021-12-04 09:30:00,8.84,11.15,47.62,1.0,93.0,997.65,80.0,E,11.0
2021-12-04 10:00:00,11.17,14.97,45.9,0.0,93.0,997.65,70.0,ENE,17.0
2021-12-04 10:30:00,8.2,10.6,49.59,0.0,93.0,997.65,80.0,E,17.0
2021-12-04 11:00:00,8.38,10.86,50.59,0.0,93.0,997.65,90.0,E,20.0
2021-12-04 11:30:00,13.78,18.34,44.46,0.0,93.0,997.65,80.0,E,22.0
2021-12-04 12:00:00,10.46,14.42,48.99,0.0,93.0,997.65,80.0,E,19.0
2021-12-04 12:30:00,11.0,15.97,48.75,0.0,93.0,997.65,80.0,E,19.0
2021-12-04 13:00:00,12.1,22.01,49.05,0.0,93.0,997.65,80.0,E,19.0
2021-12-04 13:30:00,10.29,13.22,50.31,0.0,93.0,998.65,70.0,ENE,17.0
2021-12-04 14:00:00,8.53,10.73,51.69,0.0,93.0,998.65,70.0,ENE,17.0
2021-12-04 14:30:00,9.26,11.95,51.67,0.0,93.0,998.65,70.0,ENE,17.0
2021-12-04 15:00:00,10.17,12.03,51.43,1.0,87.0,998.65,80.0,E,20.0
2021-12-04 15:30:00,13.62,16.72,47.92,1.0,93.0,998.65,70.0,ENE,19.0
2021-12-04 16:00:00,13.23,15.51,49.39,1.0,93.0,998.65,80.0,E,19.0
2021-12-04 16:30:00,10.94,12.81,52.13,1.0,93.0,998.65,70.0,ENE,17.0
2021-12-04 17:00:00,7.59,9.47,56.04,1.0,93.0,998.65,70.0,ENE,17.0
2021-12-04 17:30:00,7.75,10.16,55.82,1.0,93.0,999.64,80.0,E,20.0
2021-12-04 18:00:00,7.59,9.81,56.44,1.0,93.0,999.64,80.0,E,20.0
2021-12-04 18:30:00,4.97,6.06,58.19,1.0,93.0,999.64,80.0,E,20.0
2021-12-04 19:00:00,6.79,7.99,57.04,1.0,93.0,999.64,80.0,E,20.0
2021-12-04 19:30:00,5.87,6.67,57.84,1.0,93.0,1000.64,80.0,E,28.0
2021-12-04 20:00:00,6.25,6.96,57.68,1.0,93.0,1000.64,80.0,E,28.0
2021-12-04 20:30:00,6.69,7.65,57.02,1.0,93.0,1000.64,80.0,E,31.0
2021-12-04 21:00:00,4.61,5.51,58.85,1.0,93.0,1001.64,80.0,E,31.0
2021-12-04 21:30:00,5.24,7.29,57.7,1.0,93.0,1001.64,80.0,E,30.0
2021-12-04 22:00:00,4.13,5.14,59.47,1.0,93.0,1001.64,80.0,E,22.0
2021-12-04 22:30:00,3.71,4.74,59.37,2.0,87.0,1002.64,80.0,E,30.0
2021-12-04 23:00:00,3.56,4.84,59.73,1.0,93.0,1002.64,80.0,E,26.0
2021-12-04 23:30:00,3.6,4.13,60.37,1.0,93.0,1003.64,80.0,E,31.0
2021-12-05 00:00:00,3.35,4.4,60.87,1.0,93.0,1003.64,80.0,E,31.0
